Date,Call Volume,CCT,Service Level,Abandon Rate
03/25/24,5533.0,315.44,0.8835,0.0104
03/26/24,4465.0,290.85,0.9148000000000001,0.0118
03/27/24,4840.0,271.0,0.9287000000000001,0.0179
03/28/24,4817.0,321.32,0.8968,0.0084
03/29/24,4600.0,315.22,0.9287000000000001,0.0058
03/30/24,3561.0,304.88,0.9036,0.0113
03/31/24,594.0,306.22,0.8736,0.013500000000000002
04/01/24,5958.0,302.04,0.8676999999999999,0.0175
04/02/24,5738.0,291.39,0.9355,0.0138
04/03/24,5702.0,326.33,0.9285,0.005600000000000001
04/04/24,5237.0,319.4,0.9649,0.0022
04/05/24,5505.0,326.77,0.9157,0.0103
04/06/24,3615.0,323.16,0.9884999999999999,0.0018
04/07/24,1434.0,329.64,0.9318000000000001,0.0076
04/08/24,4937.0,306.97,0.6551,0.0608
04/09/24,4805.0,294.4,0.9699,0.0
04/10/24,4728.0,340.69,0.9648,0.0027
04/11/24,4870.0,323.91,0.9277,0.0077
04/12/24,4462.0,320.1,0.9172,0.0089
04/13/24,3094.0,321.56,0.9096,0.0109
04/14/24,1352.0,330.01,0.8896999999999999,0.0118
04/15/24,5397.0,305.88,0.8656,0.021099999999999997
04/16/24,4674.0,280.89,0.966,0.0076
04/17/24,4768.0,310.92,0.9892,0.0007000000000000001
04/18/24,4580.0,319.46,0.958,0.0029
04/19/24,4671.0,332.65,0.9407,0.0054
04/20/24,3124.0,327.14,0.8843000000000001,0.0126
04/21/24,1429.0,315.03,0.9281999999999999,0.0074
04/22/24,5416.0,312.62,0.8951,0.018799999999999997
04/23/24,4845.0,297.94,0.98,0.0016
04/24/24,4882.0,326.93,0.9758,0.0034000000000000002
04/25/24,4716.0,307.34,0.9745999999999999,0.0039000000000000003
04/26/24,4474.0,311.38,0.8663,0.0886
04/27/24,3202.0,302.46,0.9475,0.0045000000000000005
04/28/24,1438.0,319.58,0.907,0.0131
04/29/24,5088.0,315.77,0.9070999999999999,0.0131
04/30/24,4954.0,285.87,0.9288,0.0092
05/01/24,5549.0,263.46,0.976,0.0079
05/02/24,5296.0,317.27,0.9594,0.0062
05/03/24,5337.0,316.69,0.9576,0.0048
05/04/24,3668.0,315.09,0.9623999999999999,0.0052
05/05/24,1837.0,308.99,0.9819,0.002
05/06/24,5722.0,304.08,0.985,0.0053
05/07/24,5155.0,299.56,0.9868000000000001,0.0027
05/08/24,4977.0,278.57,0.9834,0.0040999999999999995
05/09/24,4891.0,310.08,0.9215000000000001,0.008199999999999999
05/10/24,4840.0,307.32,0.971,0.0051
05/11/24,3512.0,315.91,0.8611,0.0161
05/12/24,1132.0,299.62,0.8856,0.012
05/13/24,4971.0,306.45,0.8262999999999999,0.026099999999999998
05/14/24,4903.0,289.88,0.8269,0.020099999999999996
05/15/24,4703.0,275.39,0.8134999999999999,0.045
05/16/24,4650.0,313.55,0.8456,0.0127
05/17/24,5039.0,308.89,0.8809999999999999,0.0132
05/18/24,3620.0,308.24,0.8442000000000001,0.0189
05/19/24,1544.0,302.85,0.8103,0.0216
05/20/24,5564.0,305.33,0.9606,0.005699999999999999
05/21/24,4684.0,273.09,0.9046,0.015600000000000001
05/22/24,4715.0,258.93,0.9679000000000001,0.0068000000000000005
05/23/24,4794.0,310.37,0.8889,0.0137
05/24/24,4786.0,316.53,0.8756,0.011899999999999999
05/25/24,3502.0,304.63,0.9196,0.010700000000000001
05/26/24,1407.0,295.22,0.932,0.011200000000000002
05/27/24,3209.0,284.69,0.9662999999999999,0.0054
05/28/24,5473.0,269.47,0.9309000000000001,0.0084
05/29/24,4810.0,245.04,0.9747,0.0034000000000000002
05/30/24,4931.0,311.3,0.8826,0.022000000000000002
05/31/24,5264.0,295.61,0.8995000000000001,0.0137
06/01/24,3678.0,308.17,0.9423999999999999,0.008199999999999999
06/02/24,1633.0,315.03,0.9620000000000001,0.0079
06/03/24,6408.0,317.47,0.9490999999999999,0.0062
06/04/24,5851.0,320.99,0.9434,0.006
06/05/24,5283.0,323.7,0.9890000000000001,0.002
06/06/24,4891.0,316.67,0.9196,0.0083
06/07/24,4830.0,316.03,0.9538,0.0060999999999999995
06/08/24,3425.0,315.91,0.9775,0.0029
06/09/24,1452.0,314.31,0.9359000000000001,0.0073
06/10/24,5402.5,314.885,0.9396,0.0052
06/11/24,5402.0,310.34,0.9398000000000001,0.0070999999999999995
06/12/24,4978.0,306.48,0.9593,0.0051
06/13/24,4820.0,291.2,0.9156,0.0264
06/14/24,4965.0,282.76,0.9338,0.0175
06/15/24,3358.0,305.9,0.9704999999999999,0.0063
06/16/24,1319.0,304.81,0.9788,0.0015
06/17/24,5656.0,307.61,0.8833,0.0147
06/18/24,5368.0,307.3,0.953,0.0085
06/19/24,4712.0,318.93,0.9672,0.0028000000000000004
06/20/24,5063.0,303.19,0.8442000000000001,0.0235
06/21/24,4936.0,297.55,0.8923000000000001,0.0175
06/22/24,3236.0,314.19,0.9687,0.0051
06/23/24,1493.0,315.09,0.9594,0.0055000000000000005
06/24/24,5730.0,324.54,0.9276000000000001,0.006500000000000001
06/25/24,5443.0,311.56,0.9133,0.0091
06/26/24,5063.0,311.19,0.924,0.0089
06/27/24,5373.0,290.79,0.9125,0.010700000000000001
06/28/24,4641.0,260.69,0.8679000000000001,0.0182
06/29/24,3286.0,314.7,0.9259999999999999,0.0092
06/30/24,1454.0,325.85,0.8944,0.009399999999999999
07/01/24,6314.0,313.51,0.9356,0.0075
07/02/24,5755.0,312.3,0.9059,0.0089
07/03/24,5422.0,320.69,0.9098,0.0118
07/04/24,2361.0,319.75,0.88,0.0131
07/05/24,5421.0,300.79,0.9468000000000001,0.0075
07/06/24,3534.0,298.05,0.9566,0.0049
07/07/24,1508.0,323.41,0.9811,0.0028000000000000004
07/08/24,6364.0,332.23,0.9393,0.005600000000000001
07/09/24,5479.0,330.02,0.9165000000000001,0.0074
07/10/24,5188.0,306.88,0.9135,0.0121
07/11/24,5296.0,313.69,0.8522,0.019
07/12/24,4830.0,301.51,0.9118,0.0252
07/13/24,3296.0,285.67,0.9258,0.0126
07/14/24,1456.0,313.54,0.8762000000000001,0.013300000000000001
07/15/24,4905.0,312.46,0.9059999999999999,0.0101
07/16/24,4758.0,304.71,0.8621,0.0132
07/17/24,4733.0,318.49,0.8718,0.013500000000000002
07/18/24,4685.0,307.01,0.9329999999999999,0.0098
07/19/24,4561.0,296.09,0.8758,0.015700000000000002
07/20/24,3275.0,309.04,0.8969,0.0154
07/21/24,1348.0,337.28,0.8376,0.0179
07/22/24,5264.0,327.18,0.8701000000000001,0.013600000000000001
07/23/24,4948.0,305.6,0.8634000000000001,0.0178
07/24/24,4479.0,318.99,0.917,0.0085
07/25/24,4829.0,314.48,0.8743000000000001,0.0165
07/26/24,4438.0,298.36,0.8839,0.0184
07/27/24,3386.0,300.08,0.8881999999999999,0.029900000000000003
07/28/24,1452.0,327.66,0.8765000000000001,0.011399999999999999
07/29/24,4844.0,316.72,0.8901,0.013500000000000002
07/30/24,4502.0,315.58,0.9665,0.005
07/31/24,4258.0,323.84,0.9290999999999999,0.005699999999999999
08/01/24,5070.0,312.41,0.9708,0.004
08/02/24,5322.0,312.63,0.9545,0.0034999999999999996
08/03/24,3387.0,292.43,0.924,0.0074
08/04/24,1511.0,284.57,0.9637,0.009399999999999999
08/05/24,5589.0,325.96,0.9614,0.0022
08/06/24,5151.0,325.18,0.9167000000000001,0.0074
08/07/24,4659.0,316.62,0.9427,0.0044
08/08/24,4326.0,321.05,0.9015000000000001,0.0131
08/09/24,4541.0,327.6,0.9144,0.009899999999999999
08/10/24,3234.0,302.68,0.8626,0.0168
08/11/24,1439.0,303.17,0.9331,0.0139
08/12/24,4896.0,322.33,0.9603,0.0034000000000000002
08/13/24,4601.0,316.52,0.9224,0.009000000000000001
08/14/24,4587.0,323.87,0.8837999999999999,0.009300000000000001
08/15/24,4617.0,321.9,0.9329000000000001,0.0088
08/16/24,4673.0,316.85,0.9834,0.0012
08/17/24,3511.0,301.1,0.9593,0.0085
08/18/24,1469.0,318.23,0.9718000000000001,0.0166
08/19/24,5088.0,333.85,0.8652,0.018600000000000002
08/20/24,4813.0,326.45,0.9208,0.0062
08/21/24,4550.0,328.37,0.8429000000000001,0.013600000000000001
08/22/24,4449.0,322.64,0.8523999999999999,0.015600000000000001
08/23/24,4715.0,318.89,0.8726,0.0204
08/24/24,3182.0,315.08,0.9072,0.0088
08/25/24,1514.0,290.61,0.9113,0.0109
08/26/24,5193.0,327.64,0.9528,0.0058
08/27/24,4875.0,328.18,0.9157,0.0073
08/28/24,4471.0,323.12,0.8943000000000001,0.0131
08/29/24,4425.0,318.79,0.7748999999999999,0.0321
08/30/24,4596.0,316.03,0.8548,0.0194
08/31/24,3305.0,316.33,0.8582,0.0219
09/01/24,1500.0,296.27,0.9192,0.011699999999999999
09/02/24,3649.0,286.3,0.9393,0.0131
09/03/24,6860.0,329.37,0.8687999999999999,0.0129
09/04/24,6173.0,329.62,0.8845999999999999,0.0103
09/17/24,5083.0,326.15,0.8595,0.0147
09/18/24,4853.0,326.24,0.8721,0.0149
09/19/24,4918.0,321.37,0.87,0.0165
09/20/24,4761.0,310.47,0.8549,0.0181
09/21/24,3243.0,312.16,0.8742,0.0167
09/22/24,1615.0,294.99,0.9540000000000001,0.0069
09/23/24,5318.0,284.0,0.9579000000000001,0.0043
09/24/24,4806.0,300.53,0.8826999999999999,0.0175
09/25/24,4816.0,331.01,0.8261,0.0227
09/26/24,4434.0,328.16,0.8089,0.0233
09/27/24,3709.0,319.67,0.898,0.0138
09/28/24,2749.0,307.18,0.9284,0.011000000000000001
09/29/24,1161.0,314.31,0.9157,0.0121
09/30/24,5056.0,321.5,0.9087999999999999,0.0092
10/01/24,5350.0,291.91,0.9016,0.0115
10/02/24,5248.0,293.44,0.8162,0.046
10/03/24,5211.0,318.72,0.9233,0.0084
10/04/24,4731.0,326.63,0.9567,0.0029
10/05/24,3331.0,324.71,0.9348000000000001,0.0055000000000000005
10/06/24,1427.0,314.09,0.9349,0.0104
10/07/24,5305.0,328.42,0.9655,0.0052
10/08/24,4796.0,301.42,0.9514,0.0059
10/09/24,4425.0,292.88,0.9893000000000001,0.0085
10/10/24,4512.0,319.45,0.9468000000000001,0.0055000000000000005
10/11/24,4341.0,310.53,0.9764,0.0026
10/12/24,2849.0,330.58,0.8994,0.011000000000000001
10/13/24,1219.0,328.17,0.9020999999999999,0.0105
10/14/24,4679.0,326.95,0.9093000000000001,0.0092
10/15/24,4408.0,306.47,0.9392,0.0086
10/16/24,4678.0,299.53,0.9512,0.0103
10/17/24,4769.0,319.01,0.9590000000000001,0.0051
10/18/24,4451.0,335.69,0.9192,0.0088
10/19/24,3266.0,319.85,0.9192,0.006999999999999999
10/20/24,1413.0,325.67,0.9684999999999999,0.0049
10/21/24,5574.0,323.52,0.9031999999999999,0.0161
10/22/24,5137.0,308.02,0.8956000000000001,0.009300000000000001
10/23/24,4925.0,282.99,0.9772,0.0033
10/24/24,4930.0,289.2,0.9698,0.0033
10/25/24,4782.0,330.37,0.8966,0.011699999999999999
10/26/24,3105.0,323.48,0.9137000000000001,0.0152
10/27/24,1404.0,326.17,0.9534,0.0091
10/28/24,5224.0,322.09,0.9420000000000001,0.0054
10/29/24,4644.0,306.61,0.9068,0.0176
10/30/24,4172.0,299.6,0.955,0.0098
10/31/24,4323.0,294.88,0.9704,0.0086
11/01/24,5336.0,328.56,0.8820999999999999,0.0151
11/02/24,3772.0,319.3,0.927,0.0068000000000000005
11/03/24,1392.0,336.15,0.9316,0.0127
11/04/24,5837.0,320.54,0.9078,0.0089
11/05/24,4874.0,318.24,0.9656999999999999,0.0052
11/06/24,4695.0,296.93,0.9588,0.0104
11/07/24,4920.0,292.94,0.9516,0.0108
11/08/24,5549.0,326.39,0.9418000000000001,0.0058
11/09/24,3716.0,338.09,0.8734999999999999,0.0111
11/10/24,1577.0,322.49,0.8559,0.0171
11/11/24,5406.0,315.68,0.8942,0.0137
11/12/24,4961.0,322.74,0.9120999999999999,0.0149
11/13/24,4860.0,299.82,0.9315000000000001,0.0083
11/14/24,5290.0,278.13,0.9079,0.020499999999999997
11/15/24,5065.0,314.53,0.9309000000000001,0.0095
11/16/24,3616.0,318.45,0.8858,0.011699999999999999
11/17/24,1716.0,318.5,0.8894,0.0121
11/18/24,5782.0,309.51,0.8631,0.013000000000000001
11/19/24,5221.0,306.16,0.9068999999999999,0.009899999999999999
11/20/24,5562.0,304.18,0.9207,0.009899999999999999
11/21/24,5322.0,284.13,0.9390999999999999,0.01
11/22/24,5335.0,319.14,0.9048,0.008
11/23/24,4064.0,314.71,0.8292,0.0187
11/24/24,1713.0,316.53,0.8519,0.019799999999999998
11/25/24,6285.0,301.14,0.8123999999999999,0.024900000000000002
11/26/24,5478.0,304.57,0.8998999999999999,0.011899999999999999
11/27/24,5067.0,296.13,0.955,0.0067
11/28/24,545.0,290.14,0.9653,0.0096
11/29/24,6986.0,280.51,0.9065000000000001,0.0305
11/30/24,4936.0,327.42,0.9594,0.0055000000000000005
12/01/24,2101.0,323.73,0.9739,0.0046
12/02/24,8302.0,323.3,0.9752,0.0026
12/03/24,7285.0,316.96,0.9569,0.005
12/04/24,6329.0,329.58,0.9508,0.0077
12/05/24,6112.0,311.71,0.9025,0.0143
12/06/24,6090.0,291.69,0.9258,0.0155
12/07/24,4323.0,331.18,0.973,0.0045000000000000005
12/08/24,2007.0,335.9,0.9272,0.0079
12/09/24,7094.0,314.1,0.9017000000000001,0.0084
12/10/24,6604.0,316.39,0.9669,0.004
12/11/24,6715.0,327.36,0.9606999999999999,0.0037
12/12/24,6192.0,313.29,0.8801000000000001,0.018000000000000002
12/13/24,6005.0,290.11,0.9883,0.0036
12/14/24,4610.0,323.34,0.9670000000000001,0.0034000000000000002
12/15/24,2099.0,321.67,0.9879000000000001,0.0025
12/16/24,6945.0,317.93,0.9817,0.003
12/17/24,6472.0,315.98,0.9897,0.0015
12/18/24,6209.0,321.5,0.9497,0.0172
12/19/24,5932.0,302.09,0.8968,0.0204
12/20/24,6055.0,302.38,0.9294,0.0134
12/21/24,4701.0,322.18,0.9493,0.006
12/22/24,2292.0,310.99,0.9739,0.0043
12/23/24,6323.0,312.94,0.9351999999999999,0.006999999999999999
12/24/24,4112.0,303.06,0.9562999999999999,0.0077
12/25/24,294.0,319.62,0.9061,0.0106
12/26/24,5361.0,314.83,0.882,0.016399999999999998
12/27/24,5443.0,280.98,0.9290999999999999,0.0115
12/28/24,3611.0,317.73,0.8640000000000001,0.0152
12/29/24,1443.0,331.58,0.9239,0.011200000000000002
12/30/24,6201.0,324.73,0.9676,0.0034999999999999996
12/31/24,4846.0,311.67,0.9092,0.0144
01/01/25,2196.0,291.4,0.9504,0.0089
01/02/25,6711.0,307.38,0.9268000000000001,0.0101
01/03/25,6351.0,295.82,0.9476,0.0062
01/04/25,3910.0,291.55,0.9516,0.0126
01/05/25,1565.0,328.12,0.9061,0.011200000000000002
01/06/25,5880.0,324.99,0.8992,0.009300000000000001
01/07/25,5594.0,321.86,0.8726,0.012
01/08/25,5423.0,311.64,0.9242,0.008100000000000001
01/09/25,4085.0,304.69,0.9494,0.006
01/10/25,4101.0,292.89,0.9612,0.0058
01/11/25,3287.0,277.92,0.9682,0.0055000000000000005
01/12/25,1368.0,322.86,0.9416,0.0077
01/13/25,5722.0,327.23,0.9296,0.012
01/14/25,5297.0,333.24,0.9076000000000001,0.0078000000000000005
01/15/25,4862.0,315.55,0.9078,0.0096
01/16/25,4775.0,321.74,0.9399,0.023
01/17/25,4918.0,293.32,0.9562999999999999,0.0085
01/18/25,2867.0,293.22,0.9732,0.0037
01/19/25,1159.0,322.74,0.9425,0.005699999999999999
01/20/25,3907.0,318.63,0.9005,0.0174
01/21/25,4289.0,309.15,0.9059,0.0103
01/22/25,4783.0,309.72,0.9095,0.0095
01/23/25,5062.0,307.63,0.9649,0.005600000000000001
01/24/25,4989.0,295.38,0.8831,0.020099999999999996
01/25/25,3721.0,268.79,0.9722,0.0083
01/26/25,1280.0,324.25,0.9243000000000001,0.0072
01/27/25,5384.0,334.37,0.9504,0.0067
01/28/25,4491.0,309.28,0.9329000000000001,0.0063
01/29/25,4087.0,315.02,0.9075,0.0271
01/30/25,4363.0,305.73,0.9368000000000001,0.0085
01/31/25,4812.0,307.8,0.9386,0.0113
02/01/25,3607.0,312.57,0.977,0.0031
02/02/25,1526.0,316.65,0.8859,0.018500000000000003
02/03/25,6086.0,298.83,0.9218999999999999,0.016399999999999998
02/04/25,5054.0,337.13,0.7964,0.023
02/05/25,4855.0,329.7,0.9504,0.0078000000000000005
02/06/25,4360.0,326.6,0.9193000000000001,0.012199999999999999
02/07/25,4594.0,319.16,0.9381,0.0085
02/08/25,3254.0,328.59,0.9181999999999999,0.0118
02/09/25,1095.0,303.69,0.9096,0.011699999999999999
02/10/25,5093.0,287.12,0.9434999999999999,0.016
02/11/25,4935.0,316.12,0.9581000000000001,0.006999999999999999
02/12/25,4376.0,321.88,0.9305,0.0089
02/13/25,4395.0,324.58,0.8416,0.0275
02/14/25,4312.0,318.78,0.8936,0.0173
02/15/25,2933.0,330.81,0.8851,0.0129
02/16/25,1187.0,306.66,0.8399,0.0232
02/17/25,4362.0,287.36,0.9127,0.024
02/18/25,4177.0,320.18,0.8896999999999999,0.0123
02/19/25,4276.0,325.38,0.938,0.0058
02/20/25,4508.0,315.27,0.9137000000000001,0.0083
02/21/25,4322.0,309.67,0.9741,0.0022
02/22/25,2875.0,309.45,0.9678,0.0055000000000000005
02/23/25,1250.0,295.56,0.9751000000000001,0.0138
02/24/25,4776.0,285.07,0.9265000000000001,0.009399999999999999
02/25/25,4348.0,323.22,0.9512,0.0062
02/26/25,4988.0,321.08,0.9534,0.0068000000000000005
02/27/25,4399.0,314.58,0.9531999999999999,0.0049
02/28/25,4563.0,296.05,0.9668000000000001,0.0064
03/01/25,3266.0,316.8,0.9312,0.005699999999999999
03/02/25,1604.0,317.63,0.9523,0.0066
03/03/25,5603.0,290.8,0.9537,0.004699999999999999
03/04/25,4533.0,281.84,0.9597,0.0146
03/05/25,4345.0,331.93,0.9367,0.0079
03/06/25,4191.0,332.6,0.924,0.0089
03/07/25,3994.0,328.38,0.9423999999999999,0.005600000000000001
03/08/25,3024.0,328.1,0.9334,0.0069
03/09/25,1154.0,321.93,0.9606999999999999,0.0034999999999999996
03/10/25,4823.0,299.51,0.9403,0.009899999999999999
03/11/25,4637.0,275.82,0.9422,0.0139
03/12/25,4261.0,325.02,0.9544,0.0063
03/13/25,4080.0,318.97,0.9345,0.0104
03/14/25,3905.0,310.55,0.9378,0.0087
03/15/25,2616.0,310.32,0.9151,0.0106
03/16/25,1200.0,313.56,0.9431999999999999,0.0083
03/17/25,4603.0,297.69,0.8898,0.0154
03/18/25,3915.0,280.69,0.9616,0.0060999999999999995
03/19/25,4089.0,327.69,0.9475,0.004699999999999999
03/20/25,4377.0,323.94,0.9339,0.006
03/21/25,3910.0,326.11,0.873,0.022400000000000003
03/22/25,2984.0,330.8,0.9375,0.0072
03/23/25,1257.0,317.88,0.9297,0.0382
03/24/25,4338.0,300.9,0.9348000000000001,0.0075
03/25/25,4166.0,286.01,0.9749,0.0013
03/26/25,4298.0,322.14,0.9515,0.0034999999999999996
03/27/25,4737.0,338.12,0.9398000000000001,0.0053
03/28/25,4290.0,327.38,0.9440999999999999,0.004
03/29/25,2993.0,320.87,0.902,0.0104
03/30/25,1318.0,317.25,0.9445,0.0074
03/31/25,5112.0,301.57,0.92,0.0091
04/01/25,5249.0,304.6,0.8755,0.0235
04/02/25,4920.0,291.8,0.9117000000000001,0.016399999999999998
04/03/25,4944.0,298.09,0.9039,0.0203
04/04/25,4810.0,328.86,0.9147,0.0073
04/05/25,3365.0,324.81,0.9201,0.011699999999999999
04/06/25,1279.0,316.57,0.9525,0.009399999999999999
04/07/25,5109.0,321.73,0.9159999999999999,0.0058
04/08/25,4982.0,324.76,0.9377,0.020099999999999996
04/09/25,4367.0,306.01,0.9465,0.0124
04/10/25,4507.0,266.47,0.9612999999999999,0.0109
04/11/25,4556.0,313.52,0.9616,0.0101
04/12/25,3146.0,317.58,0.9478,0.0167
04/13/25,1227.0,321.37,0.9408,0.0165
04/14/25,5030.0,317.79,0.9368000000000001,0.0167
04/15/25,4450.0,318.11,0.9176000000000001,0.012
04/16/25,4411.0,299.58,0.9089,0.0128
04/17/25,4649.0,280.68,0.87,0.0337
04/18/25,4159.0,315.86,0.9434,0.0051
04/19/25,2949.0,319.05,0.8684000000000001,0.0169
04/20/25,541.0,314.72,0.8690000000000001,0.0124
04/21/25,4452.0,319.92,0.8593999999999999,0.016200000000000003
04/22/25,4382.0,320.51,0.9097,0.0104
04/23/25,4543.0,301.43,0.9114,0.0121
04/24/25,4294.0,275.32,0.9623,0.0078000000000000005
04/25/25,4408.0,316.32,0.8679000000000001,0.0137
04/26/25,2956.0,308.9,0.919,0.008199999999999999
04/27/25,1379.0,339.66,0.9368000000000001,0.0067
04/28/25,4688.0,317.24,0.8968,0.01
04/29/25,4254.0,325.26,0.9007999999999999,0.0078000000000000005
04/30/25,4734.0,304.33,0.8914,0.019299999999999998
05/01/25,5190.0,274.97,0.9208,0.015700000000000002
05/02/25,5421.0,296.33,0.9320999999999999,0.018000000000000002
05/03/25,3403.0,294.14,0.9689,0.0049
05/04/25,1500.0,337.88,0.8681,0.013300000000000001
05/05/25,5808.0,339.59,0.887,0.008100000000000001
05/06/25,4907.0,336.09,0.9007,0.0103
05/07/25,4535.0,322.36,0.9802,0.0034999999999999996
05/08/25,4800.0,306.53,0.9378,0.0077
05/09/25,4427.0,290.97,0.9578,0.0106
05/10/25,2858.0,347.5,0.9444,0.005699999999999999
05/11/25,940.0,344.43,0.9614,0.0028000000000000004
05/12/25,4723.0,337.18,0.9508,0.0028000000000000004
05/13/25,4240.0,316.18,0.9299,0.0148
05/14/25,4745.0,341.13,0.9288,0.0075
05/15/25,4286.0,301.57,0.9124,0.0105
05/16/25,3893.0,298.47,0.9649,0.0038
05/17/25,2905.0,337.05,0.9523999999999999,0.0019
05/18/25,1264.0,332.25,0.9328,0.0077
05/19/25,4707.0,327.25,0.9079999999999999,0.0101
05/20/25,4656.0,322.16,0.98,0.0033
05/21/25,4287.0,333.35,0.9359000000000001,0.0078000000000000005
05/22/25,4307.0,313.8,0.9426000000000001,0.0062
05/23/25,4282.0,304.07,0.9789,0.0043
05/24/25,2910.0,340.46,0.9173,0.0038
05/25/25,1230.0,328.42,0.9062,0.008100000000000001
05/26/25,2721.0,333.3,0.8892,0.0141
05/27/25,4971.0,329.41,0.9055,0.0092
05/28/25,4602.0,322.09,0.9582999999999999,0.0046
05/29/25,4264.0,315.19,0.9167000000000001,0.0087
05/30/25,4437.0,289.94,0.9862000000000001,0.0017000000000000001
05/31/25,3014.0,318.7,0.9125,0.0059
06/01/25,1412.0,297.56,0.9845,0.0029
06/02/25,5596.0,322.25,0.9327,0.0116
06/03/25,4963.0,319.35,0.9067000000000001,0.010700000000000001
06/04/25,4611.0,325.28,0.8562000000000001,0.0146
06/05/25,4617.0,328.65,0.9349,0.0104
