Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Date,DateTime
April,2,13:00,0.9848,531.0,3.0,0.005600000000000001,329.52,04/02/25,2025-04-02 13:00
April,2,13:30,0.9958,477.0,1.0,0.0021,305.36,04/02/25,2025-04-02 13:30
April,2,14:00,0.982,499.0,0.0,0.0,306.94,04/02/25,2025-04-02 14:00
April,2,14:30,0.9962000000000001,521.0,1.0,0.0019,312.21,04/02/25,2025-04-02 14:30
April,2,15:00,0.9981,536.0,1.0,0.0019,326.56,04/02/25,2025-04-02 15:00
April,2,15:30,0.9948,573.0,1.0,0.0017000000000000001,338.87,04/02/25,2025-04-02 15:30
April,2,16:00,0.9981,533.0,1.0,0.0019,308.02,04/02/25,2025-04-02 16:00
April,2,16:30,1.0,474.0,2.0,0.0042,327.69,04/02/25,2025-04-02 16:30
April,2,17:00,0.8399,540.0,9.0,0.0167,313.49,04/02/25,2025-04-02 17:00
April,2,17:30,0.9320999999999999,503.0,2.0,0.004,333.23,04/02/25,2025-04-02 17:30
April,2,18:00,0.9952,416.0,1.0,0.0024,316.82,04/02/25,2025-04-02 18:00
April,2,18:30,0.9945,365.0,1.0,0.0027,293.95,04/02/25,2025-04-02 18:30
April,2,19:00,0.9943000000000001,352.0,1.0,0.0028000000000000004,283.64,04/02/25,2025-04-02 19:00
April,2,19:30,0.9933,298.0,1.0,0.0034000000000000002,347.68,04/02/25,2025-04-02 19:30
April,2,20:00,0.9892,278.0,1.0,0.0036,315.09,04/02/25,2025-04-02 20:00
April,2,20:30,0.9959,246.0,0.0,0.0,297.74,04/02/25,2025-04-02 20:30
April,2,21:00,1.0,205.0,2.0,0.0098,302.35,04/02/25,2025-04-02 21:00
April,2,21:30,1.0,153.0,2.0,0.0131,319.82,04/02/25,2025-04-02 21:30
April,2,22:00,1.0,108.0,1.0,0.009300000000000001,319.38,04/02/25,2025-04-02 22:00
April,2,22:30,1.0,114.0,0.0,0.0,273.52,04/02/25,2025-04-02 22:30
April,2,23:00,1.0,74.0,0.0,0.0,295.86,04/02/25,2025-04-02 23:00
April,2,23:30,1.0,65.0,0.0,0.0,312.23,04/02/25,2025-04-02 23:30
April,3,0:00,1.0,42.0,0.0,0.0,384.0,04/03/25,2025-04-03 00:00
April,3,0:30,1.0,45.0,0.0,0.0,439.24,04/03/25,2025-04-03 00:30
April,3,1:00,1.0,20.0,0.0,0.0,383.6,04/03/25,2025-04-03 01:00
April,3,1:30,1.0,21.0,0.0,0.0,359.29,04/03/25,2025-04-03 01:30
April,3,2:00,1.0,12.0,0.0,0.0,235.75,04/03/25,2025-04-03 02:00
April,3,2:30,1.0,8.0,0.0,0.0,153.25,04/03/25,2025-04-03 02:30
April,3,3:00,1.0,2.0,0.0,0.0,123.0,04/03/25,2025-04-03 03:00
April,3,3:30,1.0,0.0,0.0,0.0,0.0,04/03/25,2025-04-03 03:30
April,3,4:00,1.0,0.0,0.0,0.0,0.0,04/03/25,2025-04-03 04:00
April,3,4:30,1.0,3.0,0.0,0.0,283.33,04/03/25,2025-04-03 04:30
April,3,5:00,1.0,1.0,0.0,0.0,209.0,04/03/25,2025-04-03 05:00
April,3,5:30,1.0,0.0,0.0,0.0,0.0,04/03/25,2025-04-03 05:30
April,3,6:00,1.0,14.0,0.0,0.0,136.0,04/03/25,2025-04-03 06:00
April,3,6:30,0.875,18.0,2.0,0.11109999999999999,290.13,04/03/25,2025-04-03 06:30
April,3,7:00,0.95,40.0,0.0,0.0,168.38,04/03/25,2025-04-03 07:00
April,3,7:30,1.0,72.0,0.0,0.0,224.83,04/03/25,2025-04-03 07:30
April,3,8:00,1.0,101.0,0.0,0.0,263.99,04/03/25,2025-04-03 08:00
April,3,8:30,0.9948,191.0,0.0,0.0,254.95,04/03/25,2025-04-03 08:30
April,3,9:00,0.9845999999999999,260.0,0.0,0.0,283.3,04/03/25,2025-04-03 09:00
April,3,9:30,0.8919,340.0,7.0,0.0206,289.53,04/03/25,2025-04-03 09:30
April,3,10:00,0.772,390.0,4.0,0.0103,277.92,04/03/25,2025-04-03 10:00
April,3,10:30,0.6425,471.0,15.0,0.0318,300.67,04/03/25,2025-04-03 10:30
April,3,11:00,0.9673999999999999,491.0,0.0,0.0,298.46,04/03/25,2025-04-03 11:00
April,3,11:30,0.9978,463.0,1.0,0.0022,310.52,04/03/25,2025-04-03 11:30
April,3,12:00,0.9942,521.0,0.0,0.0,310.17,04/03/25,2025-04-03 12:00
April,3,12:30,0.9961,511.0,1.0,0.002,337.11,04/03/25,2025-04-03 12:30
April,3,13:00,1.0,508.0,3.0,0.0059,302.9,04/03/25,2025-04-03 13:00
April,3,13:30,0.9778,547.0,7.0,0.0128,305.66,04/03/25,2025-04-03 13:30
April,3,14:00,0.7334999999999999,551.0,7.0,0.0127,322.04,04/03/25,2025-04-03 14:00
April,3,14:30,0.7948999999999999,593.0,8.0,0.013500000000000002,318.53,04/03/25,2025-04-03 14:30
April,3,15:00,0.9903,518.0,2.0,0.0039000000000000003,336.09,04/03/25,2025-04-03 15:00
April,3,15:30,0.9279000000000001,518.0,5.0,0.0097,312.6,04/03/25,2025-04-03 15:30
April,3,16:00,0.9484999999999999,507.0,2.0,0.0039000000000000003,311.78,04/03/25,2025-04-03 16:00
April,3,16:30,0.996,499.0,1.0,0.002,324.05,04/03/25,2025-04-03 16:30
April,3,17:00,1.0,455.0,2.0,0.0044,330.42,04/03/25,2025-04-03 17:00
April,3,17:30,0.9929000000000001,422.0,0.0,0.0,326.3,04/03/25,2025-04-03 17:30
April,3,18:00,0.9895,382.0,0.0,0.0,319.56,04/03/25,2025-04-03 18:00
April,3,18:30,0.9751000000000001,363.0,2.0,0.0055000000000000005,316.32,04/03/25,2025-04-03 18:30
April,3,19:00,0.9969,324.0,1.0,0.0031,308.99,04/03/25,2025-04-03 19:00
April,3,19:30,0.8149,341.0,6.0,0.0176,315.59,04/03/25,2025-04-03 19:30
April,3,20:00,0.773,288.0,6.0,0.0208,306.04,04/03/25,2025-04-03 20:00
April,3,20:30,0.9747,237.0,0.0,0.0,310.29,04/03/25,2025-04-03 20:30
April,3,21:00,1.0,205.0,1.0,0.0049,292.67,04/03/25,2025-04-03 21:00
April,3,21:30,0.9822,171.0,2.0,0.011699999999999999,267.64,04/03/25,2025-04-03 21:30
April,3,22:00,0.9612,132.0,3.0,0.0227,304.19,04/03/25,2025-04-03 22:00
April,3,22:30,0.9919,124.0,1.0,0.008100000000000001,292.67,04/03/25,2025-04-03 22:30
April,3,23:00,1.0,80.0,0.0,0.0,331.09,04/03/25,2025-04-03 23:00
April,3,23:30,1.0,66.0,0.0,0.0,335.0,04/03/25,2025-04-03 23:30
April,4,0:00,1.0,51.0,0.0,0.0,337.94,04/04/25,2025-04-04 00:00
April,4,0:30,1.0,40.0,0.0,0.0,361.43,04/04/25,2025-04-04 00:30
April,4,1:00,1.0,22.0,0.0,0.0,334.05,04/04/25,2025-04-04 01:00
April,4,1:30,1.0,16.0,0.0,0.0,216.5,04/04/25,2025-04-04 01:30
April,4,2:00,0.9333,18.0,3.0,0.16670000000000001,294.07,04/04/25,2025-04-04 02:00
April,4,2:30,1.0,1.0,0.0,0.0,247.0,04/04/25,2025-04-04 02:30
April,4,3:00,1.0,0.0,0.0,0.0,0.0,04/04/25,2025-04-04 03:00
April,4,3:30,1.0,1.0,0.0,0.0,222.0,04/04/25,2025-04-04 03:30
April,4,4:00,1.0,0.0,0.0,0.0,0.0,04/04/25,2025-04-04 04:00
April,4,4:30,1.0,0.0,0.0,0.0,0.0,04/04/25,2025-04-04 04:30
April,4,5:00,1.0,2.0,0.0,0.0,392.5,04/04/25,2025-04-04 05:00
April,4,5:30,1.0,2.0,0.0,0.0,230.5,04/04/25,2025-04-04 05:30
April,4,6:00,1.0,12.0,0.0,0.0,180.67,04/04/25,2025-04-04 06:00
April,4,6:30,1.0,25.0,1.0,0.04,242.17,04/04/25,2025-04-04 06:30
April,4,7:00,1.0,17.0,0.0,0.0,239.12,04/04/25,2025-04-04 07:00
April,4,7:30,1.0,73.0,0.0,0.0,281.19,04/04/25,2025-04-04 07:30
April,4,8:00,1.0,119.0,0.0,0.0,270.08,04/04/25,2025-04-04 08:00
April,4,8:30,0.9902,206.0,1.0,0.0049,273.89,04/04/25,2025-04-04 08:30
April,4,9:00,1.0,250.0,1.0,0.004,262.9,04/04/25,2025-04-04 09:00
April,4,9:30,0.6386999999999999,325.0,15.0,0.0462,303.44,04/04/25,2025-04-04 09:30
April,4,10:00,0.8325,390.0,2.0,0.0051,290.95,04/04/25,2025-04-04 10:00
April,4,10:30,0.9771,439.0,2.0,0.0046,289.99,04/04/25,2025-04-04 10:30
April,4,11:00,0.9539,480.0,3.0,0.0063,324.68,04/04/25,2025-04-04 11:00
April,4,11:30,0.7432,487.0,12.0,0.0246,311.36,04/04/25,2025-04-04 11:30
April,4,12:00,0.9083,483.0,3.0,0.0062,317.17,04/04/25,2025-04-04 12:00
April,4,12:30,0.6790999999999999,554.0,18.0,0.0325,314.53,04/04/25,2025-04-04 12:30
April,4,13:00,0.9841,503.0,0.0,0.0,309.21,04/04/25,2025-04-04 13:00
April,4,13:30,0.9945,542.0,1.0,0.0018,301.76,04/04/25,2025-04-04 13:30
April,4,14:00,0.8204,536.0,7.0,0.0131,315.22,04/04/25,2025-04-04 14:00
April,4,14:30,0.8151999999999999,517.0,3.0,0.0058,345.32,04/04/25,2025-04-04 14:30
April,4,15:00,0.9741,501.0,0.0,0.0,335.28,04/04/25,2025-04-04 15:00
April,4,15:30,0.9884999999999999,526.0,2.0,0.0038,322.78,04/04/25,2025-04-04 15:30
April,4,16:00,0.9928,554.0,1.0,0.0018,325.91,04/04/25,2025-04-04 16:00
April,4,16:30,0.9919,498.0,2.0,0.004,301.7,04/04/25,2025-04-04 16:30
April,4,17:00,0.9915,472.0,2.0,0.0042,332.28,04/04/25,2025-04-04 17:00
April,4,17:30,0.9459000000000001,445.0,1.0,0.0022,312.94,04/04/25,2025-04-04 17:30
April,4,18:00,0.9948999999999999,391.0,0.0,0.0,321.92,04/04/25,2025-04-04 18:00
April,4,18:30,1.0,337.0,1.0,0.003,323.93,04/04/25,2025-04-04 18:30
April,4,19:00,0.9937999999999999,328.0,3.0,0.0091,308.58,04/04/25,2025-04-04 19:00
April,4,19:30,0.9725,256.0,1.0,0.0039000000000000003,322.4,04/04/25,2025-04-04 19:30
April,4,20:00,0.9904000000000001,209.0,1.0,0.0048,291.34,04/04/25,2025-04-04 20:00
April,4,20:30,1.0,192.0,0.0,0.0,337.52,04/04/25,2025-04-04 20:30
April,4,21:00,0.9086,177.0,2.0,0.0113,283.15,04/04/25,2025-04-04 21:00
April,4,21:30,0.9865999999999999,151.0,2.0,0.0132,328.68,04/04/25,2025-04-04 21:30
April,4,22:00,1.0,111.0,1.0,0.009000000000000001,311.9,04/04/25,2025-04-04 22:00
April,4,22:30,1.0,81.0,0.0,0.0,295.81,04/04/25,2025-04-04 22:30
April,4,23:00,1.0,67.0,1.0,0.0149,305.06,04/04/25,2025-04-04 23:00
April,4,23:30,1.0,48.0,0.0,0.0,251.13,04/04/25,2025-04-04 23:30
April,5,0:00,1.0,33.0,1.0,0.030299999999999997,325.63,04/05/25,2025-04-05 00:00
April,5,0:30,1.0,21.0,0.0,0.0,268.19,04/05/25,2025-04-05 00:30
April,5,1:00,1.0,21.0,0.0,0.0,247.86,04/05/25,2025-04-05 01:00
April,5,1:30,1.0,15.0,0.0,0.0,350.73,04/05/25,2025-04-05 01:30
April,5,2:00,0.8332999999999999,12.0,0.0,0.0,440.5,04/05/25,2025-04-05 02:00
April,5,2:30,1.0,7.0,0.0,0.0,346.57,04/05/25,2025-04-05 02:30
April,5,3:00,1.0,2.0,0.0,0.0,621.5,04/05/25,2025-04-05 03:00
April,5,3:30,1.0,0.0,0.0,0.0,0.0,04/05/25,2025-04-05 03:30
April,5,4:00,1.0,1.0,0.0,0.0,4786.0,04/05/25,2025-04-05 04:00
April,5,4:30,1.0,2.0,0.0,0.0,184.0,04/05/25,2025-04-05 04:30
April,5,5:00,1.0,0.0,0.0,0.0,0.0,04/05/25,2025-04-05 05:00
April,5,5:30,1.0,1.0,0.0,0.0,257.0,04/05/25,2025-04-05 05:30
April,5,6:00,1.0,10.0,0.0,0.0,240.4,04/05/25,2025-04-05 06:00
April,5,6:30,1.0,11.0,0.0,0.0,474.91,04/05/25,2025-04-05 06:30
April,5,7:00,1.0,19.0,1.0,0.0526,215.39,04/05/25,2025-04-05 07:00
April,5,7:30,0.9706,34.0,0.0,0.0,305.71,04/05/25,2025-04-05 07:30
April,5,8:00,1.0,63.0,0.0,0.0,317.57,04/05/25,2025-04-05 08:00
April,5,8:30,1.0,97.0,0.0,0.0,266.6,04/05/25,2025-04-05 08:30
April,5,9:00,1.0,147.0,0.0,0.0,294.39,04/05/25,2025-04-05 09:00
April,5,9:30,0.7661,221.0,3.0,0.013600000000000001,287.83,04/05/25,2025-04-05 09:30
April,5,10:00,0.9135,211.0,3.0,0.014199999999999999,296.78,04/05/25,2025-04-05 10:00
April,5,10:30,0.8368000000000001,244.0,5.0,0.020499999999999997,291.38,04/05/25,2025-04-05 10:30
April,5,11:00,0.847,283.0,2.0,0.0070999999999999995,302.35,04/05/25,2025-04-05 11:00
April,5,11:30,0.9901000000000001,303.0,1.0,0.0033,296.56,04/05/25,2025-04-05 11:30
April,5,12:00,0.9873999999999999,319.0,1.0,0.0031,315.25,04/05/25,2025-04-05 12:00
April,5,12:30,1.0,350.0,0.0,0.0,302.17,04/05/25,2025-04-05 12:30
April,5,13:00,0.9940000000000001,336.0,1.0,0.003,301.88,04/05/25,2025-04-05 13:00
April,5,13:30,0.9426000000000001,370.0,4.0,0.0108,322.77,04/05/25,2025-04-05 13:30
April,5,14:00,0.8556,362.0,2.0,0.0055000000000000005,300.82,04/05/25,2025-04-05 14:00
April,5,14:30,0.5974,397.0,17.0,0.042800000000000005,305.6,04/05/25,2025-04-05 14:30
April,5,15:00,0.9661,359.0,5.0,0.0139,299.19,04/05/25,2025-04-05 15:00
April,5,15:30,0.8692,354.0,10.0,0.0282,290.86,04/05/25,2025-04-05 15:30
April,5,16:00,0.9747,316.0,0.0,0.0,321.21,04/05/25,2025-04-05 16:00
April,5,16:30,0.9742000000000001,272.0,1.0,0.0037,312.24,04/05/25,2025-04-05 16:30
April,5,17:00,1.0,266.0,1.0,0.0038,311.71,04/05/25,2025-04-05 17:00
April,5,17:30,0.9967,301.0,2.0,0.0066,325.87,04/05/25,2025-04-05 17:30
April,5,18:00,0.9605,230.0,2.0,0.0087,328.64,04/05/25,2025-04-05 18:00
April,5,18:30,0.9912000000000001,228.0,0.0,0.0,359.23,04/05/25,2025-04-05 18:30
April,5,19:00,1.0,213.0,0.0,0.0,329.41,04/05/25,2025-04-05 19:00
April,5,19:30,0.9951000000000001,206.0,0.0,0.0,319.28,04/05/25,2025-04-05 19:30
April,5,20:00,1.0,139.0,3.0,0.0216,353.69,04/05/25,2025-04-05 20:00
April,5,20:30,0.9658,147.0,1.0,0.0068000000000000005,293.97,04/05/25,2025-04-05 20:30
April,5,21:00,0.9912000000000001,114.0,1.0,0.0088,288.69,04/05/25,2025-04-05 21:00
April,5,21:30,1.0,91.0,0.0,0.0,328.01,04/05/25,2025-04-05 21:30
April,5,22:00,1.0,86.0,0.0,0.0,281.73,04/05/25,2025-04-05 22:00
April,5,22:30,1.0,73.0,0.0,0.0,300.66,04/05/25,2025-04-05 22:30
April,5,23:00,1.0,52.0,0.0,0.0,350.31,04/05/25,2025-04-05 23:00
April,5,23:30,1.0,41.0,1.0,0.024399999999999998,259.65,04/05/25,2025-04-05 23:30
April,6,0:00,1.0,34.0,1.0,0.0294,268.97,04/06/25,2025-04-06 00:00
April,6,0:30,1.0,24.0,0.0,0.0,325.46,04/06/25,2025-04-06 00:30
April,6,1:00,1.0,17.0,1.0,0.0588,392.56,04/06/25,2025-04-06 01:00
April,6,1:30,1.0,16.0,0.0,0.0,350.88,04/06/25,2025-04-06 01:30
April,6,2:00,1.0,7.0,0.0,0.0,430.71,04/06/25,2025-04-06 02:00
April,6,2:30,1.0,8.0,0.0,0.0,303.13,04/06/25,2025-04-06 02:30
April,6,3:00,1.0,2.0,1.0,0.5,261.0,04/06/25,2025-04-06 03:00
April,6,3:30,1.0,0.0,0.0,0.0,0.0,04/06/25,2025-04-06 03:30
April,6,4:00,1.0,0.0,0.0,0.0,0.0,04/06/25,2025-04-06 04:00
April,6,4:30,1.0,0.0,0.0,0.0,0.0,04/06/25,2025-04-06 04:30
April,6,5:00,1.0,0.0,0.0,0.0,0.0,04/06/25,2025-04-06 05:00
April,6,5:30,1.0,0.0,0.0,0.0,0.0,04/06/25,2025-04-06 05:30
April,6,6:00,1.0,5.0,0.0,0.0,323.6,04/06/25,2025-04-06 06:00
April,6,6:30,1.0,11.0,0.0,0.0,237.45,04/06/25,2025-04-06 06:30
April,6,7:00,1.0,9.0,0.0,0.0,383.33,04/06/25,2025-04-06 07:00
April,6,7:30,1.0,13.0,0.0,0.0,310.38,04/06/25,2025-04-06 07:30
April,6,8:00,1.0,33.0,0.0,0.0,259.61,04/06/25,2025-04-06 08:00
April,6,8:30,1.0,48.0,0.0,0.0,326.77,04/06/25,2025-04-06 08:30
April,6,9:00,1.0,86.0,0.0,0.0,255.93,04/06/25,2025-04-06 09:00
April,6,9:30,1.0,121.0,0.0,0.0,306.84,04/06/25,2025-04-06 09:30
April,6,10:00,0.9699,133.0,0.0,0.0,285.7,04/06/25,2025-04-06 10:00
April,6,10:30,0.7365,157.0,9.0,0.057300000000000004,308.89,04/06/25,2025-04-06 10:30
April,6,11:00,0.8579000000000001,191.0,1.0,0.0052,289.61,04/06/25,2025-04-06 11:00
April,6,11:30,0.7751,211.0,2.0,0.0095,290.5,04/06/25,2025-04-06 11:30
April,6,12:00,1.0,199.0,0.0,0.0,298.99,04/06/25,2025-04-06 12:00
April,6,12:30,0.9795,196.0,1.0,0.0051,287.31,04/06/25,2025-04-06 12:30
April,6,13:00,0.986,214.0,0.0,0.0,318.22,04/06/25,2025-04-06 13:00
April,6,13:30,1.0,212.0,1.0,0.004699999999999999,294.45,04/06/25,2025-04-06 13:30
April,6,14:00,1.0,235.0,0.0,0.0,300.71,04/06/25,2025-04-06 14:00
April,6,14:30,1.0,209.0,0.0,0.0,271.49,04/06/25,2025-04-06 14:30
April,6,15:00,1.0,247.0,0.0,0.0,307.55,04/06/25,2025-04-06 15:00
April,6,15:30,1.0,235.0,1.0,0.0043,289.35,04/06/25,2025-04-06 15:30
April,6,16:00,1.0,190.0,0.0,0.0,319.68,04/06/25,2025-04-06 16:00
April,6,16:30,0.9901000000000001,204.0,1.0,0.0049,277.44,04/06/25,2025-04-06 16:30
April,6,17:00,1.0,201.0,0.0,0.0,294.93,04/06/25,2025-04-06 17:00
April,6,17:30,1.0,187.0,0.0,0.0,248.33,04/06/25,2025-04-06 17:30
April,6,18:00,0.9286,182.0,0.0,0.0,290.75,04/06/25,2025-04-06 18:00
April,6,18:30,0.9884000000000001,172.0,0.0,0.0,330.98,04/06/25,2025-04-06 18:30
April,6,19:00,0.9789,142.0,0.0,0.0,343.61,04/06/25,2025-04-06 19:00
April,6,19:30,1.0,130.0,0.0,0.0,321.35,04/06/25,2025-04-06 19:30
April,6,20:00,1.0,129.0,0.0,0.0,303.6,04/06/25,2025-04-06 20:00
April,6,20:30,1.0,125.0,3.0,0.024,324.48,04/06/25,2025-04-06 20:30
April,6,21:00,1.0,103.0,2.0,0.0194,275.17,04/06/25,2025-04-06 21:00
April,6,21:30,1.0,86.0,0.0,0.0,285.73,04/06/25,2025-04-06 21:30
April,6,22:00,1.0,77.0,0.0,0.0,296.16,04/06/25,2025-04-06 22:00
April,6,22:30,1.0,71.0,0.0,0.0,288.61,04/06/25,2025-04-06 22:30
April,6,23:00,1.0,61.0,1.0,0.016399999999999998,350.43,04/06/25,2025-04-06 23:00
April,6,23:30,1.0,26.0,1.0,0.0385,394.8,04/06/25,2025-04-06 23:30
April,7,0:00,1.0,34.0,0.0,0.0,224.94,04/07/25,2025-04-07 00:00
April,7,0:30,1.0,25.0,0.0,0.0,258.24,04/07/25,2025-04-07 00:30
April,7,1:00,1.0,15.0,0.0,0.0,376.07,04/07/25,2025-04-07 01:00
April,7,1:30,1.0,9.0,0.0,0.0,517.11,04/07/25,2025-04-07 01:30
April,7,2:00,1.0,10.0,0.0,0.0,319.6,04/07/25,2025-04-07 02:00
April,7,2:30,1.0,8.0,0.0,0.0,271.25,04/07/25,2025-04-07 02:30
April,7,3:00,1.0,6.0,1.0,0.16670000000000001,351.6,04/07/25,2025-04-07 03:00
