Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Date,DateTime
April,2,23:30,1.0,10.0,0.0,0.0,257.9,04/02/25,2025-04-02 23:30
April,3,0:00,1.0,8.0,0.0,0.0,291.75,04/03/25,2025-04-03 00:00
April,3,0:30,1.0,4.0,0.0,0.0,230.75,04/03/25,2025-04-03 00:30
April,3,1:00,1.0,1.0,0.0,0.0,89.0,04/03/25,2025-04-03 01:00
April,3,1:30,1.0,1.0,0.0,0.0,258.0,04/03/25,2025-04-03 01:30
April,3,2:00,1.0,1.0,0.0,0.0,113.0,04/03/25,2025-04-03 02:00
April,3,4:00,1.0,2.0,0.0,0.0,203.5,04/03/25,2025-04-03 04:00
April,3,4:30,1.0,1.0,0.0,0.0,76.0,04/03/25,2025-04-03 04:30
April,3,5:00,1.0,1.0,0.0,0.0,196.0,04/03/25,2025-04-03 05:00
April,3,5:30,1.0,1.0,0.0,0.0,281.0,04/03/25,2025-04-03 05:30
April,3,6:00,1.0,3.0,0.0,0.0,284.0,04/03/25,2025-04-03 06:00
April,3,6:30,0.5,3.0,1.0,0.3333,323.5,04/03/25,2025-04-03 06:30
April,3,7:00,0.8181999999999999,13.0,2.0,0.15380000000000002,327.18,04/03/25,2025-04-03 07:00
April,3,7:30,0.8332999999999999,6.0,0.0,0.0,459.5,04/03/25,2025-04-03 07:30
April,3,8:00,0.9286,43.0,1.0,0.0233,274.83,04/03/25,2025-04-03 08:00
April,3,8:30,1.0,96.0,0.0,0.0,310.55,04/03/25,2025-04-03 08:30
April,3,9:00,0.9908,109.0,0.0,0.0,291.0,04/03/25,2025-04-03 09:00
April,3,9:30,0.9865999999999999,149.0,0.0,0.0,311.04,04/03/25,2025-04-03 09:30
April,3,10:00,0.9843999999999999,192.0,0.0,0.0,292.23,04/03/25,2025-04-03 10:00
April,3,10:30,1.0,223.0,0.0,0.0,288.19,04/03/25,2025-04-03 10:30
April,3,11:00,0.9486,257.0,4.0,0.015600000000000001,293.48,04/03/25,2025-04-03 11:00
April,3,11:30,0.9787,235.0,0.0,0.0,288.07,04/03/25,2025-04-03 11:30
April,3,12:00,0.9617,261.0,0.0,0.0,295.89,04/03/25,2025-04-03 12:00
April,3,12:30,0.9620000000000001,237.0,0.0,0.0,303.3,04/03/25,2025-04-03 12:30
April,3,13:00,0.9593,246.0,0.0,0.0,329.27,04/03/25,2025-04-03 13:00
April,3,13:30,0.9825,230.0,1.0,0.0043,332.23,04/03/25,2025-04-03 13:30
April,3,14:00,0.9804999999999999,256.0,2.0,0.0078000000000000005,337.5,04/03/25,2025-04-03 14:00
April,3,14:30,0.9716,283.0,0.0,0.0,311.53,04/03/25,2025-04-03 14:30
April,3,15:00,0.9114,272.0,3.0,0.013300000000000001,327.03,04/03/25,2025-04-03 15:00
April,3,15:30,0.9834999999999999,242.0,1.0,0.0046,333.75,04/03/25,2025-04-03 15:30
April,3,16:00,0.9884999999999999,261.0,9.0,0.0408,329.43,04/03/25,2025-04-03 16:00
April,3,16:30,1.0,223.0,0.0,0.0,330.95,04/03/25,2025-04-03 16:30
April,3,17:00,0.9856999999999999,210.0,3.0,0.0161,335.03,04/03/25,2025-04-03 17:00
April,3,17:30,0.9891,183.0,1.0,0.0051,339.94,04/03/25,2025-04-03 17:30
April,3,18:00,1.0,139.0,0.0,0.0,356.68,04/03/25,2025-04-03 18:00
April,3,18:30,0.9811,159.0,0.0,0.0,288.44,04/03/25,2025-04-03 18:30
April,3,19:00,0.9787,95.0,1.0,0.0105,380.83,04/03/25,2025-04-03 19:00
April,3,19:30,1.0,78.0,0.0,0.0,380.12,04/03/25,2025-04-03 19:30
April,3,20:00,0.9615,52.0,0.0,0.0,327.65,04/03/25,2025-04-03 20:00
April,3,20:30,0.8889,47.0,2.0,0.0426,342.8,04/03/25,2025-04-03 20:30
April,3,21:00,0.9394,36.0,3.0,0.0833,270.27,04/03/25,2025-04-03 21:00
April,3,21:30,1.0,22.0,0.0,0.0,285.95,04/03/25,2025-04-03 21:30
April,3,22:00,0.9231,27.0,1.0,0.037000000000000005,350.27,04/03/25,2025-04-03 22:00
April,3,22:30,0.5,13.0,1.0,0.07690000000000001,320.42,04/03/25,2025-04-03 22:30
April,3,23:00,0.5,14.0,0.0,0.0,275.0,04/03/25,2025-04-03 23:00
April,3,23:30,0.7778,9.0,0.0,0.0,247.67,04/03/25,2025-04-03 23:30
April,4,0:00,0.8,5.0,0.0,0.0,228.8,04/04/25,2025-04-04 00:00
April,4,0:30,1.0,6.0,0.0,0.0,337.0,04/04/25,2025-04-04 00:30
April,4,1:00,1.0,9.0,0.0,0.0,202.89,04/04/25,2025-04-04 01:00
April,4,1:30,1.0,4.0,0.0,0.0,256.0,04/04/25,2025-04-04 01:30
April,4,3:30,1.0,0.0,0.0,0.0,0.0,04/04/25,2025-04-04 03:30
April,4,4:00,0.5,2.0,0.0,0.0,276.5,04/04/25,2025-04-04 04:00
April,4,4:30,0.25,4.0,0.0,0.0,359.75,04/04/25,2025-04-04 04:30
April,4,5:00,1.0,1.0,0.0,0.0,208.0,04/04/25,2025-04-04 05:00
April,4,5:30,1.0,2.0,0.0,0.0,113.5,04/04/25,2025-04-04 05:30
April,4,6:00,1.0,2.0,0.0,0.0,236.0,04/04/25,2025-04-04 06:00
April,4,6:30,0.25,7.0,3.0,0.4286,333.75,04/04/25,2025-04-04 06:30
April,4,7:00,0.75,8.0,0.0,0.0,288.5,04/04/25,2025-04-04 07:00
April,4,7:30,0.9444,18.0,0.0,0.0,276.06,04/04/25,2025-04-04 07:30
April,4,8:00,0.9333,45.0,0.0,0.0,273.38,04/04/25,2025-04-04 08:00
April,4,8:30,1.0,86.0,0.0,0.0,271.07,04/04/25,2025-04-04 08:30
April,4,9:00,0.9918,122.0,0.0,0.0,325.59,04/04/25,2025-04-04 09:00
April,4,9:30,0.9884999999999999,174.0,0.0,0.0,283.62,04/04/25,2025-04-04 09:30
April,4,10:00,0.988,166.0,0.0,0.0,298.48,04/04/25,2025-04-04 10:00
April,4,10:30,0.9953,212.0,1.0,0.004699999999999999,330.84,04/04/25,2025-04-04 10:30
April,4,11:00,0.9954999999999999,221.0,0.0,0.0,310.86,04/04/25,2025-04-04 11:00
April,4,11:30,0.9956999999999999,232.0,1.0,0.0043,317.39,04/04/25,2025-04-04 11:30
April,4,12:00,1.0,232.0,0.0,0.0,310.03,04/04/25,2025-04-04 12:00
April,4,12:30,0.9652,230.0,0.0,0.0,327.65,04/04/25,2025-04-04 12:30
April,4,13:00,0.938,260.0,2.0,0.0077,320.2,04/04/25,2025-04-04 13:00
April,4,13:30,0.9261,257.0,0.0,0.0,310.3,04/04/25,2025-04-04 13:30
April,4,14:00,1.0,234.0,0.0,0.0,291.21,04/04/25,2025-04-04 14:00
April,4,14:30,0.8873000000000001,276.0,1.0,0.0036,294.69,04/04/25,2025-04-04 14:30
April,4,15:00,0.7619,256.0,4.0,0.015600000000000001,315.11,04/04/25,2025-04-04 15:00
April,4,15:30,0.9064,269.0,2.0,0.0074,327.46,04/04/25,2025-04-04 15:30
April,4,16:00,0.9813,268.0,0.0,0.0,308.75,04/04/25,2025-04-04 16:00
April,4,16:30,1.0,234.0,0.0,0.0,327.39,04/04/25,2025-04-04 16:30
April,4,17:00,0.995,199.0,0.0,0.0,307.53,04/04/25,2025-04-04 17:00
April,4,17:30,0.9540000000000001,174.0,0.0,0.0,341.68,04/04/25,2025-04-04 17:30
April,4,18:00,0.9448000000000001,163.0,0.0,0.0,323.99,04/04/25,2025-04-04 18:00
April,4,18:30,0.9688,129.0,1.0,0.0078000000000000005,340.3,04/04/25,2025-04-04 18:30
April,4,19:00,1.0,62.0,0.0,0.0,327.85,04/04/25,2025-04-04 19:00
April,4,19:30,0.9792000000000001,48.0,0.0,0.0,312.79,04/04/25,2025-04-04 19:30
April,4,20:00,1.0,49.0,0.0,0.0,321.65,04/04/25,2025-04-04 20:00
April,4,20:30,1.0,35.0,0.0,0.0,296.69,04/04/25,2025-04-04 20:30
April,4,21:00,1.0,31.0,0.0,0.0,343.29,04/04/25,2025-04-04 21:00
April,4,21:30,1.0,20.0,0.0,0.0,285.1,04/04/25,2025-04-04 21:30
April,4,22:00,1.0,28.0,0.0,0.0,303.64,04/04/25,2025-04-04 22:00
April,4,22:30,0.5832999999999999,12.0,0.0,0.0,187.5,04/04/25,2025-04-04 22:30
April,4,23:00,0.6667000000000001,10.0,1.0,0.1,209.56,04/04/25,2025-04-04 23:00
April,4,23:30,0.8571,8.0,1.0,0.125,336.29,04/04/25,2025-04-04 23:30
April,5,0:00,0.75,5.0,1.0,0.2,430.5,04/05/25,2025-04-05 00:00
April,5,0:30,1.0,7.0,0.0,0.0,378.0,04/05/25,2025-04-05 00:30
April,5,1:00,1.0,3.0,0.0,0.0,716.67,04/05/25,2025-04-05 01:00
April,5,1:30,0.5,3.0,1.0,0.3333,676.5,04/05/25,2025-04-05 01:30
April,5,2:00,0.5,1.0,1.0,1.0,987.5,04/05/25,2025-04-05 02:00
April,5,2:30,1.0,1.0,0.0,0.0,1681.0,04/05/25,2025-04-05 02:30
April,5,3:00,1.0,3.0,0.0,0.0,167.0,04/05/25,2025-04-05 03:00
April,5,3:30,1.0,1.0,0.0,0.0,1013.0,04/05/25,2025-04-05 03:30
April,5,4:00,1.0,2.0,0.0,0.0,269.0,04/05/25,2025-04-05 04:00
April,5,5:30,1.0,2.0,0.0,0.0,113.0,04/05/25,2025-04-05 05:30
April,5,6:00,1.0,1.0,0.0,0.0,129.0,04/05/25,2025-04-05 06:00
April,5,6:30,1.0,3.0,0.0,0.0,334.0,04/05/25,2025-04-05 06:30
April,5,7:00,1.0,4.0,0.0,0.0,250.0,04/05/25,2025-04-05 07:00
April,5,7:30,0.8332999999999999,7.0,1.0,0.1429,202.33,04/05/25,2025-04-05 07:30
April,5,8:00,0.8966,29.0,0.0,0.0,246.69,04/05/25,2025-04-05 08:00
April,5,8:30,1.0,48.0,0.0,0.0,261.96,04/05/25,2025-04-05 08:30
April,5,9:00,0.9620000000000001,79.0,0.0,0.0,293.37,04/05/25,2025-04-05 09:00
April,5,9:30,0.9519,104.0,0.0,0.0,293.68,04/05/25,2025-04-05 09:30
April,5,10:00,0.9189,111.0,0.0,0.0,254.3,04/05/25,2025-04-05 10:00
April,5,10:30,0.8815999999999999,154.0,2.0,0.013000000000000001,278.04,04/05/25,2025-04-05 10:30
April,5,11:00,0.9359999999999999,172.0,0.0,0.0,294.19,04/05/25,2025-04-05 11:00
April,5,11:30,0.9754999999999999,163.0,0.0,0.0,272.81,04/05/25,2025-04-05 11:30
April,5,12:00,0.7722,182.0,2.0,0.011000000000000001,306.28,04/05/25,2025-04-05 12:00
April,5,12:30,0.8283,202.0,4.0,0.019799999999999998,281.16,04/05/25,2025-04-05 12:30
April,5,13:00,0.8989,188.0,0.0,0.0,294.5,04/05/25,2025-04-05 13:00
April,5,13:30,0.9691,162.0,0.0,0.0,295.97,04/05/25,2025-04-05 13:30
April,5,14:00,0.9826999999999999,173.0,0.0,0.0,278.04,04/05/25,2025-04-05 14:00
April,5,14:30,0.904,178.0,1.0,0.005600000000000001,311.85,04/05/25,2025-04-05 14:30
April,5,15:00,0.9937999999999999,163.0,1.0,0.0060999999999999995,301.06,04/05/25,2025-04-05 15:00
April,5,15:30,0.9503,161.0,0.0,0.0,318.52,04/05/25,2025-04-05 15:30
April,5,16:00,1.0,172.0,0.0,0.0,251.78,04/05/25,2025-04-05 16:00
April,5,16:30,1.0,154.0,0.0,0.0,280.45,04/05/25,2025-04-05 16:30
April,5,17:00,0.9597,125.0,1.0,0.008,340.96,04/05/25,2025-04-05 17:00
April,5,17:30,0.855,131.0,0.0,0.0,277.89,04/05/25,2025-04-05 17:30
April,5,18:00,0.7581,127.0,3.0,0.0236,316.95,04/05/25,2025-04-05 18:00
April,5,18:30,1.0,79.0,0.0,0.0,334.23,04/05/25,2025-04-05 18:30
April,5,19:00,1.0,70.0,0.0,0.0,257.41,04/05/25,2025-04-05 19:00
April,5,19:30,1.0,41.0,0.0,0.0,302.68,04/05/25,2025-04-05 19:30
April,5,20:00,1.0,45.0,1.0,0.0222,293.8,04/05/25,2025-04-05 20:00
April,5,20:30,0.9615,26.0,0.0,0.0,232.85,04/05/25,2025-04-05 20:30
April,5,21:00,1.0,20.0,2.0,0.1,223.17,04/05/25,2025-04-05 21:00
April,5,21:30,0.875,24.0,0.0,0.0,358.96,04/05/25,2025-04-05 21:30
April,5,22:00,1.0,15.0,0.0,0.0,385.07,04/05/25,2025-04-05 22:00
April,5,22:30,0.375,9.0,1.0,0.11109999999999999,284.38,04/05/25,2025-04-05 22:30
April,5,23:00,0.3,13.0,3.0,0.23079999999999998,355.9,04/05/25,2025-04-05 23:00
April,5,23:30,1.0,2.0,0.0,0.0,268.0,04/05/25,2025-04-05 23:30
April,6,0:00,0.5,2.0,0.0,0.0,762.0,04/06/25,2025-04-06 00:00
April,6,0:30,0.0,3.0,2.0,0.6667000000000001,366.0,04/06/25,2025-04-06 00:30
April,6,1:30,1.0,1.0,0.0,0.0,371.0,04/06/25,2025-04-06 01:30
April,6,2:00,1.0,1.0,0.0,0.0,21.0,04/06/25,2025-04-06 02:00
April,6,2:30,1.0,0.0,0.0,0.0,0.0,04/06/25,2025-04-06 02:30
April,6,3:00,1.0,2.0,0.0,0.0,308.0,04/06/25,2025-04-06 03:00
April,6,5:30,1.0,0.0,0.0,0.0,0.0,04/06/25,2025-04-06 05:30
April,6,6:00,1.0,1.0,0.0,0.0,222.0,04/06/25,2025-04-06 06:00
April,6,6:30,1.0,1.0,0.0,0.0,106.0,04/06/25,2025-04-06 06:30
April,6,7:00,1.0,5.0,0.0,0.0,493.8,04/06/25,2025-04-06 07:00
April,6,7:30,1.0,1.0,0.0,0.0,278.0,04/06/25,2025-04-06 07:30
April,6,8:00,1.0,3.0,0.0,0.0,260.33,04/06/25,2025-04-06 08:00
April,6,8:30,1.0,9.0,0.0,0.0,207.11,04/06/25,2025-04-06 08:30
April,6,9:00,1.0,25.0,0.0,0.0,221.4,04/06/25,2025-04-06 09:00
April,6,9:30,1.0,21.0,0.0,0.0,314.57,04/06/25,2025-04-06 09:30
April,6,10:00,1.0,21.0,0.0,0.0,261.71,04/06/25,2025-04-06 10:00
April,6,10:30,1.0,39.0,0.0,0.0,258.0,04/06/25,2025-04-06 10:30
April,6,11:00,0.973,37.0,0.0,0.0,266.73,04/06/25,2025-04-06 11:00
April,6,11:30,1.0,34.0,0.0,0.0,350.65,04/06/25,2025-04-06 11:30
April,6,12:00,1.0,47.0,0.0,0.0,313.72,04/06/25,2025-04-06 12:00
April,6,12:30,0.9828,58.0,0.0,0.0,285.52,04/06/25,2025-04-06 12:30
April,6,13:00,0.7625,86.0,6.0,0.0698,278.14,04/06/25,2025-04-06 13:00
April,6,13:30,0.8904000000000001,73.0,0.0,0.0,255.34,04/06/25,2025-04-06 13:30
April,6,14:00,1.0,71.0,0.0,0.0,257.17,04/06/25,2025-04-06 14:00
April,6,14:30,1.0,91.0,1.0,0.011000000000000001,263.13,04/06/25,2025-04-06 14:30
April,6,15:00,0.9559000000000001,69.0,1.0,0.014499999999999999,334.79,04/06/25,2025-04-06 15:00
April,6,15:30,0.9398000000000001,83.0,0.0,0.0,268.7,04/06/25,2025-04-06 15:30
April,6,16:00,0.9875,80.0,0.0,0.0,328.65,04/06/25,2025-04-06 16:00
April,6,16:30,1.0,77.0,0.0,0.0,252.25,04/06/25,2025-04-06 16:30
April,6,17:00,1.0,55.0,0.0,0.0,273.67,04/06/25,2025-04-06 17:00
April,6,17:30,1.0,51.0,0.0,0.0,272.84,04/06/25,2025-04-06 17:30
April,6,18:00,1.0,46.0,0.0,0.0,312.85,04/06/25,2025-04-06 18:00
April,6,18:30,1.0,35.0,0.0,0.0,320.77,04/06/25,2025-04-06 18:30
April,6,19:00,1.0,28.0,0.0,0.0,289.57,04/06/25,2025-04-06 19:00
April,6,19:30,1.0,22.0,0.0,0.0,291.95,04/06/25,2025-04-06 19:30
April,6,20:00,0.9473999999999999,19.0,0.0,0.0,238.68,04/06/25,2025-04-06 20:00
April,6,20:30,1.0,14.0,0.0,0.0,284.07,04/06/25,2025-04-06 20:30
April,6,21:00,1.0,14.0,0.0,0.0,296.14,04/06/25,2025-04-06 21:00
April,6,21:30,1.0,9.0,0.0,0.0,373.67,04/06/25,2025-04-06 21:30
April,6,22:00,1.0,21.0,0.0,0.0,263.05,04/06/25,2025-04-06 22:00
April,6,22:30,0.6,12.0,2.0,0.16670000000000001,324.2,04/06/25,2025-04-06 22:30
April,6,23:00,0.8571,7.0,0.0,0.0,374.43,04/06/25,2025-04-06 23:00
April,6,23:30,1.0,5.0,0.0,0.0,200.0,04/06/25,2025-04-06 23:30
April,7,0:00,1.0,5.0,0.0,0.0,350.4,04/07/25,2025-04-07 00:00
April,7,0:30,1.0,5.0,0.0,0.0,266.8,04/07/25,2025-04-07 00:30
April,7,1:00,1.0,1.0,0.0,0.0,286.0,04/07/25,2025-04-07 01:00
April,7,6:30,1.0,1.0,0.0,0.0,53.0,04/07/25,2025-04-07 06:30
April,7,7:00,0.8571,8.0,1.0,0.125,185.29,04/07/25,2025-04-07 07:00
April,7,7:30,1.0,6.0,0.0,0.0,540.83,04/07/25,2025-04-07 07:30
April,7,8:00,1.0,33.0,0.0,0.0,305.48,04/07/25,2025-04-07 08:00
April,7,8:30,0.8506,87.0,0.0,0.0,297.95,04/07/25,2025-04-07 08:30
April,7,9:00,0.9292,113.0,0.0,0.0,319.73,04/07/25,2025-04-07 09:00
April,7,9:30,0.9656999999999999,176.0,1.0,0.005699999999999999,368.04,04/07/25,2025-04-07 09:30
April,7,10:00,0.977,174.0,0.0,0.0,323.98,04/07/25,2025-04-07 10:00
April,7,10:30,0.9898,197.0,0.0,0.0,309.25,04/07/25,2025-04-07 10:30
April,7,11:00,0.9959,242.0,0.0,0.0,332.38,04/07/25,2025-04-07 11:00
April,7,11:30,0.9879000000000001,249.0,1.0,0.004,314.4,04/07/25,2025-04-07 11:30
April,7,12:00,0.9317,249.0,0.0,0.0,309.31,04/07/25,2025-04-07 12:00
April,7,12:30,0.9804,255.0,0.0,0.0,321.7,04/07/25,2025-04-07 12:30
April,7,13:00,0.9668000000000001,301.0,0.0,0.0,299.98,04/07/25,2025-04-07 13:00
April,7,13:30,0.9913,231.0,0.0,0.0,347.18,04/07/25,2025-04-07 13:30
April,7,14:00,0.9851000000000001,268.0,0.0,0.0,319.88,04/07/25,2025-04-07 14:00
April,7,14:30,0.8652,284.0,2.0,0.006999999999999999,334.34,04/07/25,2025-04-07 14:30
April,7,15:00,0.8095,295.0,1.0,0.0034000000000000002,322.28,04/07/25,2025-04-07 15:00
April,7,15:30,0.9852,270.0,0.0,0.0,354.54,04/07/25,2025-04-07 15:30
April,7,16:00,0.9924,264.0,1.0,0.0038,320.65,04/07/25,2025-04-07 16:00
April,7,16:30,0.9919,246.0,0.0,0.0,340.08,04/07/25,2025-04-07 16:30
April,7,17:00,1.0,238.0,0.0,0.0,357.74,04/07/25,2025-04-07 17:00
