group,day_of_week,interval,interval_call_volume,daily_call_volume,shape_call_volume,interval_service_level,daily_service_level,shape_service_level,interval_abandoned_rate,daily_abandoned_rate,shape_abandoned_rate,interval_cct,daily_cct,shape_cct,daily_staffing
A,Tuesday,12:00,229.1818,4641.1,0.049878244736362584,0.9716,0.9092499999999999,1.0685729997250482,0.0024,0.01189999999999998,0.20168067226890787,324.2055,323.422,1.0024225315532027,81.6923076923077
A,Tuesday,12:30,227.5455,4641.1,0.04891745490085643,0.9166,0.9092499999999999,1.0080835853725598,0.0057,0.01189999999999998,0.47899159663865626,314.5282,323.422,0.9725009430403622,81.6923076923077
A,Tuesday,13:00,229.8182,4641.1,0.04939784981860951,0.9704,0.9092499999999999,1.0672532306846303,0.0019,0.01189999999999998,0.15966386554621875,318.9909,323.422,0.9862993241028748,81.6923076923077
A,Tuesday,13:30,222.7273,4641.1,0.04798979574933324,0.9776,0.9092499999999999,1.075171844927138,0.0011,0.01189999999999998,0.09243697478991612,329.8655,323.422,1.0199228871257984,81.6923076923077
A,Tuesday,14:00,240.0909,4641.1,0.05198204316928123,0.9779,0.9092499999999999,1.0755017871872423,0.0017,0.01189999999999998,0.1428571428571431,320.8391,323.422,0.9920138395038061,81.6923076923077
A,Tuesday,14:30,240.4545,4641.1,0.05140225619957924,0.9834,0.9092499999999999,1.0815507286224912,0.0021,0.01189999999999998,0.1764705882352944,322.7145,323.422,0.9978124555534255,81.6923076923077
A,Tuesday,15:00,234.5455,4641.1,0.05057398910000497,0.9753,0.9092499999999999,1.0726422875996702,0.0008,0.01189999999999998,0.06722689075630264,324.9282,323.422,1.004657073421103,81.6923076923077
A,Tuesday,15:30,233.2727,4641.1,0.05029237828614972,0.9444,0.9092499999999999,1.0386582348089086,0.0042,0.01189999999999998,0.3529411764705888,323.9582,323.422,1.001657895875976,81.6923076923077
A,Tuesday,16:00,248.6364,4641.1,0.053224443818642636,0.9275,0.9092499999999999,1.0200714874896895,0.0044,0.01189999999999998,0.3697478991596645,333.8045,323.422,1.032102021507504,81.6923076923077
A,Tuesday,16:30,226.8182,4641.1,0.04944754584458396,0.9864,0.9092499999999999,1.084850151223536,0.0003,0.01189999999999998,0.025210084033613484,335.2182,323.422,1.0364730908843554,81.6923076923077
A,Tuesday,17:00,201.2727,4641.1,0.043947852303410806,0.9899,0.9092499999999999,1.0886994775914216,0.001,0.01189999999999998,0.0840336134453783,325.04,323.422,1.005002751822696,81.6923076923077
A,Tuesday,17:30,170.5455,4641.1,0.03694071264101247,0.9791,0.9092499999999999,1.0768215562276602,0.0005,0.01189999999999998,0.04201680672268915,320.4145,323.422,0.9907010036423,81.6923076923077
A,Tuesday,18:00,158.9091,4641.1,0.034223996554408866,0.9742,0.9092499999999999,1.0714324993126203,0.0025,0.01189999999999998,0.21008403361344574,327.8336,323.422,1.013640383152661,81.6923076923077
A,Tuesday,18:30,136.8636,4641.1,0.029776202229695032,0.9096,0.9092499999999999,1.0003849326367886,0.0065,0.01189999999999998,0.5462184873949589,323.6991,323.422,1.0008567753585098,81.6923076923077
A,Tuesday,19:00,88.6364,4641.1,0.019232362052114566,0.9714,0.9092499999999999,1.068353038218312,0.0009,0.01189999999999998,0.07563025210084046,339.4277,323.422,1.0494885938495215,81.6923076923077
A,Tuesday,19:30,64.8182,4641.1,0.014196498086703,0.9768,0.9092499999999999,1.0742919989001927,0.0012,0.01189999999999998,0.10084033613445394,321.1686,323.422,0.9930326322884653,81.6923076923077
A,Tuesday,20:00,49.9091,4641.1,0.010883429688405917,0.9362,0.9092499999999999,1.0296398130327193,0.0213,0.01189999999999998,1.7899159663865576,341.175,323.422,1.0548911329470474,81.6923076923077
A,Tuesday,20:30,48.2727,4641.1,0.010518992164593238,0.9159,0.9092499999999999,1.0073137200989828,0.0257,0.01189999999999998,2.1596638655462224,321.0318,323.422,0.9926096554965338,81.6923076923077
A,Tuesday,21:00,33.6364,4641.1,0.007156227740321699,0.9045,0.9092499999999999,0.9947759142150124,0.0173,0.01189999999999998,1.4537815126050444,326.8773,323.422,1.0106835651254398,81.6923076923077
A,Tuesday,21:30,24.7273,4641.1,0.005483128199181672,0.9655,0.9092499999999999,1.0618641737695904,0.0023,0.01189999999999998,0.19327731092437006,312.07,323.422,0.9649003469151758,81.6923076923077
A,Tuesday,22:00,20.0909,4641.1,0.0042738582338032365,0.9949,0.9092499999999999,1.0941985152598297,0.0,0.01189999999999998,0.0,296.6236,323.422,0.917141072654303,81.6923076923077
A,Tuesday,22:30,12.5455,4641.1,0.0027829774545695494,0.6453,0.9092499999999999,0.7097058014847403,0.156,0.01189999999999998,13.109243697479014,289.5691,323.422,0.895329012868636,81.6923076923077
A,Tuesday,23:00,10.4545,4641.1,0.0023025825368164724,0.5376,0.9092499999999999,0.5912565301072312,0.0512,0.01189999999999998,4.302521008403369,340.1882,323.422,1.0518400108836132,81.6923076923077
A,Tuesday,23:30,7.5455,4641.1,0.0016234035151655706,0.8614,0.9092499999999999,0.9473742095133353,0.0,0.01189999999999998,0.0,334.5991,323.422,1.0345588735460172,81.6923076923077
A,Wednesday,00:00,4.9091,4575.2,0.0010973983218247202,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,264.2064,317.068,0.8332799273341995,72.15384615384616
A,Wednesday,00:30,2.5455,4575.2,0.000607789839779845,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,252.1518,317.068,0.7952609534863184,72.15384615384616
A,Wednesday,01:00,2.1,4575.2,0.0004220762776248924,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,288.916,317.068,0.9112114751409792,72.15384615384616
A,Wednesday,01:30,2.0,4575.2,0.0004389593287298881,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,292.992,317.068,0.9240667617041141,72.15384615384616
A,Wednesday,02:00,1.7,4575.2,0.00037142712430990527,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,367.692,317.068,1.1596629114259402,72.15384615384616
A,Wednesday,02:30,2.125,4575.2,0.00037142712430990527,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,283.2387,317.068,0.8933058523723618,72.15384615384616
A,Wednesday,03:00,1.875,4575.2,0.0003207779709949182,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,335.25,317.068,1.0573441659202443,72.15384615384616
A,Wednesday,03:30,1.4286,4575.2,0.00023636271546993972,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,278.5243,317.068,0.8784371175899176,72.15384615384616
A,Wednesday,04:00,1.4444,4575.2,0.0002701288176799311,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,198.5367,317.068,0.6261644189889866,72.15384615384616
A,Wednesday,04:30,1.6,4575.2,0.00020259661325994834,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,204.666,317.068,0.6454956034667643,72.15384615384616
A,Wednesday,05:00,1.375,4575.2,0.0002870118687849268,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,280.3587,317.068,0.8842226273228456,72.15384615384616
A,Wednesday,05:30,1.9091,4575.2,0.0004389593287298881,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,300.5536,317.068,0.9479152736952327,72.15384615384616
A,Wednesday,06:00,2.1111,4575.2,0.0004220762776248924,1.0,0.9143799999999999,1.0936372186618257,0.0,0.011339999999999979,0.0,231.0333,317.068,0.7286553673029129,72.15384615384616
A,Wednesday,06:30,3.9,4575.2,0.0007935034019347977,0.6321,0.9143799999999999,0.69128808591614,0.065,0.011339999999999979,5.731922398589076,267.333,317.068,0.8431409035285807,72.15384615384616
A,Wednesday,07:00,8.4545,4575.2,0.0019077847748645135,0.6013,0.9143799999999999,0.6576040595813557,0.03,0.011339999999999979,2.6455026455026505,274.9109,317.068,0.8670408240503615,72.15384615384616
A,Wednesday,07:30,16.0909,4575.2,0.004119464469618949,0.6859,0.9143799999999999,0.7501257682801462,0.0412,0.011339999999999979,3.633156966490307,311.7509,317.068,0.9832304111420894,72.15384615384616
A,Wednesday,08:00,47.8182,4575.2,0.010822035758302241,0.8406,0.9143799999999999,0.9193114460071307,0.0156,0.011339999999999979,1.3756613756613782,268.9936,317.068,0.8483782658609511,72.15384615384616
A,Wednesday,08:30,84.6364,4575.2,0.018790835879860208,0.7502,0.9143799999999999,0.8204466414401016,0.0242,0.011339999999999979,2.134038800705471,323.2809,317.068,1.0195948503160206,72.15384615384616
A,Wednesday,09:00,126.8182,4575.2,0.02787391737434789,0.8435,0.9143799999999999,0.92248299394125,0.0159,0.011339999999999979,1.4021164021164048,306.9373,317.068,0.9680488097190508,72.15384615384616
A,Wednesday,09:30,154.6364,4575.2,0.034053114078776314,0.8722,0.9143799999999999,0.9538703821168443,0.0059,0.011339999999999979,0.5202821869488546,324.3545,317.068,1.0229808747650346,72.15384615384616
A,Wednesday,10:00,183.0,4575.2,0.03996218196552481,0.914,0.9143799999999999,0.9995844178569087,0.0049,0.011339999999999979,0.4320987654320996,308.5655,317.068,0.9731839857696141,72.15384615384616
A,Wednesday,10:30,205.0909,4575.2,0.04521281085917847,0.9159,0.9143799999999999,1.0016623285723663,0.0048,0.011339999999999979,0.42328042328042403,314.7364,317.068,0.9926463723869959,72.15384615384616
A,Wednesday,11:00,222.1818,4575.2,0.048521888875757625,0.9613,0.9143799999999999,1.051313458299613,0.0026,0.011339999999999979,0.22927689594356304,320.72,317.068,1.0115180339864005,72.15384615384616
A,Wednesday,11:30,227.1818,4575.2,0.0494166905843224,0.9317,0.9143799999999999,1.018941796627223,0.004,0.011339999999999979,0.35273368606702005,320.0318,317.068,1.0093475216672765,72.15384615384616
A,Wednesday,12:00,224.1818,4575.2,0.04936604143100741,0.9202,0.9143799999999999,1.006364968612612,0.0075,0.011339999999999979,0.6613756613756626,330.4945,317.068,1.0423458059469894,72.15384615384616
A,Wednesday,12:30,225.9091,4575.2,0.049619287197582344,0.9356,0.9143799999999999,1.023206981780004,0.005,0.011339999999999979,0.4409171075837751,320.6055,317.068,1.0111569127127304,72.15384615384616
A,Wednesday,13:00,228.7273,4575.2,0.04973746855531732,0.9168,0.9143799999999999,1.0026466020691618,0.0048,0.011339999999999979,0.42328042328042403,319.8927,317.068,1.0089088145129752,72.15384615384616
A,Wednesday,13:30,225.5455,4575.2,0.04982188381084229,0.9684,0.9143799999999999,1.0590782825521121,0.0009,0.011339999999999979,0.07936507936507951,323.2836,317.068,1.0196033658395045,72.15384615384616
A,Wednesday,14:00,225.6364,4575.2,0.04982188381084229,0.9799,0.9143799999999999,1.071655110566723,0.0004,0.011339999999999979,0.03527336860670201,321.3,317.068,1.0133472945866502,72.15384615384616
A,Wednesday,14:30,226.0909,4575.2,0.049602404146477354,0.962,0.9143799999999999,1.0520790043526762,0.0008,0.011339999999999979,0.07054673721340401,326.6064,317.068,1.0300831367403838,72.15384615384616
A,Wednesday,15:00,233.0,4575.2,0.05103746349040199,0.8944,0.9143799999999999,0.9781491283711369,0.0058,0.011339999999999979,0.5114638447971791,320.9336,317.068,1.0121917065109063,72.15384615384616
A,Wednesday,15:30,226.7273,4575.2,0.049906299066367274,0.9341,0.9143799999999999,1.0215665259520115,0.0047,0.011339999999999979,0.4144620811287486,326.4964,317.068,1.0297362080058536,72.15384615384616
A,Wednesday,16:00,221.0,4575.2,0.04853877192686262,0.9624,0.9143799999999999,1.052516459240141,0.0029,0.011339999999999979,0.25573192239858955,332.0891,317.068,1.0473750110386415,72.15384615384616
A,Wednesday,16:30,213.0909,4575.2,0.04668163630531309,0.9832,0.9143799999999999,1.075264113388307,0.0017,0.011339999999999979,0.14991181657848351,326.3055,317.068,1.0291341289565645,72.15384615384616
A,Wednesday,17:00,190.0,4575.2,0.0415829548716044,0.9824,0.9143799999999999,1.0743892036133775,0.0023,0.011339999999999979,0.20282186948853653,331.1977,317.068,1.0445636267299128,72.15384615384616
A,Wednesday,17:30,171.7273,4575.2,0.037362192095355476,0.9319,0.9143799999999999,1.0191605240709554,0.0085,0.011339999999999979,0.7495590828924177,327.6636,317.068,1.033417437268977,72.15384615384616
A,Wednesday,18:00,154.0,4575.2,0.03358038864783644,0.9327,0.9143799999999999,1.0200354338458848,0.003,0.011339999999999979,0.26455026455026504,311.3505,317.068,0.9819675905483998,72.15384615384616
A,Wednesday,18:30,131.6364,4575.2,0.028380408907497764,0.9572,0.9143799999999999,1.0468295457030996,0.0031,0.011339999999999979,0.2733686067019405,342.6059,317.068,1.0805439211777916,72.15384615384616
A,Wednesday,19:00,82.4545,4575.2,0.01823369519339535,0.9738,0.9143799999999999,1.0649839235328857,0.001,0.011339999999999979,0.08818342151675501,338.1214,317.068,1.0664002674505153,72.15384615384616
