Date,Call Volume,CCT,Service Level,Abandon Rate
04/13/24,7972.0,330.42,0.902,0.0075
04/14/24,5315.0,324.55,0.841,0.0139
04/15/24,13959.0,309.6,0.8549,0.0149
04/16/24,13282.0,300.42,0.9831,0.0037
04/17/24,13131.0,325.58,0.9802,0.0036
04/18/24,12798.0,329.54,0.9504,0.005699999999999999
04/19/24,12538.0,324.82,0.9192,0.0086
04/20/24,8210.0,321.56,0.9175,0.0087
04/21/24,5200.0,328.59,0.8117,0.0363
04/22/24,14759.0,307.83,0.9031999999999999,0.0103
04/23/24,13656.0,300.99,0.9964,0.0043
04/24/24,12774.0,321.51,0.9737,0.0045000000000000005
04/25/24,12531.0,313.79,0.9436,0.0053
04/26/24,12309.0,307.68,0.9204000000000001,0.0401
04/27/24,7890.0,307.42,0.9033,0.0108
04/28/24,5509.0,310.04,0.8062999999999999,0.0209
04/29/24,14093.0,331.58,0.7428,0.0429
04/30/24,14098.0,306.41,0.9612999999999999,0.0062
05/01/24,15230.0,298.08,0.9919,0.0023
05/02/24,14729.0,319.51,0.9279000000000001,0.0085
05/03/24,15195.0,314.97,0.9834999999999999,0.0044
05/04/24,9769.0,310.23,0.981,0.0051
05/05/24,6389.0,319.58,0.9393,0.0083
05/06/24,16467.0,319.42,0.9603,0.0072
05/07/24,14974.0,308.91,0.9884000000000001,0.0044
05/08/24,14745.0,299.64,0.983,0.0034000000000000002
05/09/24,13616.0,324.96,0.9845,0.004
05/10/24,12343.0,317.96,0.9677,0.0058
05/11/24,7738.0,314.66,0.8901,0.0131
05/12/24,4274.0,313.47,0.9436,0.0084
05/13/24,14327.0,314.94,0.9631000000000001,0.0073
05/14/24,13061.0,307.96,0.9286,0.0129
05/15/24,13791.0,302.02,0.9881,0.004
05/16/24,12897.0,327.14,0.8956999999999999,0.0103
05/17/24,12610.0,318.27,0.9059,0.0072
05/18/24,8179.0,321.44,0.7675,0.0355
05/19/24,5386.0,315.48,0.7028,0.0346
05/20/24,14445.0,320.28,0.7317,0.042699999999999995
05/21/24,13277.0,317.96,0.6616,0.05
05/22/24,12786.0,307.99,0.9861,0.0043
05/23/24,12292.0,329.8,0.7796,0.0241
05/24/24,11330.0,319.64,0.9167000000000001,0.011000000000000001
05/25/24,7735.0,308.5,0.8108,0.0168
05/26/24,4597.0,314.23,0.8787,0.0134
05/27/24,7115.0,300.51,0.9834,0.0037
05/28/24,14405.0,287.73,0.9542,0.008100000000000001
05/29/24,13280.0,283.46,0.9969,0.0015
05/30/24,12236.0,308.67,0.8898999999999999,0.0118
05/31/24,12581.0,294.7,0.9723,0.0073
06/01/24,8898.0,325.62,0.8393,0.0191
06/02/24,6378.0,320.51,0.9743,0.0048
06/03/24,16967.0,317.35,0.9672,0.0038
06/04/24,15595.0,318.92,0.9849,0.0028000000000000004
06/05/24,14192.0,312.24,0.9856999999999999,0.0034999999999999996
06/06/24,13225.0,305.64,0.9854,0.0033
06/07/24,13173.0,307.27,0.9394,0.011699999999999999
06/08/24,8158.0,327.66,0.9589,0.0046
06/09/24,5656.0,328.07,0.9407,0.009300000000000001
06/10/24,14601.0,321.79,0.9508,0.0052
06/11/24,13707.0,321.74,0.9306,0.0068000000000000005
06/12/24,13134.0,321.55,0.8962,0.010700000000000001
06/13/24,11891.0,305.15,0.9695,0.0086
06/14/24,12248.0,292.73,0.946,0.008100000000000001
06/15/24,7791.0,325.21,0.9035,0.0086
06/16/24,4643.0,319.33,0.9226000000000001,0.0079
06/17/24,14286.0,317.31,0.9140999999999999,0.0132
06/18/24,12746.0,315.75,0.9173,0.0104
06/19/24,11743.0,325.7,0.8342,0.014199999999999999
06/20/24,12331.0,301.95,0.9251999999999999,0.0088
06/21/24,12364.0,306.15,0.8775,0.011399999999999999
06/22/24,7572.0,325.4,0.872,0.0152
06/23/24,5075.0,326.16,0.8976000000000001,0.0118
06/24/24,13539.0,321.6,0.8865000000000001,0.0268
06/25/24,12433.0,320.87,0.8517,0.0168
06/26/24,12089.0,312.76,0.7835,0.0203
06/27/24,11805.0,291.94,0.9251,0.0074
06/28/24,11589.0,290.06,0.8667,0.0171
06/29/24,7748.0,314.78,0.8925,0.012199999999999999
06/30/24,5301.0,321.39,0.8854000000000001,0.013300000000000001
07/01/24,14651.0,313.28,0.976,0.0033
07/02/24,13545.0,316.27,0.7937000000000001,0.0274
07/03/24,13425.0,308.39,0.9248000000000001,0.0097
07/04/24,5646.0,314.01,0.9838,0.0044
07/05/24,12472.0,301.07,0.9823000000000001,0.0067
07/06/24,8338.0,294.35,0.9819,0.0049
07/07/24,5551.0,314.32,0.9825,0.0038
07/08/24,15218.0,317.04,0.92,0.0091
07/09/24,13952.0,310.69,0.9440999999999999,0.0075
07/10/24,13401.0,318.61,0.9235,0.0077
07/11/24,12672.0,322.12,0.757,0.0264
07/12/24,12053.0,299.38,0.9052,0.013999999999999999
07/13/24,7686.0,300.43,0.9682,0.006
07/14/24,5100.0,327.61,0.7229000000000001,0.0349
07/15/24,14062.0,320.3,0.8065000000000001,0.0171
07/16/24,13436.0,315.52,0.8564,0.0178
07/17/24,13059.0,318.95,0.8108,0.0227
07/18/24,12680.0,319.71,0.9333,0.006999999999999999
07/19/24,13306.0,305.89,0.8834000000000001,0.0163
07/20/24,8493.0,295.39,0.9529000000000001,0.0042
07/21/24,5482.0,332.7,0.7988,0.0171
07/22/24,14515.0,327.69,0.7923,0.0179
07/23/24,13223.0,323.21,0.8569,0.0124
07/24/24,12361.0,321.0,0.8743000000000001,0.0128
07/25/24,12155.0,313.82,0.9135,0.0103
07/26/24,11423.0,296.9,0.9369,0.0095
07/27/24,7737.0,289.41,0.9808,0.006
07/28/24,5217.0,319.24,0.7973,0.0179
07/29/24,13599.0,314.87,0.8304,0.015700000000000002
07/30/24,12446.0,312.25,0.9534,0.0069
07/31/24,12560.0,311.9,0.9699,0.004
08/01/24,13548.0,309.81,0.9301,0.0075
08/02/24,14208.0,312.33,0.9262999999999999,0.008
08/03/24,9125.0,309.55,0.9344,0.0092
08/04/24,6004.0,298.84,0.9708,0.0052
08/05/24,15795.0,323.1,0.9283,0.0076
08/06/24,14045.0,323.98,0.9431,0.006500000000000001
08/07/24,13521.0,319.71,0.9028,0.0098
08/08/24,12595.0,322.69,0.8715,0.012
08/09/24,12431.0,322.94,0.7944,0.025
08/10/24,7807.0,304.77,0.889,0.0144
08/11/24,5435.0,302.55,0.9026000000000001,0.0149
08/12/24,13286.0,325.91,0.8852,0.014499999999999999
08/13/24,12419.0,325.58,0.9033,0.0095
08/14/24,11708.0,320.63,0.9529000000000001,0.0059
08/15/24,12244.0,317.52,0.9016,0.0085
08/16/24,12175.0,319.51,0.9035,0.0104
08/17/24,8108.0,302.31,0.9144,0.0103
08/18/24,5658.0,309.38,0.9759,0.008100000000000001
08/19/24,13784.0,333.49,0.8554999999999999,0.0496
08/20/24,12830.0,334.42,0.8347,0.016399999999999998
08/21/24,13050.0,315.53,0.8545999999999999,0.0159
08/22/24,12448.0,315.54,0.8403,0.0165
08/23/24,12393.0,322.17,0.7807,0.0297
08/24/24,7777.0,306.63,0.8758,0.016399999999999998
08/25/24,5619.0,297.89,0.888,0.0169
08/26/24,14013.0,322.14,0.8833,0.0123
08/27/24,12498.0,315.85,0.8556,0.0161
08/28/24,12081.0,311.28,0.8756,0.0196
08/29/24,10950.0,328.46,0.696,0.0463
08/30/24,11541.0,321.26,0.9334,0.0088
08/31/24,7909.0,325.9,0.7938,0.0258
09/01/24,5626.0,309.64,0.8704999999999999,0.015
09/02/24,8285.0,297.66,0.9918,0.0027
09/03/24,15529.0,338.54,0.6855,0.0426
09/04/24,14868.0,325.28,0.9396,0.01
09/05/24,13297.0,323.62,0.8981999999999999,0.0131
09/06/24,12630.0,326.34,0.9287000000000001,0.0101
09/07/24,8469.0,322.29,0.9643,0.006500000000000001
09/08/24,5576.0,294.78,0.9873000000000001,0.0052
09/09/24,14479.0,319.42,0.9939,0.0044
09/10/24,12791.0,315.85,0.7915000000000001,0.0345
09/11/24,12090.0,315.92999999999995,0.8887999999999999,0.0116
09/12/24,12854.0,321.93,0.7683,0.026000000000000002
09/13/24,11941.0,321.26,0.8763,0.0143
09/14/24,8076.0,321.56,0.9379000000000001,0.0078000000000000005
09/15/24,5604.0,320.4,0.9537,0.0068000000000000005
09/16/24,13913.0,319.42,0.9922,0.0024
09/17/24,13026.0,315.85,0.8016,0.0183
09/18/24,12641.0,315.92999999999995,0.8806,0.0155
09/19/24,12592.0,324.82,0.8509,0.016200000000000003
09/20/24,12525.0,324.28,0.9309999999999999,0.0077
09/21/24,8225.0,317.77,0.9527,0.0064
09/22/24,5505.0,304.71,0.9566,0.0089
09/23/24,13810.0,286.22,0.9948,0.0017000000000000001
09/24/24,11889.0,306.05,0.9726,0.0040999999999999995
09/25/24,12468.0,328.64,0.8212,0.0125
09/26/24,11753.0,323.33,0.8687,0.009300000000000001
09/27/24,11187.0,312.81,0.9451999999999999,0.0069
09/28/24,7346.0,311.47,0.8763,0.010700000000000001
09/29/24,4991.0,321.0,0.8944,0.0127
09/30/24,12820.0,315.71,0.7822,0.0248
10/01/24,13511.0,304.16,0.8745999999999999,0.0139
10/02/24,13119.0,305.31,0.9015000000000001,0.0134
10/03/24,13329.0,330.02,0.8759,0.0161
10/04/24,12920.0,320.23,0.9681000000000001,0.0045000000000000005
10/05/24,8036.0,317.32,0.9797,0.0029
10/06/24,5561.0,310.02,0.9676,0.0073
10/07/24,13849.0,318.37,0.9255,0.0084
10/08/24,12611.0,299.56,0.9883,0.0049
10/09/24,12366.0,284.52,0.9913,0.0039000000000000003
10/10/24,11236.0,326.99,0.8062,0.0197
10/11/24,11408.0,322.5,0.9262999999999999,0.0079
10/12/24,7572.0,323.49,0.8894,0.0165
10/13/24,5357.0,317.59,0.8005,0.0222
10/14/24,11717.0,315.79,0.7535,0.0327
10/15/24,12169.0,307.81,0.8393,0.018600000000000002
10/16/24,12696.0,307.07,0.879,0.0175
10/17/24,11944.0,327.09,0.8826,0.0124
10/18/24,11862.0,328.69,0.8946,0.0235
10/19/24,7741.0,329.93,0.9170999999999999,0.009399999999999999
10/20/24,5359.0,327.88,0.9129999999999999,0.0101
10/21/24,14024.0,320.04,0.8493999999999999,0.0466
10/22/24,13220.0,298.82,0.9292,0.0097
10/23/24,12192.0,291.92,0.9638,0.0074
10/24/24,11541.0,296.02,0.9795,0.0044
10/25/24,11360.0,321.07,0.7981999999999999,0.0195
10/26/24,7414.0,312.47,0.8179000000000001,0.037200000000000004
10/27/24,5120.0,311.97,0.9325,0.006999999999999999
10/28/24,12834.0,303.22,0.9289000000000001,0.008100000000000001
10/29/24,11848.0,296.87,0.8776,0.0159
10/30/24,11136.0,311.96,0.9948,0.0045000000000000005
10/31/24,10330.0,289.61,0.9969,0.0039000000000000003
11/01/24,13190.0,327.67,0.8096,0.0254
11/02/24,9265.0,328.34,0.9120999999999999,0.0092
11/03/24,6231.0,329.86,0.9243000000000001,0.0075
11/04/24,15397.0,324.69,0.9564,0.005600000000000001
11/05/24,12823.0,317.2,0.9803000000000001,0.0062
11/06/24,12295.0,302.14,0.9934999999999999,0.0026
11/07/24,13128.0,294.7,0.9956,0.0040999999999999995
11/08/24,12957.0,328.17,0.9118,0.0077
11/09/24,9064.0,325.8,0.8503000000000001,0.014499999999999999
11/10/24,5546.0,327.5,0.8318000000000001,0.0286
11/11/24,12171.0,328.48,0.8787,0.0219
11/12/24,12684.0,324.62,0.9379000000000001,0.0127
11/13/24,13253.0,304.92,0.9442,0.0182
11/14/24,12682.0,294.91,0.987,0.006
11/15/24,13014.0,334.43,0.8572,0.0166
11/16/24,8695.0,330.76,0.7885,0.024900000000000002
11/17/24,5726.0,320.4,0.8689,0.015300000000000001
11/18/24,14289.0,334.07,0.7376999999999999,0.028900000000000002
11/19/24,13208.0,329.04,0.8188,0.0158
11/20/24,12937.0,316.33,0.9269,0.011200000000000002
11/21/24,12946.0,301.31,0.9815999999999999,0.0034999999999999996
11/22/24,12429.0,332.57,0.7797,0.0236
11/23/24,8787.0,321.95,0.7390000000000001,0.0262
11/24/24,5492.0,316.12,0.7726000000000001,0.0264
11/25/24,13187.0,313.9,0.8220999999999999,0.0203
11/26/24,11483.0,306.71,0.9168000000000001,0.009000000000000001
11/27/24,10615.0,293.61,0.9437000000000001,0.0068000000000000005
11/28/24,2260.0,290.47,0.9702,0.006
11/29/24,10614.0,303.92,0.9701000000000001,0.006999999999999999
11/30/24,8370.0,319.51,0.9251,0.009399999999999999
12/01/24,6453.0,310.0,0.9549,0.004699999999999999
12/02/24,16703.0,319.58,0.9262,0.008199999999999999
12/03/24,15810.0,313.21,0.9027,0.0115
12/04/24,15058.0,313.71,0.9043000000000001,0.0132
12/05/24,14443.0,297.88,0.9405,0.0089
12/06/24,13537.0,299.25,0.9115000000000001,0.0141
12/07/24,9402.0,320.4,0.8819,0.0129
12/08/24,6516.0,324.01,0.8653,0.0113
12/09/24,14713.0,318.63,0.8909,0.0108
12/10/24,13298.0,317.98,0.9196,0.0078000000000000005
12/11/24,13473.0,307.92,0.887,0.0152
12/12/24,12568.0,302.69,0.8859999999999999,0.015
12/13/24,12331.0,295.76,0.9669,0.006500000000000001
12/14/24,8439.0,326.18,0.8868,0.0118
12/15/24,5945.0,320.81,0.9225,0.0086
12/16/24,14051.0,321.36,0.8931,0.0106
12/17/24,13228.0,316.17,0.9301,0.0070999999999999995
12/18/24,13390.0,318.86,0.7342,0.044000000000000004
12/19/24,12341.0,302.28,0.8651000000000001,0.0222
12/20/24,12318.0,306.91,0.9728,0.0109
12/21/24,9411.0,329.57,0.8328,0.0126
12/22/24,6146.0,325.11,0.9217,0.0062
12/23/24,12297.0,317.7,0.9196,0.0067
12/24/24,6883.0,304.19,0.8996,0.0149
12/25/24,1727.0,308.86,0.8358,0.0204
12/26/24,11133.0,294.96,0.8523999999999999,0.0174
12/27/24,11796.0,290.79,0.9951000000000001,0.0024
12/28/24,7865.0,314.63,0.8767,0.01
12/29/24,4760.0,325.23,0.919,0.009300000000000001
12/30/24,12699.0,319.52,0.9947,0.0029
12/31/24,9246.0,314.7,0.9520000000000001,0.006500000000000001
01/01/25,4643.0,301.27,0.9717,0.0058
01/02/25,15066.0,315.3,0.972,0.004699999999999999
01/03/25,14288.0,300.19,0.9889,0.0036
01/04/25,9252.0,288.89,0.9706,0.0076
01/05/25,5819.0,338.79,0.7498,0.0282
01/06/25,13912.0,330.57,0.9066,0.0087
01/07/25,13309.0,327.86,0.8828,0.0104
01/08/25,12544.0,330.17,0.9011,0.0092
01/09/25,11350.0,324.82,0.9568000000000001,0.005600000000000001
01/10/25,11120.0,307.23,0.9728,0.0055000000000000005
01/11/25,8187.0,295.06,0.9902,0.0031
01/12/25,5349.0,330.73,0.8765000000000001,0.0121
01/13/25,13074.0,330.87,0.9476,0.0074
01/14/25,11956.0,330.44,0.9117000000000001,0.0141
01/15/25,12191.0,325.19,0.9323999999999999,0.0089
01/16/25,11542.0,318.02,0.8987,0.0363
01/17/25,11509.0,314.16,0.8936,0.0132
01/18/25,7791.0,289.02,0.9752,0.0055000000000000005
01/19/25,4782.0,325.49,0.9278,0.0103
01/20/25,9297.0,326.01,0.91,0.0091
01/21/25,11343.0,326.45,0.8986,0.0116
01/22/25,12050.0,326.77,0.9052,0.008199999999999999
01/23/25,11205.0,321.83000000000004,0.92345,0.0055000000000000005
01/24/25,11200.0,325.87,0.9192,0.0087
01/25/25,7859.0,325.875,0.92655,0.0036
01/26/25,4897.0,325.49,0.9278,0.006500000000000001
01/27/25,11726.0,326.01,0.91,0.0087
01/28/25,11051.0,326.45,0.8986,0.0174
01/29/25,10723.0,326.77,0.9052,0.0382
01/30/25,10386.0,321.83000000000004,0.92345,0.0064
01/31/25,11254.0,306.51,0.9192,0.0095
02/01/25,8410.0,286.67,0.9865,0.0068000000000000005
02/02/25,5703.0,299.1,0.8978,0.011699999999999999
02/03/25,14430.0,297.8,0.8854000000000001,0.0179
02/04/25,12459.0,333.55,0.5932999999999999,0.0638
02/05/25,11812.0,324.04,0.8659,0.0116
02/06/25,11275.0,319.57,0.8258,0.0242
02/07/25,11087.0,320.75,0.867,0.014499999999999999
02/08/25,7393.0,324.72,0.8604,0.0184
02/09/25,4692.0,314.25,0.8042,0.0319
02/10/25,12001.0,300.07,0.9671,0.0064
02/11/25,10980.0,328.7,0.8748,0.0125
02/12/25,11389.0,326.77,0.9001,0.0103
02/13/25,10576.0,330.69,0.8744,0.037599999999999995
02/14/25,9877.0,332.02,0.9096,0.0104
02/15/25,7226.0,326.66,0.9163,0.0089
02/16/25,4818.0,306.82,0.8278,0.0208
02/17/25,10402.0,300.8,0.8966,0.013999999999999999
02/18/25,10902.0,333.59,0.7643000000000001,0.027000000000000003
02/19/25,11670.0,331.07,0.9194,0.0108
02/20/25,11511.0,330.26,0.9393,0.0068000000000000005
02/21/25,11256.0,326.14,0.9561,0.0051
02/22/25,7539.0,325.09,0.9390000000000001,0.0072
02/23/25,4678.0,313.19,0.9248000000000001,0.0086
02/24/25,11749.0,308.97,0.9621,0.0060999999999999995
02/25/25,11453.0,325.67,0.8756999999999999,0.0089
02/26/25,12806.0,324.67,0.9022,0.0105
02/27/25,11145.0,315.17,0.9084,0.0070999999999999995
02/28/25,11457.0,314.29,0.812,0.0239
03/01/25,8229.0,331.92,0.9497,0.0066
03/02/25,6047.0,320.2,0.9262999999999999,0.0091
03/03/25,14525.0,304.34,0.987,0.0037
03/04/25,12171.0,293.87,0.992,0.0037
03/05/25,11591.0,342.73,0.9067000000000001,0.0075
03/06/25,11030.0,335.68,0.9327,0.0088
03/07/25,10812.0,330.4,0.9196,0.0079
03/08/25,7512.0,330.86,0.951,0.005600000000000001
03/09/25,5112.0,328.88,0.9656999999999999,0.0074
03/10/25,12001.0,313.67,0.9414,0.008100000000000001
03/11/25,11339.0,304.08,0.9826999999999999,0.0018
03/12/25,11330.0,331.13,0.9517,0.0062
03/13/25,10189.0,342.24,0.9506,0.006
03/14/25,10367.0,328.21,0.9686,0.0067
03/15/25,7244.0,337.76,0.9159999999999999,0.0088
03/16/25,4821.0,335.15,0.9170999999999999,0.0085
03/17/25,12050.0,320.62,0.8901,0.0128
03/18/25,11082.0,300.22,0.9571,0.006500000000000001
03/19/25,11170.0,344.2,0.8589,0.013500000000000002
03/20/25,11007.0,334.07,0.9170999999999999,0.0104
03/21/25,10756.0,336.11,0.871,0.0665
03/22/25,7136.0,332.51,0.9499,0.008199999999999999
03/23/25,4746.0,317.78,0.9569,0.022799999999999997
03/24/25,11809.0,318.69,0.9309999999999999,0.008199999999999999
03/25/25,10898.0,299.7,0.9887,0.0037
03/26/25,10520.0,332.91,0.9448000000000001,0.0066
03/27/25,10420.0,330.17,0.9181999999999999,0.0095
03/28/25,10426.0,329.67,0.8832,0.0171
03/29/25,6992.0,330.77,0.8298000000000001,0.0216
03/30/25,4434.0,330.78,0.8251000000000001,0.0191
03/31/25,11426.0,309.49,0.7805,0.0348
04/01/25,11990.0,329.48,0.753,0.0675
04/02/25,11691.0,310.45,0.8373999999999999,0.0217
04/03/25,11868.0,299.55,0.8745,0.022099999999999998
04/04/25,11455.0,325.87,0.8920999999999999,0.011699999999999999
04/05/25,7380.0,324.66,0.9143000000000001,0.009000000000000001
04/06/25,4959.0,317.41,0.9315000000000001,0.009000000000000001
04/07/25,12304.0,322.07,0.9239,0.0089
04/08/25,11559.0,325.43,0.8297,0.0236
04/09/25,11237.0,316.26,0.7225,0.0559
04/10/25,10370.0,300.23,0.9511,0.015
04/11/25,10949.0,332.25,0.8003,0.0268
04/12/25,7076.0,327.16,0.9091,0.0127
04/13/25,4564.0,327.78,0.9287000000000001,0.0121
04/14/25,11692.0,326.85,0.9129,0.0141
04/15/25,10928.0,329.7,0.737,0.0359
04/16/25,10912.0,313.45,0.8288,0.022099999999999998
04/17/25,10209.0,304.63,0.8886,0.018500000000000003
04/18/25,9265.0,329.03,0.8606999999999999,0.0126
04/19/25,6585.0,331.45,0.8362,0.0274
04/20/25,2598.0,324.09,0.9309000000000001,0.006500000000000001
04/21/25,11965.0,326.01,0.9389,0.005
04/22/25,11442.0,328.5,0.9383,0.0085
04/23/25,10719.0,311.45,0.8865000000000001,0.0121
04/24/25,10235.0,303.97,0.9865,0.003
04/25/25,10533.0,321.99,0.9443,0.0069
04/26/25,7021.0,320.26,0.9501999999999999,0.0043
04/27/25,4731.0,312.2,0.9346,0.008
04/28/25,11990.0,313.13,0.8731,0.010700000000000001
04/29/25,10277.0,308.72,0.8715999999999999,0.011200000000000002
04/30/25,10995.0,295.38,0.9167000000000001,0.0144
05/01/25,11876.0,293.89,0.9817,0.0066
05/02/25,12274.0,310.81,0.9174,0.016399999999999998
05/03/25,8129.0,307.06,0.9829000000000001,0.0053
05/04/25,5517.0,335.98,0.882,0.009899999999999999
05/05/25,13084.0,327.89,0.9469,0.006500000000000001
05/06/25,11889.0,330.9,0.9067000000000001,0.009300000000000001
05/07/25,11254.0,328.92,0.9534999999999999,0.0048
05/08/25,10583.0,318.38,0.9587,0.0055000000000000005
05/09/25,10633.0,300.57,0.971,0.0059
05/10/25,6365.0,334.7,0.9194,0.0077
05/11/25,3335.0,332.49,0.9276000000000001,0.0060999999999999995
05/12/25,11908.0,332.5,0.9389,0.0066
05/13/25,10775.0,321.51,0.9152,0.0149
05/14/25,11019.0,341.1,0.955,0.0060999999999999995
05/15/25,10845.0,318.6,0.8848999999999999,0.0137
05/16/25,10532.0,313.56,0.9729000000000001,0.0059
05/17/25,6893.0,341.87,0.9251,0.0070999999999999995
05/18/25,4693.0,339.5,0.9408,0.004699999999999999
05/19/25,11889.0,333.89,0.9289000000000001,0.0097
05/20/25,10957.0,330.14,0.9115000000000001,0.0113
05/21/25,10932.0,331.02,0.8709,0.011399999999999999
05/22/25,10625.0,314.89,0.9245,0.0077
05/23/25,10291.0,312.72,0.9804999999999999,0.005600000000000001
05/24/25,6494.0,335.12,0.9412,0.0046
05/25/25,4175.0,332.47,0.9489,0.005
05/26/25,5637.0,330.61,0.8419,0.0235
