Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,11:30,172,2,0.0133,296.4,365,7,0.0197,327.1,715,9,0.0126,333.07,350,3,0.0099,305.1
August,2,12:00,186,3,0.0146,301.21,379,4,0.0101,322.95,727,6,0.0078,333.92,367,2,0.0054,310.8
August,2,12:30,198,5,0.0263,302.84,397,8,0.0195,324.66,736,8,0.0114,331.76,378,7,0.0182,304.03
August,2,13:00,194,1,0.0063,305.99,419,11,0.026,326.18,726,7,0.0101,334.46,377,6,0.0157,312.07
August,2,13:30,191,0,0.0019,307.74,440,13,0.0294,321.9,725,15,0.0209,334.26,379,7,0.0193,307.96
August,2,14:00,184,1,0.0073,312.99,447,18,0.0395,329.08,722,10,0.0132,335.49,376,4,0.0099,305.59
August,2,14:30,184,2,0.0094,308.65,442,12,0.0276,334.57,712,4,0.0056,331.14,383,12,0.0318,314.27
August,2,15:00,182,1,0.0028,306.53,434,5,0.0119,325.37,682,0,0.0006,339.28,371,4,0.0117,299.86
August,2,15:30,183,1,0.0037,311.49,428,4,0.0095,319.47,659,1,0.0008,335.99,354,3,0.0084,299.98
August,2,16:00,175,1,0.0038,325.16,424,3,0.0076,333.05,633,1,0.0015,336.14,339,3,0.0079,313.0
August,2,16:30,159,0,0.0019,296.18,402,3,0.0067,338.64,590,1,0.0011,335.26,315,1,0.0045,306.5
August,2,17:00,145,3,0.0188,308.84,386,2,0.0051,333.15,553,1,0.0022,336.83,294,2,0.0065,308.2
August,2,17:30,126,1,0.0091,316.01,361,4,0.0102,336.97,531,1,0.0014,333.6,281,1,0.0023,309.87
August,2,18:00,117,1,0.0072,321.6,331,6,0.0188,343.89,502,2,0.0031,331.89,261,1,0.0034,309.24
August,2,18:30,99,1,0.0074,330.01,304,6,0.0181,333.73,458,2,0.0045,339.84,232,0,0.0009,324.27
August,2,19:00,77,0,0.0028,320.83,270,5,0.0169,332.95,413,3,0.0062,330.84,217,1,0.0042,318.4
August,2,19:30,60,0,0.0063,328.3,242,2,0.0074,318.74,369,6,0.0161,328.84,195,1,0.0028,322.18
August,2,1:00,4,0,0.0222,316.72,14,1,0.0682,351.69,43,0,0.006,314.5,24,0,0.0,323.53
August,2,1:30,2,0,0.037,316.72,8,0,0.0202,351.69,35,0,0.0108,323.38,18,0,0.007,311.75
August,2,20:00,47,0,0.0099,296.97,213,8,0.0387,319.97,330,3,0.0101,335.86,169,1,0.0067,307.1
August,2,20:30,38,1,0.0306,276.25,182,2,0.0116,309.14,282,1,0.0037,329.73,152,1,0.0057,299.47
August,2,21:00,28,1,0.0342,294.85,147,3,0.0215,310.72,235,1,0.0052,331.19,130,3,0.0219,305.62
August,2,21:30,21,0,0.0133,296.99,127,1,0.0106,314.8,192,0,0.0018,332.05,109,0,0.0038,313.38
August,2,22:00,15,0,0.0,316.72,102,1,0.0109,304.08,160,0,0.0027,321.7,92,0,0.0037,297.32
August,2,22:30,11,1,0.0614,316.72,83,1,0.0077,316.57,134,0,0.0,322.91,76,0,0.0028,303.88
August,2,23:00,9,1,0.0661,316.72,64,1,0.0182,291.78,103,0,0.0019,311.88,65,0,0.0,303.25
August,2,23:30,6,0,0.0,316.72,52,0,0.0059,301.19,88,0,0.0,312.48,52,0,0.0064,286.97
August,2,2:00,2,0,0.0,316.72,6,0,0.0,351.69,23,0,0.017,312.33,12,0,0.0053,336.76
August,2,2:30,2,0,0.0,316.72,4,0,0.0,351.69,16,0,0.0,340.16,7,0,0.0,336.76
August,2,3:00,1,0,0.0,316.72,4,0,0.0,351.69,13,0,0.0247,346.33,3,0,0.0,336.76
August,2,3:30,1,0,0.0,316.72,4,0,0.0,351.69,13,0,0.0,346.33,1,0,0.0,0.0
August,2,4:00,1,0,0.0,316.72,2,0,0.0,351.69,12,0,0.0,346.33,0,0,0.0,0.0
August,2,4:30,1,0,0.0,316.72,2,0,0.0,351.69,12,0,0.0053,346.33,0,0,0.0,0.0
August,2,5:00,1,0,0.0,316.72,3,0,0.0,351.69,13,0,0.0,346.33,0,0,0.0,0.0
August,2,5:30,1,0,0.0,316.72,3,0,0.0,351.69,15,0,0.0,308.89,2,0,0.0,336.76
August,2,6:00,2,0,0.0,316.72,4,0,0.0,351.69,22,0,0.0,278.82,8,0,0.0,336.76
August,2,6:30,3,0,0.1095,316.72,9,2,0.2399,351.69,39,0,0.0078,273.86,16,1,0.0394,297.56
August,2,7:00,7,0,0.051,316.72,14,0,0.007,351.69,68,0,0.0048,269.55,29,0,0.0115,262.02
August,2,7:30,14,1,0.0621,316.72,24,0,0.0,313.32,113,1,0.0096,267.04,47,1,0.0158,289.29
August,2,8:00,35,0,0.0079,255.4,41,0,0.0098,295.18,191,1,0.0028,277.61,79,0,0.0036,284.45
August,2,8:30,57,0,0.0019,282.86,65,1,0.0157,308.18,277,1,0.0041,299.54,118,1,0.0057,278.64
August,2,9:00,78,0,0.0014,281.18,141,1,0.0082,287.36,379,2,0.0041,295.48,172,1,0.0068,287.26
August,2,9:30,96,1,0.0082,276.87,196,2,0.0107,307.73,465,8,0.018,314.12,215,3,0.014,280.55
August,3,0:00,4,0,0.0476,331.61,38,1,0.0284,288.6,58,0,0.0079,293.92,39,0,0.0031,279.14
August,3,0:30,3,0,0.1125,331.61,28,1,0.0291,262.72,43,0,0.0036,328.24,27,0,0.0,292.48
August,3,10:00,27,0,0.0,293.17,124,0,0.004,299.71,306,1,0.0024,294.74,139,2,0.0128,294.97
August,3,10:30,37,0,0.0,281.17,141,1,0.0051,313.86,356,1,0.0021,300.89,170,8,0.0464,305.9
August,3,11:00,35,0,0.0,281.57,156,0,0.0023,306.02,388,1,0.0022,308.62,190,3,0.0137,295.05
August,3,11:30,41,0,0.0,298.89,184,2,0.0126,301.28,428,2,0.004,312.89,203,2,0.0098,301.85
August,3,12:00,57,0,0.0,284.72,205,1,0.0044,297.57,460,0,0.001,310.49,217,1,0.0062,294.54
August,3,12:30,70,1,0.01,292.9,232,4,0.0172,307.84,465,2,0.005,310.16,218,1,0.0067,294.5
August,3,13:00,87,2,0.0254,301.87,258,2,0.0072,299.76,482,3,0.0066,325.41,225,3,0.0153,301.71
August,3,13:30,94,1,0.0098,287.53,275,3,0.0104,304.72,482,7,0.0149,318.31,235,2,0.0092,302.38
August,3,14:00,97,1,0.0062,300.06,297,2,0.0064,313.46,482,3,0.0053,325.41,235,1,0.0043,298.46
August,3,14:30,96,2,0.0206,303.91,291,1,0.002,307.5,479,1,0.0027,319.27,241,3,0.0113,300.29
August,3,15:00,91,1,0.0159,303.24,303,0,0.0005,310.52,475,0,0.0006,326.07,237,0,0.0009,309.09
August,3,15:30,94,2,0.0176,297.57,315,1,0.0029,308.7,464,1,0.0017,321.68,237,3,0.0141,300.62
August,3,16:00,93,0,0.0,301.31,307,1,0.0027,304.68,461,1,0.0026,318.63,220,1,0.0053,312.9
August,3,16:30,83,0,0.0,282.99,289,0,0.0012,301.42,450,2,0.004,324.4,219,2,0.0091,307.59
August,3,17:00,72,0,0.0028,297.42,281,2,0.0073,312.85,424,1,0.0023,325.15,212,1,0.0031,310.76
August,3,17:30,68,0,0.0054,277.25,263,2,0.0061,313.17,394,0,0.0011,316.34,202,1,0.0036,306.94
August,3,18:00,51,0,0.0021,300.95,246,1,0.0049,306.68,355,0,0.0,325.86,189,1,0.0057,301.33
August,3,18:30,42,0,0.0032,287.8,220,2,0.0112,310.46,330,1,0.0018,321.69,177,1,0.003,301.94
August,3,19:00,36,0,0.0,282.88,197,1,0.0073,295.73,297,0,0.0,322.95,160,0,0.0008,301.38
August,3,19:30,32,0,0.0031,273.0,176,1,0.0044,311.31,270,1,0.0031,324.1,157,0,0.0024,315.93
August,3,1:00,2,0,0.0476,331.61,13,0,0.0,348.61,33,1,0.0172,292.3,21,0,0.0,307.83
August,3,1:30,2,0,0.0,331.61,9,0,0.0,348.61,27,0,0.0,272.09,18,0,0.0,340.62
August,3,20:00,28,0,0.0042,297.17,152,0,0.0023,309.13,245,0,0.0018,320.96,144,1,0.0096,315.34
August,3,20:30,24,0,0.0106,289.08,138,0,0.0013,305.89,222,0,0.0012,319.99,126,0,0.0032,299.86
August,3,21:00,21,0,0.023,279.7,124,0,0.0,303.19,194,0,0.0,314.76,106,1,0.0074,307.01
August,3,21:30,17,0,0.0,341.49,107,1,0.0052,313.49,166,0,0.0016,308.13,90,0,0.0,312.19
August,3,22:00,15,0,0.0,331.61,88,0,0.0032,316.98,145,0,0.0,317.53,80,1,0.0113,316.5
August,3,22:30,13,1,0.1058,331.61,69,0,0.0,300.78,125,1,0.0052,313.23,68,0,0.0059,306.16
August,3,23:00,9,0,0.0417,331.61,58,0,0.0,256.83,101,0,0.0,313.97,57,0,0.002,309.3
August,3,23:30,7,0,0.0156,331.61,47,0,0.0,275.34,84,0,0.0017,306.43,50,1,0.0119,327.18
August,3,2:00,1,0,0.0,331.61,6,0,0.0,348.61,21,0,0.0133,316.3,13,0,0.0039,329.76
August,3,2:30,1,0,0.0,331.61,4,0,0.0,348.61,16,0,0.0,342.93,9,0,0.0,329.76
August,3,3:00,1,0,0.0,331.61,4,0,0.0,348.61,14,0,0.0347,342.93,3,0,0.0312,329.76
August,3,3:30,1,0,0.0,331.61,3,0,0.0,348.61,9,0,0.0,342.93,1,0,0.0,329.76
August,3,4:00,1,0,0.0,331.61,2,0,0.0,348.61,9,0,0.0,342.93,0,0,0.0,0.0
August,3,4:30,0,0,0.0,331.61,2,0,0.0,348.61,8,0,0.0,342.93,0,0,0.0,0.0
August,3,5:00,1,0,0.0,331.61,2,0,0.0,348.61,10,0,0.0,342.93,1,0,0.0,329.76
August,3,5:30,2,0,0.0,331.61,3,0,0.0238,348.61,11,0,0.0,342.93,1,0,0.0,0.0
August,3,6:00,2,0,0.0,331.61,3,0,0.0,348.61,18,0,0.0,266.78,5,0,0.0,329.76
August,3,6:30,2,0,0.0,331.61,4,0,0.0,348.61,27,0,0.0171,257.41,10,0,0.0104,329.76
August,3,7:00,5,0,0.0,331.61,8,0,0.0,348.61,41,0,0.0,270.78,18,0,0.0,296.16
August,3,7:30,7,0,0.0,331.61,13,0,0.0,348.61,67,0,0.0043,264.66,31,0,0.0078,293.11
August,3,8:00,11,0,0.0114,331.61,22,0,0.0,277.04,106,0,0.0,281.21,50,0,0.0085,283.16
August,3,8:30,15,0,0.0,282.64,37,0,0.0,301.92,148,0,0.0028,286.62,69,0,0.0,302.87
August,3,9:00,20,0,0.0,248.61,76,0,0.0018,298.1,196,0,0.0,297.05,99,1,0.0074,294.34
August,3,9:30,25,0,0.0,296.56,101,0,0.0,308.2,250,0,0.0013,293.7,119,0,0.0034,276.26
August,4,0:00,5,0,0.0,307.45,28,0,0.0153,341.0,63,0,0.007,317.6,37,0,0.003,302.73
August,4,0:30,3,0,0.0,307.45,19,0,0.0,316.17,45,0,0.0,306.89,24,0,0.0,324.83
August,4,10:00,213,1,0.0029,320.45,376,2,0.0055,328.07,933,8,0.0083,327.38,437,5,0.0106,312.11
August,4,10:30,236,1,0.0042,309.81,425,10,0.0226,337.1,1039,16,0.0155,336.26,495,12,0.024,315.67
August,4,11:00,247,0,0.0013,320.69,467,4,0.0077,338.66,1122,6,0.0056,344.52,530,5,0.0092,319.95
August,4,11:30,254,0,0.0,331.05,499,7,0.0141,340.45,1154,13,0.0109,347.79,552,7,0.013,320.39
August,4,12:00,254,1,0.0032,316.1,539,3,0.0064,336.55,1187,13,0.0113,346.54,589,10,0.0164,323.72
August,4,12:30,260,1,0.0022,313.5,559,8,0.0139,343.99,1192,16,0.0137,348.31,596,13,0.021,323.01
August,4,13:00,262,1,0.0032,309.82,577,4,0.0074,343.72,1179,8,0.0065,351.39,594,7,0.0118,324.36
August,4,13:30,259,1,0.0022,325.44,589,10,0.017,337.41,1176,13,0.0114,355.22,598,5,0.0091,321.23
August,4,14:00,264,1,0.0029,324.25,612,5,0.0075,336.19,1199,10,0.0087,358.09,621,5,0.0078,317.51
August,4,14:30,274,3,0.0094,325.74,616,5,0.0076,338.78,1208,26,0.0219,355.64,634,10,0.0152,326.33
August,4,15:00,270,1,0.0041,320.39,616,3,0.0044,341.01,1218,10,0.0083,355.38,632,4,0.0063,326.39
August,4,15:30,278,2,0.0062,327.66,618,2,0.0035,342.97,1203,4,0.0037,358.78,626,6,0.0096,328.82
August,4,16:00,268,0,0.0016,334.44,620,2,0.0034,341.49,1204,3,0.0021,355.59,634,2,0.0036,332.81
August,4,16:30,257,0,0.0009,324.51,607,4,0.0067,351.34,1165,3,0.0022,356.91,614,5,0.0086,335.86
August,4,17:00,232,1,0.0045,327.66,582,3,0.0044,347.13,1104,4,0.0037,353.24,586,3,0.0043,337.78
August,4,17:30,213,1,0.0031,319.85,546,2,0.003,349.45,1018,4,0.0044,357.01,543,5,0.0084,330.68
August,4,18:00,179,0,0.0022,311.24,494,2,0.0048,349.93,943,9,0.0099,353.56,497,2,0.0036,333.04
August,4,18:30,155,1,0.0051,333.56,456,4,0.0094,340.72,835,4,0.0043,356.09,439,1,0.003,333.94
August,4,19:00,109,0,0.0,329.9,411,4,0.01,351.81,735,5,0.007,359.54,402,2,0.0057,320.32
August,4,19:30,83,1,0.0127,333.14,380,3,0.0077,337.98,662,6,0.0098,356.63,366,8,0.0211,333.43
August,4,1:00,2,0,0.0,307.45,11,0,0.0,321.84,34,0,0.0053,311.3,17,0,0.0,331.02
August,4,1:30,1,0,0.0,307.45,6,0,0.0,321.84,24,0,0.0083,326.17,14,0,0.0046,311.48
August,4,20:00,62,1,0.0094,323.9,339,4,0.0129,335.1,578,6,0.0097,358.85,319,6,0.0193,321.32
August,4,20:30,47,1,0.0233,328.13,276,2,0.006,326.46,484,1,0.0028,348.04,273,2,0.0088,322.98
August,4,21:00,39,1,0.0276,328.39,224,2,0.0085,329.66,403,1,0.0022,351.94,229,3,0.0144,327.28
August,4,21:30,29,1,0.0294,321.33,171,0,0.0015,334.59,342,0,0.001,342.73,185,1,0.003,336.5
August,4,22:00,22,0,0.0,324.45,132,0,0.0021,319.03,268,1,0.002,335.93,152,1,0.0065,325.21
August,4,22:30,16,3,0.1631,326.39,103,0,0.0013,311.79,210,0,0.0016,328.33,127,0,0.0037,324.05
August,4,23:00,14,0,0.0209,307.45,77,0,0.0013,300.12,163,0,0.0006,322.36,101,1,0.0056,334.1
August,4,23:30,9,0,0.0,307.45,55,0,0.0,296.66,119,0,0.0008,338.92,71,0,0.0034,317.75
August,4,2:00,2,0,0.0,307.45,6,0,0.0,321.84,16,0,0.0224,296.13,10,0,0.0393,311.48
August,4,2:30,1,0,0.0,307.45,5,0,0.0,321.84,14,1,0.0528,341.43,8,0,0.0168,311.48
August,4,3:00,1,0,0.0,307.45,3,0,0.0,321.84,12,0,0.0283,340.48,6,0,0.031,311.48
August,4,3:30,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.0492,311.48
August,4,4:00,0,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.0309,311.48
August,4,4:30,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.05,311.48
August,4,5:00,1,0,0.0,307.45,2,0,0.0,321.84,11,0,0.0,340.48,5,0,0.01,311.48
August,4,5:30,2,0,0.0,307.45,4,0,0.0,321.84,16,0,0.0111,271.64,6,0,0.0,311.48
August,4,6:00,2,0,0.0,307.45,4,0,0.0,321.84,27,0,0.0,267.44,13,0,0.0,311.48
August,4,6:30,3,0,0.1317,307.45,9,2,0.2186,321.84,46,0,0.008,286.35,22,0,0.0154,253.42
August,4,7:00,7,0,0.0,307.45,25,0,0.0042,280.31,83,0,0.0,258.75,36,0,0.0031,279.54
August,4,7:30,17,0,0.0122,307.45,47,1,0.0181,284.43,144,0,0.0024,260.06,63,0,0.0076,269.43
August,4,8:00,47,0,0.0053,285.05,91,0,0.0042,282.15,271,0,0.0015,292.13,121,0,0.0017,269.12
August,4,8:30,86,1,0.0125,306.61,149,2,0.0139,299.09,428,1,0.0013,300.23,193,2,0.0106,286.38
August,4,9:00,132,1,0.0039,299.82,228,0,0.0011,305.91,607,2,0.0026,312.12,293,1,0.0039,292.17
August,4,9:30,178,1,0.006,318.58,297,1,0.0037,319.82,784,8,0.0099,323.78,365,7,0.0201,304.59
August,5,0:00,6,0,0.0,289.73,40,0,0.0,304.83,81,0,0.0019,328.07,49,0,0.0093,313.71
August,5,0:30,5,0,0.0,289.73,28,0,0.0,310.65,59,0,0.0,336.74,35,0,0.0,334.47
August,5,10:00,199,1,0.0033,315.16,338,1,0.003,314.91,844,4,0.0044,325.04,407,2,0.0051,306.57
August,5,10:30,219,0,0.0017,313.9,380,5,0.013,327.72,940,10,0.0103,334.12,447,8,0.0172,306.9
August,5,11:00,234,1,0.004,317.36,422,2,0.0037,331.92,1007,4,0.0037,337.2,480,6,0.0121,323.16
August,5,11:30,248,1,0.0035,319.95,453,3,0.0076,332.57,1050,5,0.0046,340.4,517,5,0.0102,317.52
August,5,12:00,253,1,0.0024,320.76,475,1,0.0028,340.8,1056,8,0.0074,340.21,531,3,0.0059,317.95
August,5,12:30,251,1,0.0057,312.05,493,3,0.0059,341.63,1057,18,0.0172,343.84,540,8,0.0154,321.74
August,5,13:00,251,0,0.0019,316.06,513,3,0.005,341.35,1058,3,0.0031,343.56,539,7,0.0127,318.68
August,5,13:30,248,0,0.0011,325.85,522,4,0.008,339.4,1056,9,0.0084,345.99,529,5,0.0089,325.22
August,5,14:00,262,0,0.0017,317.73,554,3,0.0049,333.79,1083,4,0.0036,346.4,563,7,0.0133,323.6
August,5,14:30,262,1,0.0021,319.42,568,2,0.0042,342.74,1086,7,0.0064,350.13,552,6,0.011,325.52
August,5,15:00,258,0,0.0008,321.41,567,1,0.0026,334.21,1073,2,0.0021,349.72,554,4,0.0065,324.01
August,5,15:30,259,1,0.0042,320.54,549,1,0.0025,339.49,1062,2,0.0023,350.65,562,6,0.0103,320.81
August,5,16:00,267,1,0.0044,329.4,544,1,0.0027,346.05,1039,2,0.0016,350.86,573,2,0.0034,324.32
August,5,16:30,251,0,0.0003,330.67,526,1,0.0025,344.23,1024,2,0.002,348.68,552,2,0.0032,326.96
August,5,17:00,223,0,0.001,321.51,501,2,0.0047,347.53,973,3,0.0028,352.12,505,1,0.002,327.32
August,5,17:30,191,0,0.0005,317.35,480,2,0.0038,348.62,915,3,0.0035,348.02,479,1,0.0019,326.48
August,5,18:00,174,0,0.0025,324.02,452,2,0.0046,342.35,844,5,0.0065,347.42,445,2,0.0054,328.24
August,5,18:30,148,1,0.0065,320.3,411,1,0.0027,338.37,735,5,0.0068,345.89,392,1,0.0027,329.5
August,5,19:00,102,0,0.0009,334.46,366,2,0.0061,337.38,664,4,0.0064,347.91,355,2,0.0062,321.38
August,5,19:30,74,0,0.0012,318.02,329,1,0.0028,338.76,581,3,0.0058,341.88,323,5,0.0148,330.18
August,5,1:00,3,0,0.0,289.73,14,0,0.0,316.47,42,0,0.0,339.27,28,0,0.0,357.48
August,5,1:30,2,0,0.0,289.73,8,0,0.0,316.47,30,0,0.007,300.08,19,0,0.0126,340.92
August,5,20:00,57,1,0.0213,336.03,286,4,0.0123,331.95,496,4,0.008,346.69,284,6,0.0195,326.85
August,5,20:30,52,1,0.0257,317.9,247,3,0.0112,324.8,437,2,0.0043,345.7,246,2,0.0067,314.7
August,5,21:00,38,1,0.0173,323.16,201,1,0.0063,326.02,368,0,0.0013,340.09,200,2,0.0083,321.5
August,5,21:30,28,0,0.0023,309.84,165,1,0.0041,326.29,302,0,0.0,340.61,174,1,0.0059,334.03
August,5,22:00,22,0,0.0,295.93,134,1,0.0063,331.18,252,1,0.005,336.67,140,1,0.0041,336.96
August,5,22:30,15,2,0.156,289.73,106,1,0.0052,312.48,197,1,0.0036,334.79,113,1,0.006,325.22
August,5,23:00,12,1,0.0512,289.73,79,0,0.0041,311.71,149,0,0.0,328.92,87,0,0.0031,330.89
August,5,23:30,8,0,0.0,289.73,57,0,0.0068,298.44,110,0,0.0008,325.35,68,0,0.0055,325.46
August,5,2:00,2,0,0.0,289.73,5,0,0.0,316.47,22,0,0.0041,296.7,13,0,0.0289,307.34
August,5,2:30,1,0,0.0,289.73,4,0,0.0,316.47,20,0,0.0,264.26,9,0,0.0,307.34
August,5,3:00,1,0,0.0,289.73,3,0,0.0,316.47,14,0,0.0152,320.13,3,0,0.0,307.34
August,5,3:30,1,0,0.0,289.73,3,0,0.0,316.47,13,0,0.0,320.13,1,0,0.0,0.0
August,5,4:00,1,0,0.0,289.73,2,0,0.0,316.47,10,0,0.0083,320.13,0,0,0.0,0.0
August,5,4:30,1,0,0.0,289.73,2,0,0.0,316.47,11,0,0.0,320.13,0,0,0.0,0.0
August,5,5:00,1,0,0.0,289.73,2,0,0.0,316.47,13,0,0.0,320.13,0,0,0.0,0.0
