Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,21:30,23,0,0.004,321.41,177,2,0.0088,316.33,276,0,0.0015,339.36,158,6,0.0365,320.94
August,1,22:00,22,0,0.0,321.55,133,0,0.0022,326.38,224,1,0.0024,340.79,123,1,0.0065,317.03
August,1,22:30,15,2,0.1609,376.62,110,0,0.0013,304.2,175,0,0.0015,337.34,100,0,0.004,306.09
August,1,23:00,12,1,0.1022,328.23,77,0,0.0,322.73,134,0,0.0,319.97,75,0,0.0016,302.06
August,1,23:30,9,0,0.052,328.23,66,1,0.0084,325.68,105,0,0.0,303.33,58,0,0.0,309.11
August,1,2:00,2,0,0.0,328.23,6,0,0.0,362.1,19,0,0.0216,330.03,13,0,0.0333,326.6
August,1,2:30,2,0,0.0,328.23,5,0,0.0,362.1,23,0,0.0165,327.22,9,0,0.0,326.6
August,1,3:00,3,0,0.0,328.23,6,0,0.0,362.1,16,0,0.0134,354.29,3,0,0.0407,326.6
August,1,3:30,2,0,0.0,328.23,5,0,0.0,362.1,19,0,0.0,376.66,1,0,0.0,326.6
August,1,4:00,2,0,0.0,328.23,4,0,0.0,362.1,14,0,0.0123,295.08,1,0,0.0,326.6
August,1,4:30,2,0,0.0,328.23,5,0,0.0,362.1,16,0,0.0065,315.4,1,0,0.0,326.6
August,1,5:00,2,0,0.0,328.23,4,0,0.0,362.1,19,0,0.0118,305.49,2,0,0.0,326.6
August,1,5:30,3,0,0.0,328.23,4,0,0.0,362.1,21,0,0.012,331.2,2,0,0.0,326.6
August,1,6:00,4,0,0.037,328.23,6,1,0.128,362.1,40,0,0.0,280.55,13,0,0.0074,326.6
August,1,6:30,5,2,0.4164,328.23,9,7,0.7457,362.1,62,2,0.0303,264.68,27,2,0.0911,264.27
August,1,7:00,11,2,0.1847,328.23,39,1,0.0142,253.35,106,1,0.0066,271.25,45,1,0.0163,261.13
August,1,7:30,18,2,0.1179,356.11,56,2,0.0349,278.53,170,2,0.0125,266.44,78,1,0.0124,285.2
August,1,8:00,51,0,0.0017,284.13,118,0,0.0,278.58,316,1,0.0036,285.81,144,1,0.0093,270.03
August,1,8:30,92,0,0.0028,289.14,158,1,0.0072,300.56,445,1,0.0031,306.53,200,4,0.0179,288.32
August,1,9:00,134,0,0.0,311.06,243,1,0.0055,314.59,639,2,0.0028,312.42,276,2,0.0075,291.49
August,1,9:30,172,1,0.0051,311.78,301,2,0.0079,322.25,801,6,0.0075,307.95,351,8,0.0237,307.0
August,2,0:00,7,0,0.0409,316.72,53,1,0.0191,295.17,75,1,0.0077,322.45,45,0,0.0045,306.86
August,2,0:30,6,0,0.0,316.72,31,0,0.0,324.39,58,0,0.0,323.56,29,0,0.0035,316.98
August,2,10:00,118,1,0.0053,294.11,245,3,0.0103,309.35,578,2,0.0032,312.27,255,3,0.0122,293.97
August,2,10:30,148,1,0.0034,292.68,280,8,0.0282,319.76,648,3,0.0046,324.69,295,9,0.031,295.59
August,2,11:00,173,1,0.0064,300.93,323,3,0.0102,321.93,703,4,0.0051,326.7,337,5,0.0149,303.68
August,2,11:30,171,2,0.0133,296.4,368,7,0.0197,327.1,715,9,0.0126,333.07,350,3,0.0099,305.1
August,2,12:00,186,3,0.0146,301.21,377,4,0.0101,322.95,728,6,0.0078,333.92,368,2,0.0054,310.8
August,2,12:30,202,5,0.0263,302.84,395,8,0.0195,324.66,739,8,0.0114,331.76,380,7,0.0182,304.03
August,2,13:00,193,1,0.0063,305.99,418,11,0.026,326.18,724,7,0.0101,334.46,376,6,0.0157,312.07
August,2,13:30,190,0,0.0019,307.74,441,13,0.0294,321.9,725,15,0.0209,334.26,382,7,0.0193,307.96
August,2,14:00,182,1,0.0073,312.99,447,18,0.0395,329.08,723,10,0.0132,335.49,373,4,0.0099,305.59
August,2,14:30,185,2,0.0094,308.65,441,12,0.0276,334.57,716,4,0.0056,331.14,387,12,0.0318,314.27
August,2,15:00,183,1,0.0028,306.53,432,5,0.0119,325.37,681,0,0.0006,339.28,371,4,0.0117,299.86
August,2,15:30,186,1,0.0037,311.49,426,4,0.0095,319.47,659,1,0.0008,335.99,353,3,0.0084,299.98
August,2,16:00,176,1,0.0038,325.16,426,3,0.0076,333.05,636,1,0.0015,336.14,341,3,0.0079,313.0
August,2,16:30,159,0,0.0019,296.18,400,3,0.0067,338.64,589,1,0.0011,335.26,314,1,0.0045,306.5
August,2,17:00,145,3,0.0188,308.84,386,2,0.0051,333.15,552,1,0.0022,336.83,293,2,0.0065,308.2
August,2,17:30,123,1,0.0091,316.01,361,4,0.0102,336.97,532,1,0.0014,333.6,282,1,0.0023,309.87
August,2,18:00,119,1,0.0072,321.6,328,6,0.0188,343.89,505,2,0.0031,331.89,262,1,0.0034,309.24
August,2,18:30,100,1,0.0074,330.01,304,6,0.0181,333.73,457,2,0.0045,339.84,229,0,0.0009,324.27
August,2,19:00,75,0,0.0028,320.83,268,5,0.0169,332.95,413,3,0.0062,330.84,218,1,0.0042,318.4
August,2,19:30,59,0,0.0063,328.3,242,2,0.0074,318.74,368,6,0.0161,328.84,195,1,0.0028,322.18
August,2,1:00,4,0,0.0222,316.72,13,1,0.0682,351.69,41,0,0.006,314.5,25,0,0.0,323.53
August,2,1:30,2,0,0.037,316.72,7,0,0.0202,351.69,36,0,0.0108,323.38,17,0,0.007,311.75
August,2,20:00,47,0,0.0099,296.97,212,8,0.0387,319.97,331,3,0.0101,335.86,168,1,0.0067,307.1
August,2,20:30,37,1,0.0306,276.25,183,2,0.0116,309.14,281,1,0.0037,329.73,153,1,0.0057,299.47
August,2,21:00,27,1,0.0342,294.85,143,3,0.0215,310.72,235,1,0.0052,331.19,130,3,0.0219,305.62
August,2,21:30,21,0,0.0133,296.99,128,1,0.0106,314.8,190,0,0.0018,332.05,108,0,0.0038,313.38
August,2,22:00,14,0,0.0,316.72,101,1,0.0109,304.08,159,0,0.0027,321.7,91,0,0.0037,297.32
August,2,22:30,10,1,0.0614,316.72,83,1,0.0077,316.57,135,0,0.0,322.91,75,0,0.0028,303.88
August,2,23:00,10,1,0.0661,316.72,63,1,0.0182,291.78,100,0,0.0019,311.88,65,0,0.0,303.25
August,2,23:30,6,0,0.0,316.72,50,0,0.0059,301.19,88,0,0.0,312.48,52,0,0.0064,286.97
August,2,2:00,2,0,0.0,316.72,7,0,0.0,351.69,22,0,0.017,312.33,12,0,0.0053,336.76
August,2,2:30,2,0,0.0,316.72,4,0,0.0,351.69,16,0,0.0,340.16,7,0,0.0,336.76
August,2,3:00,2,0,0.0,316.72,4,0,0.0,351.69,13,0,0.0247,341.13,3,0,0.0,336.76
August,2,3:30,2,0,0.0,316.72,5,0,0.0,351.69,14,0,0.0,346.33,0,0,0.0,336.76
August,2,4:00,2,0,0.0,316.72,3,0,0.0,351.69,11,0,0.0,346.33,0,0,0.0,0.0
August,2,4:30,1,0,0.0,316.72,3,0,0.0,351.69,12,0,0.0053,346.33,0,0,0.0,0.0
August,2,5:00,1,0,0.0,316.72,4,0,0.0,351.69,12,0,0.0,346.33,0,0,0.0,336.76
August,2,5:30,1,0,0.0,316.72,3,0,0.0,351.69,15,0,0.0,308.89,1,0,0.0,336.76
August,2,6:00,2,0,0.0,316.72,3,0,0.0,351.69,20,0,0.0,278.82,9,0,0.0,336.76
August,2,6:30,3,0,0.1095,316.72,9,2,0.2399,323.74,38,0,0.0078,273.86,15,1,0.0394,297.56
August,2,7:00,7,0,0.051,316.72,13,0,0.007,285.21,67,0,0.0048,269.55,28,0,0.0115,262.02
August,2,7:30,12,1,0.0621,300.7,23,0,0.0,313.32,108,1,0.0096,267.04,45,1,0.0158,289.29
August,2,8:00,34,0,0.0079,255.4,42,0,0.0098,295.18,191,1,0.0028,277.61,79,0,0.0036,284.45
August,2,8:30,58,0,0.0019,282.86,56,1,0.0157,308.18,274,1,0.0041,299.54,116,1,0.0057,278.64
August,2,9:00,80,0,0.0014,281.18,145,1,0.0082,287.36,382,2,0.0041,295.48,174,1,0.0068,287.26
August,2,9:30,95,1,0.0082,276.87,195,2,0.0107,307.73,460,8,0.018,314.12,215,3,0.014,280.55
August,3,0:00,4,0,0.0476,331.61,37,1,0.0284,289.73,57,0,0.0079,288.3,39,0,0.0031,280.81
August,3,0:30,4,0,0.1125,331.61,28,1,0.0291,256.76,43,0,0.0036,327.52,26,0,0.0,294.31
August,3,10:00,25,0,0.0,291.44,123,0,0.004,296.36,306,1,0.0024,294.12,137,2,0.0128,293.82
August,3,10:30,38,0,0.0,282.11,140,1,0.0051,316.49,360,1,0.0021,299.5,173,8,0.0464,309.13
August,3,11:00,33,0,0.0,280.69,151,0,0.0023,307.65,385,1,0.0022,307.93,191,3,0.0137,296.36
August,3,11:30,39,0,0.0,299.15,183,2,0.0126,302.41,428,2,0.004,314.45,203,2,0.0098,304.19
August,3,12:00,58,0,0.0,283.93,202,1,0.0044,297.76,466,0,0.001,311.71,219,1,0.0062,295.59
August,3,12:30,68,1,0.01,290.17,229,4,0.0172,308.84,463,2,0.005,311.79,217,1,0.0067,293.63
August,3,13:00,88,2,0.0254,296.6,256,2,0.0072,298.67,485,3,0.0066,323.68,224,3,0.0153,300.85
August,3,13:30,93,1,0.0098,286.26,269,3,0.0104,304.39,482,7,0.0149,318.75,238,2,0.0092,300.87
August,3,14:00,96,1,0.0062,299.64,299,2,0.0064,312.82,484,3,0.0053,327.81,233,1,0.0043,299.6
August,3,14:30,96,2,0.0206,304.44,284,1,0.002,309.53,479,1,0.0027,319.85,243,3,0.0113,303.0
August,3,15:00,89,1,0.0159,303.05,298,0,0.0005,309.81,475,0,0.0006,327.83,237,0,0.0009,309.09
August,3,15:30,93,2,0.0176,296.97,314,1,0.0029,308.52,462,1,0.0017,323.36,240,3,0.0141,298.94
August,3,16:00,94,0,0.0,303.28,304,1,0.0027,302.38,461,1,0.0026,319.62,218,1,0.0053,311.92
August,3,16:30,82,0,0.0,286.09,283,0,0.0012,299.75,453,2,0.004,324.03,221,2,0.0091,306.65
August,3,17:00,70,0,0.0028,298.97,279,2,0.0073,314.81,424,1,0.0023,325.2,213,1,0.0031,312.75
August,3,17:30,70,0,0.0054,279.92,258,2,0.0061,312.58,396,0,0.0011,315.55,203,1,0.0036,305.28
August,3,18:00,48,0,0.0021,297.42,244,1,0.0049,305.7,353,0,0.0,325.04,189,1,0.0057,303.99
August,3,18:30,42,0,0.0032,290.53,217,2,0.0112,311.72,333,1,0.0018,323.99,178,1,0.003,304.12
August,3,19:00,34,0,0.0,287.55,193,1,0.0073,293.54,296,0,0.0,320.41,156,0,0.0008,299.24
August,3,19:30,31,0,0.0031,276.54,174,1,0.0044,314.9,271,1,0.0031,325.22,159,0,0.0024,319.24
August,3,1:00,2,0,0.0476,331.61,11,0,0.0,348.61,33,1,0.0172,294.18,20,0,0.0,313.43
August,3,1:30,3,0,0.0,331.61,8,0,0.0,348.61,26,0,0.0,266.63,18,0,0.0,336.89
August,3,20:00,28,0,0.0042,299.36,147,0,0.0023,306.34,244,0,0.0018,322.76,144,1,0.0096,316.46
August,3,20:30,23,0,0.0106,293.25,136,0,0.0013,303.8,222,0,0.0012,320.55,126,0,0.0032,297.13
August,3,21:00,22,1,0.023,277.79,122,0,0.0,301.75,195,0,0.0,314.04,105,1,0.0074,305.99
August,3,21:30,16,0,0.0,334.4,106,1,0.0052,311.08,165,0,0.0016,306.79,90,0,0.0,310.11
August,3,22:00,16,0,0.0,294.69,87,0,0.0032,319.78,145,0,0.0,320.66,80,1,0.0113,317.17
August,3,22:30,14,1,0.1058,277.85,66,0,0.0,300.21,126,1,0.0052,310.94,69,0,0.0059,306.49
August,3,23:00,8,0,0.0417,331.61,57,0,0.0,258.17,99,0,0.0,313.99,56,0,0.002,312.06
August,3,23:30,7,0,0.0156,331.61,46,0,0.0,269.46,86,0,0.0017,303.16,51,1,0.0119,329.66
August,3,2:00,2,0,0.0,331.61,6,0,0.0,348.61,22,0,0.0133,317.04,14,0,0.0039,329.76
August,3,2:30,1,0,0.0,331.61,4,0,0.0,348.61,15,0,0.0,324.14,9,0,0.0,329.76
August,3,3:00,2,0,0.0,331.61,5,0,0.0,348.61,14,0,0.0347,342.93,2,0,0.0312,329.76
August,3,3:30,2,0,0.0,331.61,3,0,0.0,348.61,9,0,0.0,342.93,1,0,0.0,329.76
August,3,4:00,2,0,0.0,331.61,3,0,0.0,348.61,10,0,0.0,342.93,0,0,0.0,0.0
August,3,4:30,1,0,0.0,331.61,3,0,0.0,348.61,8,0,0.0,342.93,0,0,0.0,0.0
August,3,5:00,2,0,0.0,331.61,2,0,0.0,348.61,11,0,0.0,342.93,1,0,0.0,329.76
August,3,5:30,2,0,0.0,331.61,3,0,0.0238,348.61,10,0,0.0,342.93,1,0,0.0,329.76
August,3,6:00,3,0,0.0,331.61,4,0,0.0,348.61,17,0,0.0,265.52,5,0,0.0,329.76
August,3,6:30,2,0,0.0,331.61,4,0,0.0,348.61,26,0,0.0171,261.5,10,0,0.0104,329.76
August,3,7:00,5,0,0.0,331.61,8,0,0.0,348.61,39,0,0.0,265.53,17,0,0.0,295.3
August,3,7:30,6,0,0.0,331.61,12,0,0.0,317.01,65,0,0.0043,263.16,30,0,0.0078,297.44
August,3,8:00,12,0,0.0114,331.61,21,0,0.0,268.7,105,0,0.0,281.67,50,0,0.0085,280.12
August,3,8:30,14,0,0.0,331.61,31,0,0.0,302.07,147,0,0.0028,289.53,67,0,0.0,303.94
August,3,9:00,20,0,0.0,238.34,78,0,0.0018,298.35,194,0,0.0,296.47,101,1,0.0074,295.37
August,3,9:30,25,0,0.0,302.82,99,0,0.0,303.9,251,0,0.0013,294.52,119,0,0.0034,278.09
August,4,0:00,5,0,0.0,307.45,22,0,0.0116,363.16,56,0,0.0068,315.79,35,0,0.0043,308.45
August,4,0:30,3,0,0.0,307.45,19,0,0.0,315.03,45,0,0.0,312.12,25,0,0.0,335.13
August,4,10:00,213,1,0.0042,318.29,376,3,0.0069,329.45,955,10,0.0108,326.32,446,4,0.0097,313.08
August,4,10:30,236,1,0.0025,307.57,420,8,0.0194,338.99,1049,17,0.0163,335.65,498,10,0.0205,313.12
August,4,11:00,240,0,0.0012,323.9,471,4,0.0082,339.14,1138,6,0.0054,345.67,531,6,0.0104,320.77
August,4,11:30,252,0,0.0,329.58,498,8,0.0151,340.84,1145,11,0.0095,348.19,558,7,0.0126,317.77
August,4,12:00,248,1,0.004,315.95,535,5,0.0088,336.11,1186,13,0.0111,346.92,599,10,0.0161,323.57
August,4,12:30,260,0,0.0011,319.05,555,10,0.0185,344.11,1200,18,0.0146,345.54,601,12,0.0206,323.5
August,4,13:00,253,1,0.0026,311.93,571,4,0.0074,341.88,1179,7,0.006,351.33,593,5,0.0091,322.03
August,4,13:30,253,0,0.0009,316.27,586,9,0.015,337.13,1174,8,0.0068,353.06,601,4,0.0071,318.93
August,4,14:00,262,0,0.0,318.22,610,4,0.0066,337.46,1200,9,0.0072,354.57,626,3,0.0052,314.86
August,4,14:30,272,1,0.0043,327.3,614,4,0.0066,341.54,1202,14,0.0113,353.79,640,7,0.0107,324.37
August,4,15:00,264,1,0.0028,317.34,606,3,0.0045,339.73,1211,7,0.0055,353.77,619,3,0.0052,326.5
August,4,15:30,279,2,0.0083,328.22,606,2,0.0032,343.78,1191,2,0.0013,356.96,614,5,0.0082,329.12
August,4,16:00,257,0,0.0018,331.69,618,2,0.0034,337.0,1209,3,0.0022,352.69,625,2,0.0031,330.32
August,4,16:30,256,0,0.0,324.21,603,5,0.0087,355.33,1163,3,0.0022,358.0,611,7,0.0107,336.76
August,4,17:00,229,1,0.0027,333.75,580,2,0.0043,344.99,1111,5,0.0044,347.84,582,2,0.0039,334.96
August,4,17:30,213,1,0.0037,320.25,549,2,0.0032,350.41,1027,5,0.005,355.28,537,4,0.0083,329.35
August,4,18:00,177,0,0.0022,310.09,482,2,0.0047,346.69,946,8,0.0087,355.06,493,2,0.0033,330.74
August,4,18:30,157,0,0.0027,332.52,456,5,0.0107,338.26,826,3,0.0037,355.65,435,2,0.0039,331.33
August,4,19:00,100,0,0.0,322.56,407,4,0.0087,349.36,727,6,0.0085,358.97,402,3,0.0081,321.41
August,4,19:30,82,1,0.0144,342.09,377,2,0.0066,334.62,661,7,0.0111,355.29,363,8,0.0216,333.96
August,4,1:00,2,0,0.0,307.45,10,0,0.0,321.84,34,0,0.0033,314.74,17,0,0.0,345.83
August,4,1:30,1,0,0.0,307.45,6,0,0.0,321.84,24,0,0.0053,331.09,15,0,0.0,368.35
August,4,20:00,61,0,0.0056,322.69,329,3,0.0101,333.09,575,5,0.0079,360.16,320,7,0.0209,322.43
August,4,20:30,47,1,0.0241,339.13,269,2,0.0059,328.7,477,2,0.004,351.11,270,2,0.0084,327.34
August,4,21:00,40,1,0.0305,332.24,227,2,0.0106,327.27,400,1,0.0032,353.51,229,3,0.0133,322.65
August,4,21:30,30,1,0.0249,301.31,186,0,0.0011,336.74,345,0,0.0004,341.94,181,1,0.0034,329.31
August,4,22:00,22,0,0.0,306.35,149,0,0.0014,316.83,266,1,0.0023,339.41,150,1,0.005,327.19
August,4,22:30,16,3,0.1744,296.62,113,0,0.0,322.11,213,0,0.0015,332.48,131,1,0.0039,322.28
August,4,23:00,15,0,0.0065,307.45,86,0,0.0,298.08,161,0,0.0,322.06,104,1,0.0061,323.84
August,4,23:30,10,0,0.0,307.45,64,0,0.0,296.49,121,0,0.0,334.0,72,0,0.0021,319.35
August,4,2:00,2,0,0.0,307.45,6,0,0.0,321.84,14,0,0.0,340.48,8,0,0.0442,311.48
August,4,2:30,2,0,0.0,307.45,5,0,0.0,321.84,14,1,0.0418,340.48,8,0,0.013,311.48
August,4,3:00,1,0,0.0,307.45,3,0,0.0,321.84,12,0,0.0274,340.48,5,0,0.0238,311.48
August,4,3:30,2,0,0.0,307.45,2,0,0.0,321.84,9,0,0.0,340.48,5,0,0.0464,311.48
August,4,4:00,1,0,0.0,0.0,2,0,0.0,321.84,11,0,0.0,340.48,5,0,0.0397,311.48
August,4,4:30,2,0,0.0,307.45,3,0,0.0,321.84,9,0,0.0,340.48,6,0,0.0333,311.48
August,4,5:00,1,0,0.0,307.45,2,0,0.0,321.84,11,0,0.0,340.48,6,0,0.0,311.48
August,4,5:30,2,0,0.0,307.45,5,0,0.0,321.84,15,0,0.0159,264.32,5,0,0.0,311.48
August,4,6:00,3,0,0.0,307.45,3,0,0.0,321.84,26,0,0.0,257.37,13,0,0.0,247.72
August,4,6:30,3,0,0.1048,307.45,7,1,0.2075,321.84,45,1,0.0115,281.08,22,0,0.0125,259.37
August,4,7:00,8,0,0.0,307.45,25,0,0.0,293.44,81,0,0.0,256.58,35,0,0.0,268.66
August,4,7:30,14,0,0.0175,307.45,41,1,0.0126,281.7,134,0,0.0023,261.51,59,0,0.0051,269.23
August,4,8:00,48,0,0.0044,280.31,91,1,0.0059,285.15,270,0,0.0011,291.26,122,0,0.0024,269.62
August,4,8:30,85,2,0.0178,307.48,145,2,0.0144,294.9,429,0,0.0011,298.48,191,2,0.0113,287.4
August,4,9:00,131,1,0.0044,305.76,233,0,0.0007,306.02,605,2,0.0029,313.81,306,2,0.0056,293.47
August,4,9:30,178,1,0.0049,321.07,296,1,0.0031,324.7,794,7,0.0083,319.28,373,8,0.0218,305.0
August,5,0:00,5,0,0.0,289.73,41,0,0.0,305.39,83,0,0.0,327.41,50,0,0.0067,318.86
August,5,0:30,5,0,0.0,289.73,29,0,0.0,319.36,59,0,0.0,342.17,36,0,0.0,338.65
August,5,10:00,201,1,0.0037,314.53,341,1,0.0033,314.48,849,4,0.0047,324.25,413,2,0.0053,306.27
August,5,10:30,219,0,0.0019,313.84,377,5,0.014,329.02,944,10,0.0105,334.49,451,8,0.018,307.08
August,5,11:00,233,1,0.003,316.66,426,2,0.004,331.28,1009,4,0.0038,337.72,479,5,0.0111,323.04
August,5,11:30,252,0,0.0017,319.92,454,4,0.0083,332.71,1057,5,0.0048,340.91,527,4,0.0072,316.57
August,5,12:00,254,1,0.0022,321.11,476,1,0.0028,342.21,1059,8,0.0071,339.68,532,3,0.0061,317.62
August,5,12:30,251,1,0.0046,312.51,492,3,0.0057,342.14,1055,17,0.0159,343.56,544,9,0.0163,321.21
August,5,13:00,253,0,0.0013,317.6,519,3,0.0055,341.49,1059,3,0.0032,342.33,545,6,0.0101,319.82
August,5,13:30,248,0,0.0012,325.28,516,4,0.0068,341.52,1047,9,0.009,345.89,525,5,0.0087,326.49
August,5,14:00,262,0,0.0009,318.44,555,2,0.0038,334.62,1087,4,0.0039,346.11,570,7,0.0117,323.74
August,5,14:30,259,0,0.0006,318.81,560,2,0.0039,342.57,1088,6,0.0056,349.47,548,6,0.0109,326.17
August,5,15:00,256,0,0.0004,319.79,569,2,0.0029,333.2,1072,2,0.0022,348.91,558,3,0.0049,323.29
August,5,15:30,252,1,0.0031,319.31,548,1,0.0027,337.85,1057,3,0.0024,350.32,562,3,0.0054,319.79
August,5,16:00,273,1,0.0048,326.86,542,2,0.0028,346.59,1030,2,0.0015,350.71,577,2,0.0028,323.92
August,5,16:30,253,0,0.0,327.88,520,1,0.0017,342.69,1024,2,0.0017,348.98,558,2,0.0034,327.34
August,5,17:00,226,0,0.001,319.53,497,2,0.0047,347.84,969,2,0.002,351.38,499,1,0.0022,326.21
August,5,17:30,185,0,0.0,318.64,479,2,0.004,347.28,915,3,0.0037,347.85,481,1,0.0019,327.89
August,5,18:00,175,0,0.0027,328.25,451,2,0.0048,343.72,854,5,0.0064,346.54,451,2,0.0054,329.14
August,5,18:30,153,1,0.0072,318.7,409,1,0.0021,337.26,731,5,0.0066,345.86,390,1,0.0027,332.0
August,5,19:00,98,0,0.001,334.52,362,2,0.0058,338.65,670,4,0.0067,348.27,355,2,0.0062,322.04
August,5,19:30,74,0,0.0014,313.42,329,1,0.0031,338.72,578,3,0.0051,341.42,325,5,0.0153,331.88
August,5,1:00,3,0,0.0,289.73,13,0,0.0,316.47,41,0,0.0,344.6,28,0,0.0,361.78
August,5,1:30,3,0,0.0,289.73,8,0,0.0,316.47,31,0,0.0077,294.54,19,0,0.0139,340.37
August,5,20:00,55,1,0.0187,337.81,283,3,0.0112,331.63,491,4,0.0073,347.46,283,4,0.0153,327.3
August,5,20:30,54,1,0.0207,315.51,247,2,0.0095,324.31,441,2,0.0042,346.43,246,1,0.0054,312.73
August,5,21:00,37,1,0.019,321.1,196,1,0.0051,323.83,368,0,0.0008,339.77,199,1,0.0066,321.11
August,5,21:30,28,0,0.0026,306.05,163,0,0.003,326.21,296,0,0.0,340.02,175,1,0.004,333.17
August,5,22:00,22,0,0.0,290.01,133,1,0.0045,331.23,255,1,0.0033,336.03,139,0,0.001,332.81
August,5,22:30,15,2,0.1341,279.49,105,1,0.0058,314.79,198,1,0.0033,337.45,113,1,0.0048,323.13
August,5,23:00,11,0,0.0438,289.73,78,0,0.0031,313.35,147,0,0.0,327.47,85,0,0.0023,331.05
August,5,23:30,8,0,0.0,289.73,56,0,0.0075,299.79,108,0,0.0009,327.28,69,0,0.0043,324.78
August,5,2:00,2,0,0.0,289.73,5,0,0.0,316.47,22,0,0.0046,301.31,13,0,0.0227,307.34
August,5,2:30,2,0,0.0,289.73,4,0,0.0,316.47,20,0,0.0,261.94,9,0,0.0,307.34
August,5,3:00,2,0,0.0,289.73,3,0,0.0,316.47,14,0,0.0167,320.13,2,0,0.0,307.34
August,5,3:30,2,0,0.0,289.73,3,0,0.0,316.47,14,0,0.0,298.38,0,0,0.0,307.34
August,5,4:00,2,0,0.0,289.73,2,0,0.0,316.47,10,0,0.0091,320.13,0,0,0.0,0.0
August,5,4:30,2,0,0.0,289.73,3,0,0.0,316.47,11,0,0.0,320.13,0,0,0.0,0.0
August,5,5:00,2,0,0.0,289.73,2,0,0.0,316.47,13,0,0.0,300.0,0,0,0.0,0.0
August,5,5:30,3,0,0.0,289.73,4,0,0.0,316.47,16,0,0.0091,313.04,1,0,0.0,307.34
