Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,4:30,2,0,0.0,328.23,4,0,0.0,362.1,18,0,0.0059,327.59,2,0,0.0,326.6
August,1,5:00,2,0,0.0,328.23,4,0,0.0,362.1,21,0,0.0106,306.22,3,0,0.0,326.6
August,1,5:30,3,0,0.0,328.23,6,0,0.0,362.1,29,0,0.0108,329.07,7,0,0.0,326.6
August,1,6:00,4,0,0.0333,328.23,10,1,0.1486,362.1,48,0,0.0,289.2,17,0,0.0067,326.6
August,1,6:30,8,4,0.4581,328.23,19,14,0.7425,362.1,79,3,0.0328,269.33,33,3,0.0875,266.35
August,1,7:00,16,3,0.2107,328.23,44,1,0.0128,258.84,130,1,0.0078,274.99,57,1,0.0146,263.61
August,1,7:30,30,4,0.1361,347.33,72,3,0.0363,283.99,208,3,0.0158,269.27,93,1,0.0145,285.84
August,1,8:00,59,0,0.0043,283.37,122,0,0.0012,280.9,333,2,0.0048,289.03,149,2,0.0103,272.24
August,1,8:30,94,0,0.0025,291.36,173,2,0.0089,304.4,466,2,0.0033,308.38,207,4,0.0176,291.01
August,1,9:00,132,0,0.0008,307.96,239,2,0.0068,316.56,624,2,0.0027,314.14,275,2,0.0067,289.27
August,1,9:30,167,1,0.0053,310.78,298,2,0.0076,321.18,774,5,0.0067,306.58,340,7,0.0214,305.55
August,2,0:00,6,0,0.0409,316.72,47,1,0.0191,295.17,75,1,0.0077,322.45,44,0,0.0045,306.86
August,2,0:30,5,0,0.0,316.72,32,0,0.0,324.39,59,0,0.0,323.56,32,0,0.0035,316.98
August,2,10:00,120,1,0.0053,294.11,240,2,0.0103,309.35,560,2,0.0032,312.27,254,3,0.0122,293.97
August,2,10:30,144,0,0.0034,292.68,281,8,0.0282,319.76,631,3,0.0046,324.69,292,9,0.031,295.59
August,2,11:00,164,1,0.0064,300.93,321,3,0.0102,321.93,683,3,0.0051,326.7,327,5,0.0149,303.68
August,2,11:30,172,2,0.0133,296.4,357,7,0.0197,327.1,707,9,0.0126,333.07,347,3,0.0099,305.1
August,2,12:00,184,3,0.0146,301.21,377,4,0.0101,322.95,723,6,0.0078,333.92,364,2,0.0054,310.8
August,2,12:30,193,5,0.0263,302.84,397,8,0.0195,324.66,731,8,0.0114,331.76,374,7,0.0182,304.03
August,2,13:00,192,1,0.0063,305.99,417,11,0.026,326.18,726,7,0.0101,334.46,376,6,0.0157,312.07
August,2,13:30,190,0,0.0019,307.74,434,13,0.0294,321.9,724,15,0.0209,334.26,379,7,0.0193,307.96
August,2,14:00,185,1,0.0073,312.99,441,17,0.0395,329.08,718,9,0.0132,335.49,376,4,0.0099,305.59
August,2,14:30,184,2,0.0094,308.65,440,12,0.0276,334.57,706,4,0.0056,331.14,378,12,0.0318,314.27
August,2,15:00,182,1,0.0028,306.53,434,5,0.0119,325.37,680,0,0.0006,339.28,367,4,0.0117,299.86
August,2,15:30,180,1,0.0037,311.49,427,4,0.0095,319.47,656,1,0.0008,335.99,352,3,0.0084,299.98
August,2,16:00,171,1,0.0038,325.16,419,3,0.0076,333.05,629,1,0.0015,336.14,337,3,0.0079,313.0
August,2,16:30,158,0,0.0019,296.18,400,3,0.0067,338.64,591,1,0.0011,335.26,315,1,0.0045,306.5
August,2,17:00,144,3,0.0188,308.84,383,2,0.0051,333.15,557,1,0.0022,336.83,295,2,0.0065,308.2
August,2,17:30,127,1,0.0091,316.01,359,4,0.0102,336.97,529,1,0.0014,333.6,279,1,0.0023,309.87
August,2,18:00,115,1,0.0072,321.6,330,6,0.0188,343.89,497,2,0.0031,331.89,259,1,0.0034,309.24
August,2,18:30,98,1,0.0074,330.01,303,5,0.0181,333.73,456,2,0.0045,339.84,234,0,0.0009,324.27
August,2,19:00,78,0,0.0028,320.83,271,5,0.0169,332.95,413,3,0.0062,330.84,216,1,0.0042,318.4
August,2,19:30,62,0,0.0063,328.3,242,2,0.0074,318.74,370,6,0.0161,328.84,194,1,0.0028,322.18
August,2,1:00,4,0,0.0222,316.72,18,1,0.0682,351.69,45,0,0.006,314.5,25,0,0.0,323.53
August,2,1:30,2,0,0.037,316.72,11,0,0.0202,351.69,35,0,0.0108,323.38,18,0,0.007,311.75
August,2,20:00,49,0,0.0099,296.97,212,8,0.0387,319.97,328,3,0.0101,335.86,171,1,0.0067,307.1
August,2,20:30,38,1,0.0306,276.25,182,2,0.0116,309.14,282,1,0.0037,329.73,152,1,0.0057,299.47
August,2,21:00,29,1,0.0342,294.85,150,3,0.0215,310.72,238,1,0.0052,331.19,131,3,0.0219,305.62
August,2,21:30,22,0,0.0133,296.99,128,1,0.0106,314.8,196,0,0.0018,332.05,111,0,0.0038,313.38
August,2,22:00,16,0,0.0,316.72,104,1,0.0109,304.08,163,0,0.0027,321.7,93,0,0.0037,297.32
August,2,22:30,12,1,0.0614,316.72,85,1,0.0077,316.57,136,0,0.0,322.91,78,0,0.0028,303.88
August,2,23:00,10,1,0.0661,316.72,67,1,0.0182,291.78,107,0,0.0019,311.88,65,0,0.0,303.25
August,2,23:30,7,0,0.0,316.72,54,0,0.0059,301.19,90,0,0.0,312.48,53,0,0.0064,286.97
August,2,2:00,2,0,0.0,316.72,7,0,0.0,351.69,25,0,0.017,312.33,13,0,0.0053,336.76
August,2,2:30,2,0,0.0,316.72,5,0,0.0,351.69,18,0,0.0,340.16,8,0,0.0,336.76
August,2,3:00,1,0,0.0,316.72,4,0,0.0,351.69,15,0,0.0247,346.33,4,0,0.0,336.76
August,2,3:30,1,0,0.0,316.72,4,0,0.0,351.69,14,0,0.0,346.33,2,0,0.0,0.0
August,2,4:00,1,0,0.0,316.72,3,0,0.0,351.69,12,0,0.0,346.33,1,0,0.0,0.0
August,2,4:30,1,0,0.0,316.72,3,0,0.0,351.69,13,0,0.0053,346.33,1,0,0.0,0.0
August,2,5:00,1,0,0.0,316.72,3,0,0.0,351.69,14,0,0.0,346.33,2,0,0.0,0.0
August,2,5:30,1,0,0.0,316.72,4,0,0.0,351.69,19,0,0.0,308.89,4,0,0.0,336.76
August,2,6:00,2,0,0.0,316.72,6,0,0.0,351.69,28,0,0.0,278.82,10,0,0.0,336.76
August,2,6:30,5,1,0.1095,316.72,10,2,0.2399,351.69,47,0,0.0078,273.86,19,1,0.0394,297.56
August,2,7:00,10,1,0.051,316.72,16,0,0.007,351.69,79,0,0.0048,269.55,33,0,0.0115,262.02
August,2,7:30,19,1,0.0621,316.72,29,0,0.0,313.32,127,1,0.0096,267.04,54,1,0.0158,289.29
August,2,8:00,37,0,0.0079,255.4,51,0,0.0098,295.18,200,1,0.0028,277.61,85,0,0.0036,284.45
August,2,8:30,57,0,0.0019,282.86,79,1,0.0157,308.18,283,1,0.0041,299.54,122,1,0.0057,278.64
August,2,9:00,78,0,0.0014,281.18,140,1,0.0082,287.36,378,2,0.0041,295.48,171,1,0.0068,287.26
August,2,9:30,97,1,0.0082,276.87,191,2,0.0107,307.73,465,8,0.018,314.12,213,3,0.014,280.55
August,3,0:00,4,0,0.0476,331.61,37,1,0.0284,288.6,61,0,0.0079,293.92,39,0,0.0031,279.14
August,3,0:30,4,0,0.1125,331.61,28,1,0.0291,262.72,46,0,0.0036,328.24,29,0,0.0,292.48
August,3,10:00,28,0,0.0,293.17,121,0,0.004,299.71,303,1,0.0024,294.74,140,2,0.0128,294.97
August,3,10:30,35,0,0.0,281.17,141,1,0.0051,313.86,351,1,0.0021,300.89,168,8,0.0464,305.9
August,3,11:00,37,0,0.0,281.57,159,0,0.0023,306.02,386,1,0.0022,308.62,186,3,0.0137,295.05
August,3,11:30,44,0,0.0,298.89,184,2,0.0126,301.28,423,2,0.004,312.89,200,2,0.0098,301.85
August,3,12:00,58,0,0.0,284.72,206,1,0.0044,297.57,452,0,0.001,310.49,214,1,0.0062,294.54
August,3,12:30,70,1,0.01,292.9,232,4,0.0172,307.84,463,2,0.005,310.16,218,1,0.0067,294.5
August,3,13:00,84,2,0.0254,301.87,256,2,0.0072,299.76,478,3,0.0066,325.41,225,3,0.0153,301.71
August,3,13:30,91,1,0.0098,287.53,272,3,0.0104,304.72,480,7,0.0149,318.31,233,2,0.0092,302.38
August,3,14:00,95,1,0.0062,300.06,292,2,0.0064,313.46,481,3,0.0053,325.41,234,1,0.0043,298.46
August,3,14:30,95,2,0.0206,303.91,293,1,0.002,307.5,478,1,0.0027,319.27,238,3,0.0113,300.29
August,3,15:00,92,1,0.0159,303.24,302,0,0.0005,310.52,473,0,0.0006,326.07,236,0,0.0009,309.09
August,3,15:30,92,2,0.0176,297.57,309,1,0.0029,308.7,464,1,0.0017,321.68,234,3,0.0141,300.62
August,3,16:00,90,0,0.0,301.31,302,1,0.0027,304.68,457,1,0.0026,318.63,222,1,0.0053,312.9
August,3,16:30,82,0,0.0,282.99,289,0,0.0012,301.42,444,2,0.004,324.4,218,2,0.0091,307.59
August,3,17:00,73,0,0.0028,297.42,279,2,0.0073,312.85,419,1,0.0023,325.15,210,1,0.0031,310.76
August,3,17:30,66,0,0.0054,277.25,261,2,0.0061,313.17,392,0,0.0011,316.34,201,1,0.0036,306.94
August,3,18:00,52,0,0.0021,300.95,243,1,0.0049,306.68,357,0,0.0,325.86,189,1,0.0057,301.33
August,3,18:30,44,0,0.0032,287.8,220,2,0.0112,310.46,330,1,0.0018,321.69,177,1,0.003,301.94
August,3,19:00,37,0,0.0,282.88,197,1,0.0073,295.73,298,0,0.0,322.95,162,0,0.0008,301.38
August,3,19:30,32,0,0.0031,273.0,177,1,0.0044,311.31,271,1,0.0031,324.1,155,0,0.0024,315.93
August,3,1:00,3,0,0.0476,331.61,16,0,0.0,348.61,35,1,0.0172,292.3,23,0,0.0,307.83
August,3,1:30,2,0,0.0,331.61,11,0,0.0,348.61,28,0,0.0,272.09,18,0,0.0,340.62
August,3,20:00,28,0,0.0042,297.17,154,0,0.0023,309.13,245,0,0.0018,320.96,141,1,0.0096,315.34
August,3,20:30,24,0,0.0106,289.08,139,0,0.0013,305.89,221,0,0.0012,319.99,125,0,0.0032,299.86
August,3,21:00,21,0,0.023,279.7,123,0,0.0,303.19,195,0,0.0,314.76,107,1,0.0074,307.01
August,3,21:30,17,0,0.0,341.49,106,1,0.0052,313.49,168,0,0.0016,308.13,92,0,0.0,312.19
August,3,22:00,15,0,0.0,331.61,89,0,0.0032,316.98,146,0,0.0,317.53,80,1,0.0113,316.5
August,3,22:30,13,1,0.1058,331.61,71,0,0.0,300.78,125,1,0.0052,313.23,69,0,0.0059,306.16
August,3,23:00,9,0,0.0417,331.61,59,0,0.0,256.83,102,0,0.0,313.97,58,0,0.002,309.3
August,3,23:30,7,0,0.0156,331.61,47,0,0.0,275.34,83,0,0.0017,306.43,49,1,0.0119,327.18
August,3,2:00,1,0,0.0,331.61,7,0,0.0,348.61,22,0,0.0133,316.3,13,0,0.0039,329.76
August,3,2:30,1,0,0.0,331.61,5,0,0.0,348.61,17,0,0.0,342.93,9,0,0.0,329.76
August,3,3:00,1,0,0.0,331.61,4,0,0.0,348.61,14,0,0.0347,342.93,4,0,0.0312,329.76
August,3,3:30,1,0,0.0,331.61,3,0,0.0,348.61,11,0,0.0,342.93,2,0,0.0,329.76
August,3,4:00,1,0,0.0,331.61,2,0,0.0,348.61,10,0,0.0,342.93,1,0,0.0,0.0
August,3,4:30,1,0,0.0,331.61,2,0,0.0,348.61,9,0,0.0,342.93,1,0,0.0,0.0
August,3,5:00,1,0,0.0,331.61,2,0,0.0,348.61,11,0,0.0,342.93,1,0,0.0,329.76
August,3,5:30,2,0,0.0,331.61,3,0,0.0238,348.61,13,0,0.0,342.93,3,0,0.0,0.0
August,3,6:00,2,0,0.0,331.61,4,0,0.0,348.61,20,0,0.0,266.78,7,0,0.0,329.76
August,3,6:30,3,0,0.0,331.61,5,0,0.0,348.61,31,1,0.0171,257.41,12,0,0.0104,329.76
August,3,7:00,5,0,0.0,331.61,9,0,0.0,348.61,47,0,0.0,270.78,21,0,0.0,296.16
August,3,7:30,7,0,0.0,331.61,16,0,0.0,348.61,73,0,0.0043,264.66,34,0,0.0078,293.11
August,3,8:00,12,0,0.0114,331.61,27,0,0.0,277.04,110,0,0.0,281.21,52,0,0.0085,283.16
August,3,8:30,15,0,0.0,282.64,43,0,0.0,301.92,151,0,0.0028,286.62,71,0,0.0,302.87
August,3,9:00,20,0,0.0,248.61,74,0,0.0018,298.1,199,0,0.0,297.05,98,1,0.0074,294.34
August,3,9:30,25,0,0.0,296.56,98,0,0.0,308.2,251,0,0.0013,293.7,119,0,0.0034,276.26
August,4,0:00,6,0,0.0,307.45,33,1,0.0153,341.0,74,1,0.007,317.6,44,0,0.003,302.73
August,4,0:30,4,0,0.0,307.45,22,0,0.0,316.17,52,0,0.0,306.89,29,0,0.0,324.83
August,4,10:00,206,1,0.0029,320.45,367,2,0.0055,328.07,912,8,0.0083,327.38,428,5,0.0106,312.11
August,4,10:30,230,1,0.0042,309.81,418,9,0.0226,337.1,1019,16,0.0155,336.26,485,12,0.024,315.67
August,4,11:00,243,0,0.0013,320.69,463,4,0.0077,338.66,1102,6,0.0056,344.52,524,5,0.0092,319.95
August,4,11:30,252,0,0.0,331.05,498,7,0.0141,340.45,1143,12,0.0109,347.79,550,7,0.013,320.39
August,4,12:00,254,1,0.0032,316.1,533,3,0.0064,336.55,1175,13,0.0113,346.54,580,10,0.0164,323.72
August,4,12:30,259,1,0.0022,313.5,556,8,0.0139,343.99,1185,16,0.0137,348.31,591,12,0.021,323.01
August,4,13:00,261,1,0.0032,309.82,575,4,0.0074,343.72,1182,8,0.0065,351.39,596,7,0.0118,324.36
August,4,13:30,261,1,0.0022,325.44,589,10,0.017,337.41,1183,13,0.0114,355.22,603,5,0.0091,321.23
August,4,14:00,265,1,0.0029,324.25,607,5,0.0075,336.19,1198,10,0.0087,358.09,619,5,0.0078,317.51
August,4,14:30,272,3,0.0094,325.74,613,5,0.0076,338.78,1204,26,0.0219,355.64,629,10,0.0152,326.33
August,4,15:00,269,1,0.0041,320.39,616,3,0.0044,341.01,1211,10,0.0083,355.38,630,4,0.0063,326.39
August,4,15:30,273,2,0.0062,327.66,616,2,0.0035,342.97,1199,4,0.0037,358.78,626,6,0.0096,328.82
August,4,16:00,264,0,0.0016,334.44,614,2,0.0034,341.49,1190,2,0.0021,355.59,626,2,0.0036,332.81
August,4,16:30,252,0,0.0009,324.51,599,4,0.0067,351.34,1151,3,0.0022,356.91,607,5,0.0086,335.86
August,4,17:00,231,1,0.0045,327.66,575,3,0.0044,347.13,1093,4,0.0037,353.24,579,2,0.0043,337.78
August,4,17:30,210,1,0.0031,319.85,541,2,0.003,349.45,1013,4,0.0044,357.01,539,5,0.0084,330.68
August,4,18:00,178,0,0.0022,311.24,495,2,0.0048,349.93,935,9,0.0099,353.56,495,2,0.0036,333.04
August,4,18:30,152,1,0.0051,333.56,457,4,0.0094,340.72,837,4,0.0043,356.09,444,1,0.003,333.94
August,4,19:00,113,0,0.0,329.9,413,4,0.01,351.81,742,5,0.007,359.54,403,2,0.0057,320.32
August,4,19:30,88,1,0.0127,333.14,376,3,0.0077,337.98,662,6,0.0098,356.63,364,8,0.0211,333.43
August,4,1:00,2,0,0.0,307.45,13,0,0.0,321.84,37,0,0.0053,311.3,20,0,0.0,331.02
August,4,1:30,1,0,0.0,307.45,8,0,0.0,321.84,26,0,0.0083,326.17,15,0,0.0046,311.48
August,4,20:00,66,1,0.0094,323.9,333,4,0.0129,335.1,577,6,0.0097,358.85,318,6,0.0193,321.32
August,4,20:30,50,1,0.0233,328.13,277,2,0.006,326.46,489,1,0.0028,348.04,274,2,0.0088,322.98
August,4,21:00,40,1,0.0276,328.39,227,2,0.0085,329.66,410,1,0.0022,351.94,231,3,0.0144,327.28
August,4,21:30,30,1,0.0294,321.33,177,0,0.0015,334.59,344,0,0.001,342.73,189,1,0.003,336.5
August,4,22:00,23,0,0.0,324.45,137,0,0.0021,319.03,274,1,0.002,335.93,156,1,0.0065,325.21
August,4,22:30,17,3,0.1631,326.39,106,0,0.0013,311.79,215,0,0.0016,328.33,128,0,0.0037,324.05
August,4,23:00,14,0,0.0209,307.45,78,0,0.0013,300.12,165,0,0.0006,322.36,100,1,0.0056,334.1
August,4,23:30,10,0,0.0,307.45,56,0,0.0,296.66,121,0,0.0008,338.92,72,0,0.0034,317.75
August,4,2:00,1,0,0.0,307.45,6,0,0.0,321.84,18,0,0.0224,296.13,10,0,0.0393,311.48
August,4,2:30,1,0,0.0,307.45,5,0,0.0,321.84,15,1,0.0528,341.43,9,0,0.0168,311.48
August,4,3:00,1,0,0.0,307.45,3,0,0.0,321.84,13,0,0.0283,340.48,6,0,0.031,311.48
August,4,3:30,1,0,0.0,307.45,2,0,0.0,321.84,11,0,0.0,340.48,5,0,0.0492,311.48
August,4,4:00,1,0,0.0,307.45,2,0,0.0,321.84,11,0,0.0,340.48,5,0,0.0309,311.48
August,4,4:30,1,0,0.0,307.45,2,0,0.0,321.84,11,0,0.0,340.48,5,0,0.05,311.48
August,4,5:00,1,0,0.0,307.45,2,0,0.0,321.84,14,0,0.0,340.48,6,0,0.01,311.48
August,4,5:30,2,0,0.0,307.45,4,0,0.0,321.84,20,0,0.0111,271.64,8,0,0.0,311.48
August,4,6:00,3,0,0.0,307.45,7,0,0.0,321.84,33,0,0.0,267.44,15,0,0.0,311.48
August,4,6:30,6,1,0.1317,307.45,14,3,0.2186,321.84,58,0,0.008,286.35,26,0,0.0154,253.42
August,4,7:00,12,0,0.0,307.45,32,0,0.0042,280.31,102,0,0.0,258.75,45,0,0.0031,279.54
August,4,7:30,25,0,0.0122,307.45,57,1,0.0181,284.43,172,0,0.0024,260.06,77,1,0.0076,269.43
August,4,8:00,54,0,0.0053,285.05,101,0,0.0042,282.15,293,0,0.0015,292.13,132,0,0.0017,269.12
August,4,8:30,90,1,0.0125,306.61,157,2,0.0139,299.09,439,1,0.0013,300.23,200,2,0.0106,286.38
August,4,9:00,132,1,0.0039,299.82,228,0,0.0011,305.91,605,2,0.0026,312.12,288,1,0.0039,292.17
August,4,9:30,173,1,0.006,318.58,295,1,0.0037,319.82,769,8,0.0099,323.78,360,7,0.0201,304.59
August,5,0:00,6,0,0.0,289.73,42,0,0.0,304.83,85,0,0.0019,328.07,52,0,0.0093,313.71
August,5,0:30,5,0,0.0,289.73,29,0,0.0,310.65,62,0,0.0,336.74,38,0,0.0,334.47
August,5,10:00,194,1,0.0033,315.16,332,1,0.003,314.91,827,4,0.0044,325.04,397,2,0.0051,306.57
August,5,10:30,216,0,0.0017,313.9,376,5,0.013,327.72,923,10,0.0103,334.12,441,8,0.0172,306.9
August,5,11:00,232,1,0.004,317.36,417,2,0.0037,331.92,990,4,0.0037,337.2,477,6,0.0121,323.16
August,5,11:30,244,1,0.0035,319.95,448,3,0.0076,332.57,1034,5,0.0046,340.4,510,5,0.0102,317.52
August,5,12:00,250,1,0.0024,320.76,472,1,0.0028,340.8,1049,8,0.0074,340.21,525,3,0.0059,317.95
August,5,12:30,250,1,0.0057,312.05,492,3,0.0059,341.63,1056,18,0.0172,343.84,536,8,0.0154,321.74
August,5,13:00,252,0,0.0019,316.06,512,3,0.005,341.35,1060,3,0.0031,343.56,540,7,0.0127,318.68
August,5,13:30,251,0,0.0011,325.85,525,4,0.008,339.4,1061,9,0.0084,345.99,536,5,0.0089,325.22
August,5,14:00,260,0,0.0017,317.73,548,3,0.0049,333.79,1078,4,0.0036,346.4,557,7,0.0133,323.6
August,5,14:30,260,1,0.0021,319.42,560,2,0.0042,342.74,1079,7,0.0064,350.13,552,6,0.011,325.52
August,5,15:00,259,0,0.0008,321.41,561,1,0.0026,334.21,1070,2,0.0021,349.72,556,4,0.0065,324.01
August,5,15:30,258,1,0.0042,320.54,548,1,0.0025,339.49,1059,2,0.0023,350.65,559,6,0.0103,320.81
August,5,16:00,259,1,0.0044,329.4,540,1,0.0027,346.05,1035,2,0.0016,350.86,561,2,0.0034,324.32
August,5,16:30,244,0,0.0003,330.67,523,1,0.0025,344.23,1013,2,0.002,348.68,543,2,0.0032,326.96
August,5,17:00,222,0,0.001,321.51,500,2,0.0047,347.53,963,3,0.0028,352.12,505,1,0.002,327.32
August,5,17:30,193,0,0.0005,317.35,477,2,0.0038,348.62,905,3,0.0035,348.02,477,1,0.0019,326.48
August,5,18:00,171,0,0.0025,324.02,447,2,0.0046,342.35,835,5,0.0065,347.42,441,2,0.0054,328.24
August,5,18:30,144,1,0.0065,320.3,408,1,0.0027,338.37,740,5,0.0068,345.89,395,1,0.0027,329.5
August,5,19:00,106,0,0.0009,334.46,367,2,0.0061,337.38,665,4,0.0064,347.91,357,2,0.0062,321.38
August,5,19:30,80,0,0.0012,318.02,329,1,0.0028,338.76,583,3,0.0058,341.88,322,5,0.0148,330.18
August,5,1:00,3,0,0.0,289.73,17,0,0.0,316.47,45,0,0.0,339.27,29,0,0.0,357.48
August,5,1:30,2,0,0.0,289.73,10,0,0.0,316.47,33,0,0.007,300.08,20,0,0.0126,340.92
August,5,20:00,62,1,0.0213,336.03,286,4,0.0123,331.95,502,4,0.008,346.69,283,6,0.0195,326.85
August,5,20:30,51,1,0.0257,317.9,247,3,0.0112,324.8,438,2,0.0043,345.7,246,2,0.0067,314.7
August,5,21:00,39,1,0.0173,323.16,204,1,0.0063,326.02,370,0,0.0013,340.09,204,2,0.0083,321.5
August,5,21:30,30,0,0.0023,309.84,168,1,0.0041,326.29,306,0,0.0,340.61,175,1,0.0059,334.03
August,5,22:00,23,0,0.0,295.93,136,1,0.0063,331.18,254,1,0.005,336.67,142,1,0.0041,336.96
August,5,22:30,16,2,0.156,289.73,107,1,0.0052,312.48,200,1,0.0036,334.79,115,1,0.006,325.22
August,5,23:00,12,1,0.0512,289.73,82,0,0.0041,311.71,154,0,0.0,328.92,90,0,0.0031,330.89
August,5,23:30,9,0,0.0,289.73,60,0,0.0068,298.44,116,0,0.0008,325.35,70,0,0.0055,325.46
August,5,2:00,2,0,0.0,289.73,6,0,0.0,316.47,24,0,0.0041,296.7,14,0,0.0289,307.34
August,5,2:30,1,0,0.0,289.73,4,0,0.0,316.47,20,0,0.0,264.26,10,0,0.0,307.34
August,5,3:00,1,0,0.0,289.73,3,0,0.0,316.47,15,0,0.0152,320.13,4,0,0.0,307.34
August,5,3:30,1,0,0.0,289.73,3,0,0.0,316.47,13,0,0.0,320.13,2,0,0.0,0.0
August,5,4:00,1,0,0.0,289.73,2,0,0.0,316.47,12,0,0.0083,320.13,1,0,0.0,0.0
August,5,4:30,1,0,0.0,289.73,3,0,0.0,316.47,12,0,0.0,320.13,1,0,0.0,0.0
August,5,5:00,2,0,0.0,289.73,3,0,0.0,316.47,15,0,0.0,320.13,2,0,0.0,0.0
August,5,5:30,3,0,0.0,289.73,5,0,0.0,316.47,22,0,0.0083,311.31,5,0,0.0,0.0
