Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,3,15:30,94,2,0.0176,297.57,317,1,0.0029,308.7,461,1,0.0017,321.68,240,3,0.0141,300.62
August,3,16:00,94,0,0.0,301.31,308,1,0.0027,304.68,461,1,0.0026,318.63,217,1,0.0053,312.9
August,3,16:30,83,0,0.0,282.99,286,0,0.0012,301.42,452,2,0.004,324.4,220,2,0.0091,307.59
August,3,17:00,71,0,0.0028,297.42,283,2,0.0073,312.85,422,1,0.0023,325.15,212,1,0.0031,310.76
August,3,17:30,71,0,0.0054,277.25,261,2,0.0061,313.17,395,0,0.0011,316.34,203,1,0.0036,306.94
August,3,18:00,49,0,0.0021,300.95,247,1,0.0049,306.68,352,0,0.0,325.86,188,1,0.0057,301.33
August,3,18:30,42,0,0.0032,287.8,219,2,0.0112,310.46,332,1,0.0018,321.69,178,1,0.003,301.94
August,3,19:00,35,0,0.0,282.88,196,1,0.0073,295.73,295,0,0.0,322.95,157,0,0.0008,301.38
August,3,19:30,32,0,0.0031,273.0,176,1,0.0044,311.31,270,1,0.0031,324.1,159,0,0.0024,315.93
August,3,1:00,2,0,0.0476,331.61,11,0,0.0,348.61,32,1,0.0172,292.3,20,0,0.0,307.83
August,3,1:30,3,0,0.0,331.61,9,0,0.0,348.61,27,0,0.0,272.09,18,0,0.0,340.62
August,3,20:00,28,0,0.0042,297.17,150,0,0.0023,309.13,244,0,0.0018,320.96,143,1,0.0096,315.34
August,3,20:30,23,0,0.0106,289.08,138,0,0.0013,305.89,222,0,0.0012,319.99,126,0,0.0032,299.86
August,3,21:00,21,0,0.023,279.7,124,0,0.0,303.19,194,0,0.0,314.76,104,1,0.0074,307.01
August,3,21:30,16,0,0.0,341.49,107,1,0.0052,313.49,165,0,0.0016,308.13,90,0,0.0,312.19
August,3,22:00,16,0,0.0,331.61,88,0,0.0032,316.98,144,0,0.0,317.53,80,1,0.0113,316.5
August,3,22:30,14,1,0.1058,331.61,67,0,0.0,300.78,126,1,0.0052,313.23,69,0,0.0059,306.16
August,3,23:00,8,0,0.0417,331.61,58,0,0.0,256.83,99,0,0.0,313.97,56,0,0.002,309.3
August,3,23:30,7,0,0.0156,331.61,46,0,0.0,275.34,85,0,0.0017,306.43,51,1,0.0119,327.18
August,3,2:00,1,0,0.0,331.61,6,0,0.0,348.61,22,0,0.0133,316.3,13,0,0.0039,329.76
August,3,2:30,1,0,0.0,331.61,4,0,0.0,348.61,15,0,0.0,342.93,9,0,0.0,329.76
August,3,3:00,1,0,0.0,331.61,5,0,0.0,348.61,15,1,0.0347,342.93,2,0,0.0312,329.76
August,3,3:30,1,0,0.0,331.61,3,0,0.0,348.61,9,0,0.0,342.93,1,0,0.0,329.76
August,3,4:00,1,0,0.0,331.61,2,0,0.0,348.61,10,0,0.0,342.93,0,0,0.0,0.0
August,3,4:30,0,0,0.0,331.61,2,0,0.0,348.61,8,0,0.0,342.93,0,0,0.0,0.0
August,3,5:00,0,0,0.0,331.61,2,0,0.0,348.61,11,0,0.0,342.93,1,0,0.0,329.76
August,3,5:30,2,0,0.0,331.61,3,0,0.0238,348.61,10,0,0.0,342.93,1,0,0.0,0.0
August,3,6:00,3,0,0.0,331.61,3,0,0.0,348.61,18,0,0.0,266.78,5,0,0.0,329.76
August,3,6:30,2,0,0.0,331.61,4,0,0.0,348.61,26,0,0.0171,257.41,10,0,0.0104,329.76
August,3,7:00,5,0,0.0,331.61,8,0,0.0,348.61,39,0,0.0,270.78,18,0,0.0,296.16
August,3,7:30,6,0,0.0,331.61,12,0,0.0,348.61,65,0,0.0043,264.66,30,0,0.0078,293.11
August,3,8:00,12,0,0.0114,331.61,22,0,0.0,277.04,105,0,0.0,281.21,50,0,0.0085,283.16
August,3,8:30,15,0,0.0,282.64,32,0,0.0,301.92,147,0,0.0028,286.62,67,0,0.0,302.87
August,3,9:00,20,0,0.0,248.61,79,0,0.0018,298.1,195,0,0.0,297.05,101,1,0.0074,294.34
August,3,9:30,25,0,0.0,296.56,101,0,0.0,308.2,250,0,0.0013,293.7,118,0,0.0034,276.26
August,4,0:00,4,0,0.0,307.45,25,0,0.0153,341.0,56,0,0.007,317.6,33,0,0.003,302.73
August,4,0:30,3,0,0.0,307.45,19,0,0.0,316.17,45,0,0.0,306.89,24,0,0.0,324.83
August,4,10:00,214,1,0.0029,320.45,381,2,0.0055,328.07,937,8,0.0083,327.38,438,5,0.0106,312.11
August,4,10:30,237,1,0.0042,309.81,423,10,0.0226,337.1,1039,16,0.0155,336.26,497,12,0.024,315.67
August,4,11:00,247,0,0.0013,320.69,468,4,0.0077,338.66,1129,6,0.0056,344.52,531,5,0.0092,319.95
August,4,11:30,255,0,0.0,331.05,496,7,0.0141,340.45,1150,13,0.0109,347.79,548,7,0.013,320.39
August,4,12:00,252,1,0.0032,316.1,542,3,0.0064,336.55,1189,13,0.0113,346.54,593,10,0.0164,323.72
August,4,12:30,260,1,0.0022,313.5,557,8,0.0139,343.99,1192,16,0.0137,348.31,595,12,0.021,323.01
August,4,13:00,262,1,0.0032,309.82,577,4,0.0074,343.72,1176,8,0.0065,351.39,592,7,0.0118,324.36
August,4,13:30,258,1,0.0022,325.44,585,10,0.017,337.41,1168,13,0.0114,355.22,594,5,0.0091,321.23
August,4,14:00,262,1,0.0029,324.25,615,5,0.0075,336.19,1200,10,0.0087,358.09,622,5,0.0078,317.51
August,4,14:30,277,3,0.0094,325.74,615,5,0.0076,338.78,1205,26,0.0219,355.64,635,10,0.0152,326.33
August,4,15:00,266,1,0.0041,320.39,615,3,0.0044,341.01,1220,10,0.0083,355.38,632,4,0.0063,326.39
August,4,15:30,282,2,0.0062,327.66,616,2,0.0035,342.97,1197,4,0.0037,358.78,621,6,0.0096,328.82
August,4,16:00,267,0,0.0016,334.44,621,2,0.0034,341.49,1209,3,0.0021,355.59,637,2,0.0036,332.81
August,4,16:30,259,0,0.0009,324.51,607,4,0.0067,351.34,1164,3,0.0022,356.91,614,5,0.0086,335.86
August,4,17:00,230,1,0.0045,327.66,582,3,0.0044,347.13,1106,4,0.0037,353.24,588,3,0.0043,337.78
August,4,17:30,216,1,0.0031,319.85,548,2,0.003,349.45,1012,4,0.0044,357.01,541,5,0.0084,330.68
August,4,18:00,176,0,0.0022,311.24,489,2,0.0048,349.93,947,9,0.0099,353.56,499,2,0.0036,333.04
August,4,18:30,159,1,0.0051,333.56,458,4,0.0094,340.72,832,4,0.0043,356.09,435,1,0.003,333.94
August,4,19:00,104,0,0.0,329.9,407,4,0.01,351.81,729,5,0.007,359.54,401,2,0.0057,320.32
August,4,19:30,83,1,0.0127,333.14,381,3,0.0077,337.98,663,6,0.0098,356.63,367,8,0.0211,333.43
August,4,1:00,2,0,0.0,307.45,10,0,0.0,321.84,34,0,0.0053,311.3,17,0,0.0,331.02
August,4,1:30,1,0,0.0,307.45,5,0,0.0,321.84,24,0,0.0083,326.17,14,0,0.0046,311.48
August,4,20:00,61,1,0.0094,323.9,342,4,0.0129,335.1,579,6,0.0097,358.85,318,6,0.0193,321.32
August,4,20:30,47,1,0.0233,328.13,273,2,0.006,326.46,481,1,0.0028,348.04,273,2,0.0088,322.98
August,4,21:00,39,1,0.0276,328.39,225,2,0.0085,329.66,399,1,0.0022,351.94,228,3,0.0144,327.28
August,4,21:30,29,1,0.0294,321.33,168,0,0.0015,334.59,345,0,0.001,342.73,183,1,0.003,336.5
August,4,22:00,22,0,0.0,324.45,131,0,0.0021,319.03,265,1,0.002,335.93,151,1,0.0065,325.21
August,4,22:30,16,3,0.1631,326.39,103,0,0.0013,311.79,209,0,0.0016,328.33,127,0,0.0037,324.05
August,4,23:00,15,0,0.0209,307.45,76,0,0.0013,300.12,162,0,0.0006,322.36,101,1,0.0056,334.1
August,4,23:30,9,0,0.0,307.45,56,0,0.0,296.66,122,0,0.0008,338.92,72,0,0.0034,317.75
August,4,2:00,2,0,0.0,307.45,6,0,0.0,321.84,16,0,0.0224,296.13,9,0,0.0393,311.48
August,4,2:30,1,0,0.0,307.45,5,0,0.0,321.84,14,1,0.0528,341.43,9,0,0.0168,311.48
August,4,3:00,0,0,0.0,307.45,3,0,0.0,321.84,12,0,0.0283,340.48,6,0,0.031,311.48
August,4,3:30,1,0,0.0,307.45,1,0,0.0,321.84,9,0,0.0,340.48,5,0,0.0492,311.48
August,4,4:00,0,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,4,0,0.0309,311.48
August,4,4:30,1,0,0.0,307.45,2,0,0.0,321.84,9,0,0.0,340.48,5,0,0.05,311.48
August,4,5:00,1,0,0.0,307.45,2,0,0.0,321.84,11,0,0.0,340.48,5,0,0.01,311.48
August,4,5:30,2,0,0.0,307.45,4,0,0.0,321.84,15,0,0.0111,271.64,5,0,0.0,311.48
August,4,6:00,2,0,0.0,307.45,4,0,0.0,321.84,26,0,0.0,267.44,13,0,0.0,311.48
August,4,6:30,3,0,0.1317,307.45,7,2,0.2186,321.84,44,0,0.008,286.35,21,0,0.0154,253.42
August,4,7:00,7,0,0.0,307.45,25,0,0.0042,280.31,81,0,0.0,258.75,35,0,0.0031,279.54
August,4,7:30,14,0,0.0122,307.45,43,1,0.0181,284.43,134,0,0.0024,260.06,58,0,0.0076,269.43
August,4,8:00,47,0,0.0053,285.05,90,0,0.0042,282.15,268,0,0.0015,292.13,120,0,0.0017,269.12
August,4,8:30,85,1,0.0125,306.61,144,2,0.0139,299.09,423,1,0.0013,300.23,187,2,0.0106,286.38
August,4,9:00,132,1,0.0039,299.82,230,0,0.0011,305.91,606,2,0.0026,312.12,299,1,0.0039,292.17
August,4,9:30,180,1,0.006,318.58,293,1,0.0037,319.82,786,8,0.0099,323.78,363,7,0.0201,304.59
August,5,0:00,5,0,0.0,289.73,39,0,0.0,304.83,80,0,0.0019,328.07,49,0,0.0093,313.71
August,5,0:30,5,0,0.0,289.73,28,0,0.0,310.65,58,0,0.0,336.74,34,0,0.0,334.47
August,5,10:00,200,1,0.0033,315.16,340,1,0.003,314.91,845,4,0.0044,325.04,410,2,0.0051,306.57
August,5,10:30,219,0,0.0017,313.9,378,5,0.013,327.72,942,10,0.0103,334.12,447,8,0.0172,306.9
August,5,11:00,234,1,0.004,317.36,423,2,0.0037,331.92,1008,4,0.0037,337.2,478,6,0.0121,323.16
August,5,11:30,249,1,0.0035,319.95,453,3,0.0076,332.57,1054,5,0.0046,340.4,521,5,0.0102,317.52
August,5,12:00,254,1,0.0024,320.76,474,1,0.0028,340.8,1054,8,0.0074,340.21,530,3,0.0059,317.95
August,5,12:30,249,1,0.0057,312.05,491,3,0.0059,341.63,1055,18,0.0172,343.84,540,8,0.0154,321.74
August,5,13:00,252,0,0.0019,316.06,514,3,0.005,341.35,1057,3,0.0031,343.56,541,7,0.0127,318.68
August,5,13:30,244,0,0.0011,325.85,517,4,0.008,339.4,1049,9,0.0084,345.99,519,5,0.0089,325.22
August,5,14:00,265,0,0.0017,317.73,556,3,0.0049,333.79,1086,4,0.0036,346.4,572,8,0.0133,323.6
August,5,14:30,262,1,0.0021,319.42,568,2,0.0042,342.74,1086,7,0.0064,350.13,548,6,0.011,325.52
August,5,15:00,258,0,0.0008,321.41,569,1,0.0026,334.21,1070,2,0.0021,349.72,553,4,0.0065,324.01
August,5,15:30,256,1,0.0042,320.54,545,1,0.0025,339.49,1063,2,0.0023,350.65,560,6,0.0103,320.81
August,5,16:00,271,1,0.0044,329.4,545,1,0.0027,346.05,1034,2,0.0016,350.86,577,2,0.0034,324.32
August,5,16:30,252,0,0.0003,330.67,526,1,0.0025,344.23,1029,2,0.002,348.68,556,2,0.0032,326.96
August,5,17:00,224,0,0.001,321.51,499,2,0.0047,347.53,971,3,0.0028,352.12,499,1,0.002,327.32
August,5,17:30,188,0,0.0005,317.35,481,2,0.0038,348.62,914,3,0.0035,348.02,480,1,0.0019,326.48
August,5,18:00,174,0,0.0025,324.02,453,2,0.0046,342.35,849,6,0.0065,347.42,447,2,0.0054,328.24
August,5,18:30,152,1,0.0065,320.3,410,1,0.0027,338.37,726,5,0.0068,345.89,388,1,0.0027,329.5
August,5,19:00,98,0,0.0009,334.46,363,2,0.0061,337.38,665,4,0.0064,347.91,354,2,0.0062,321.38
August,5,19:30,72,0,0.0012,318.02,330,1,0.0028,338.76,581,3,0.0058,341.88,323,5,0.0148,330.18
August,5,1:00,3,0,0.0,289.73,13,0,0.0,316.47,41,0,0.0,339.27,28,0,0.0,357.48
August,5,1:30,2,0,0.0,289.73,7,0,0.0,316.47,30,0,0.007,300.08,19,0,0.0126,340.92
August,5,20:00,55,1,0.0213,336.03,284,3,0.0123,331.95,490,4,0.008,346.69,283,6,0.0195,326.85
August,5,20:30,54,1,0.0257,317.9,248,3,0.0112,324.8,439,2,0.0043,345.7,248,2,0.0067,314.7
August,5,21:00,36,1,0.0173,323.16,199,1,0.0063,326.02,367,0,0.0013,340.09,196,2,0.0083,321.5
August,5,21:30,28,0,0.0023,309.84,165,1,0.0041,326.29,298,0,0.0,340.61,175,1,0.0059,334.03
August,5,22:00,22,0,0.0,295.93,134,1,0.0063,331.18,252,1,0.005,336.67,139,1,0.0041,336.96
August,5,22:30,14,2,0.156,289.73,105,1,0.0052,312.48,196,1,0.0036,334.79,113,1,0.006,325.22
August,5,23:00,12,1,0.0512,289.73,79,0,0.0041,311.71,147,0,0.0,328.92,85,0,0.0031,330.89
August,5,23:30,8,0,0.0,289.73,56,0,0.0068,298.44,109,0,0.0008,325.35,68,0,0.0055,325.46
August,5,2:00,2,0,0.0,289.73,5,0,0.0,316.47,21,0,0.0041,296.7,13,0,0.0289,307.34
August,5,2:30,1,0,0.0,289.73,4,0,0.0,316.47,20,0,0.0,264.26,10,0,0.0,307.34
August,5,3:00,1,0,0.0,289.73,3,0,0.0,316.47,14,0,0.0152,320.13,2,0,0.0,307.34
August,5,3:30,1,0,0.0,289.73,3,0,0.0,316.47,13,0,0.0,320.13,0,0,0.0,0.0
August,5,4:00,1,0,0.0,289.73,2,0,0.0,316.47,10,0,0.0083,320.13,0,0,0.0,0.0
August,5,4:30,1,0,0.0,289.73,3,0,0.0,316.47,11,0,0.0,320.13,0,0,0.0,0.0
August,5,5:00,1,0,0.0,289.73,2,0,0.0,316.47,13,0,0.0,320.13,0,0,0.0,0.0
