Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,5,11:30,246,1,0.0035,319.95,450,3,0.0076,332.57,1043,5,0.0046,340.4,514,5,0.0102,317.52
August,5,12:00,252,1,0.0024,320.76,473,1,0.0028,340.8,1051,8,0.0074,340.21,528,3,0.0059,317.95
August,5,12:30,249,1,0.0057,312.05,491,3,0.0059,341.63,1054,18,0.0172,343.84,537,8,0.0154,321.74
August,5,13:00,251,0,0.0019,316.06,512,3,0.005,341.35,1056,3,0.0031,343.56,539,7,0.0127,318.68
August,5,13:30,248,0,0.0011,325.85,521,4,0.008,339.4,1054,9,0.0084,345.99,529,5,0.0089,325.22
August,5,14:00,261,0,0.0017,317.73,551,3,0.0049,333.79,1079,4,0.0036,346.4,561,7,0.0133,323.6
August,5,14:30,260,1,0.0021,319.42,563,2,0.0042,342.74,1080,7,0.0064,350.13,549,6,0.011,325.52
August,5,15:00,259,0,0.0008,321.41,564,1,0.0026,334.21,1069,2,0.0021,349.72,555,4,0.0065,324.01
August,5,15:30,258,1,0.0042,320.54,547,1,0.0025,339.49,1059,2,0.0023,350.65,559,6,0.0103,320.81
August,5,16:00,264,1,0.0044,329.4,541,1,0.0027,346.05,1034,2,0.0016,350.86,567,2,0.0034,324.32
August,5,16:30,248,0,0.0003,330.67,524,1,0.0025,344.23,1019,2,0.002,348.68,548,2,0.0032,326.96
August,5,17:00,223,0,0.001,321.51,499,2,0.0047,347.53,967,3,0.0028,352.12,504,1,0.002,327.32
August,5,17:30,192,0,0.0005,317.35,478,2,0.0038,348.62,909,3,0.0035,348.02,478,1,0.0019,326.48
August,5,18:00,172,0,0.0025,324.02,449,2,0.0046,342.35,840,5,0.0065,347.42,442,2,0.0054,328.24
August,5,18:30,146,1,0.0065,320.3,409,1,0.0027,338.37,734,5,0.0068,345.89,392,1,0.0027,329.5
August,5,19:00,102,0,0.0009,334.46,365,2,0.0061,337.38,663,4,0.0064,347.91,355,2,0.0062,321.38
August,5,19:30,76,0,0.0012,318.02,329,1,0.0028,338.76,580,3,0.0058,341.88,322,5,0.0148,330.18
August,5,1:00,3,0,0.0,289.73,15,0,0.0,326.0,42,0,0.0,339.27,28,0,0.0,357.48
August,5,1:30,2,0,0.0,289.73,8,0,0.0,316.47,31,0,0.007,300.08,19,0,0.0126,340.92
August,5,20:00,58,1,0.0213,336.03,285,4,0.0123,331.95,496,4,0.008,346.69,283,6,0.0195,326.85
August,5,20:30,52,1,0.0257,317.9,247,3,0.0112,324.8,437,2,0.0043,345.7,246,2,0.0067,314.7
August,5,21:00,37,1,0.0173,323.16,201,1,0.0063,326.02,367,0,0.0013,340.09,200,2,0.0083,321.5
August,5,21:30,29,0,0.0023,309.84,166,1,0.0041,326.29,302,0,0.0,340.61,174,1,0.0059,334.03
August,5,22:00,22,0,0.0,295.93,134,1,0.0063,331.18,252,1,0.005,336.67,140,1,0.0041,336.96
August,5,22:30,15,2,0.156,289.59,106,1,0.0052,312.48,197,1,0.0036,334.79,114,1,0.006,325.22
August,5,23:00,12,1,0.0512,289.73,80,0,0.0041,311.71,150,0,0.0,328.92,87,0,0.0031,330.89
August,5,23:30,8,0,0.0,289.73,58,0,0.0068,298.44,112,0,0.0008,325.35,69,0,0.0055,325.46
August,5,2:00,2,0,0.0,289.73,5,0,0.0,316.47,23,0,0.0041,296.7,13,0,0.0289,307.34
August,5,2:30,1,0,0.0,289.73,4,0,0.0,316.47,20,0,0.0,264.26,9,0,0.0,307.34
August,5,3:00,1,0,0.0,289.73,3,0,0.0,316.47,14,0,0.0152,320.13,3,0,0.0,307.34
August,5,3:30,1,0,0.0,289.73,3,0,0.0,316.47,13,0,0.0,320.13,1,0,0.0,307.34
August,5,4:00,1,0,0.0,289.73,2,0,0.0,316.47,11,0,0.0083,320.13,0,0,0.0,0.0
August,5,4:30,1,0,0.0,289.73,2,0,0.0,316.47,11,0,0.0,320.13,0,0,0.0,0.0
August,5,5:00,1,0,0.0,289.73,2,0,0.0,316.47,14,0,0.0,320.13,1,0,0.0,307.34
August,5,5:30,2,0,0.0,289.73,4,0,0.0,316.47,18,0,0.0083,311.31,3,0,0.0,307.34
