Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,19:30,70,0,0.0032,326.96,335,4,0.0113,319.4,557,8,0.0142,346.36,285,8,0.0265,319.45
August,1,1:00,4,0,0.0,316.37,14,0,0.0219,409.31,44,1,0.0262,320.75,24,0,0.0163,373.32
August,1,1:30,3,0,0.0,338.87,8,0,0.0489,241.14,31,0,0.014,304.43,18,0,0.0226,313.82
August,1,20:00,54,0,0.0087,339.96,283,7,0.0234,329.68,474,12,0.026,341.46,237,8,0.0325,316.21
August,1,20:30,45,1,0.0183,306.91,260,6,0.0224,336.8,408,4,0.0106,335.98,215,3,0.0156,302.99
August,1,21:00,32,1,0.0248,326.48,218,3,0.0123,331.48,337,1,0.0041,339.0,172,11,0.0658,325.75
August,1,21:30,23,0,0.0068,322.55,183,3,0.0153,313.41,274,2,0.007,338.57,156,7,0.0425,327.18
August,1,22:00,21,0,0.0031,322.36,134,1,0.0055,325.48,226,1,0.0043,337.54,126,1,0.0117,314.44
August,1,22:30,15,3,0.1808,383.88,113,1,0.006,297.82,176,0,0.0016,330.78,100,1,0.0098,307.83
August,1,23:00,12,1,0.1152,324.34,80,0,0.0056,317.09,133,0,0.0012,319.14,78,0,0.0036,301.93
August,1,23:30,9,1,0.0911,246.22,69,1,0.0102,315.15,107,0,0.0027,297.62,59,0,0.0024,300.09
August,1,2:00,2,0,0.0,230.98,6,0,0.0,359.69,20,1,0.0263,313.03,12,0,0.0367,345.12
August,1,2:30,2,0,0.0,379.56,5,0,0.0,417.01,23,1,0.0442,320.14,10,0,0.0187,301.44
August,1,3:00,2,0,0.0238,171.99,5,0,0.0,282.83,15,1,0.0356,395.34,3,0,0.0731,348.37
August,1,3:30,2,0,0.0,161.72,5,0,0.0,396.44,18,0,0.0,354.58,1,0,0.0308,186.37
August,1,4:00,2,0,0.0833,302.57,4,0,0.0208,270.14,15,0,0.0295,294.23,1,0,0.0192,148.44
August,1,4:30,2,0,0.0,315.18,4,0,0.0256,190.69,16,0,0.01,335.45,1,0,0.0167,255.71
August,1,5:00,2,0,0.0,233.65,4,0,0.0,228.34,19,0,0.013,298.18,2,0,0.011,153.24
August,1,5:30,2,0,0.0909,296.81,5,0,0.0833,380.32,20,1,0.0264,327.35,2,0,0.0,166.47
August,1,6:00,3,0,0.0641,280.24,7,1,0.172,293.9,39,0,0.0,282.82,12,0,0.0147,256.86
August,1,6:30,4,2,0.4293,283.6,9,6,0.6917,477.94,63,2,0.0311,262.85,27,3,0.0942,253.52
August,1,7:00,11,3,0.2331,314.15,40,1,0.026,239.31,105,1,0.0092,267.79,46,1,0.0177,255.78
August,1,7:30,17,3,0.1707,355.7,59,3,0.0518,280.49,170,3,0.016,267.83,77,1,0.0163,280.37
August,1,8:00,52,0,0.0076,274.16,120,0,0.0025,275.86,313,2,0.0065,281.4,142,1,0.0104,268.08
August,1,8:30,91,0,0.005,292.49,162,2,0.0123,302.9,444,2,0.0039,304.34,197,5,0.0243,288.2
August,1,9:00,133,1,0.0057,303.57,242,2,0.0081,310.08,624,2,0.0031,308.76,274,2,0.0077,286.03
August,1,9:30,169,1,0.0058,313.39,295,3,0.0085,317.23,790,7,0.0089,302.97,342,8,0.0239,300.12
August,2,0:00,7,0,0.0538,361.64,52,1,0.0215,297.35,74,1,0.0102,319.69,44,1,0.0182,303.66
August,2,0:30,5,0,0.0,386.83,31,0,0.0,323.08,57,0,0.0016,320.7,29,0,0.0081,317.12
August,2,10:00,117,1,0.0084,294.97,242,3,0.0134,305.36,570,2,0.0042,308.18,252,3,0.0132,288.55
August,2,10:30,146,1,0.0047,291.52,276,9,0.0313,314.99,640,4,0.0069,321.95,292,11,0.0389,291.92
August,2,11:00,169,1,0.0068,300.09,319,4,0.0128,319.28,693,5,0.0076,324.64,332,5,0.0163,299.53
August,2,11:30,168,2,0.0141,293.4,363,8,0.0221,325.33,705,11,0.0158,331.77,345,4,0.0121,302.01
August,2,12:00,183,4,0.0226,300.17,372,4,0.0118,321.77,718,8,0.0105,331.24,363,2,0.0065,307.46
August,2,12:30,198,6,0.0298,302.37,390,8,0.0204,319.9,729,10,0.0137,329.7,375,9,0.0238,300.35
August,2,13:00,191,2,0.0107,307.3,413,13,0.0315,323.89,714,8,0.0116,333.27,371,8,0.0213,309.91
August,2,13:30,189,0,0.0021,308.89,435,16,0.0376,318.56,716,17,0.0237,332.25,376,8,0.0212,304.81
August,2,14:00,180,1,0.0079,311.65,441,19,0.0439,326.96,713,11,0.0158,335.5,368,4,0.0118,303.74
August,2,14:30,182,2,0.0133,308.3,436,13,0.0297,332.6,706,6,0.0091,329.66,382,13,0.033,312.79
August,2,15:00,179,1,0.0047,305.05,426,7,0.0155,321.89,671,1,0.001,338.4,366,4,0.0121,297.73
August,2,15:30,182,1,0.0047,310.85,421,6,0.0136,316.67,650,1,0.0012,335.68,348,3,0.0093,296.15
August,2,16:00,173,1,0.0045,322.76,420,3,0.0083,329.32,627,1,0.0019,335.51,336,3,0.0087,310.0
August,2,16:30,156,0,0.0027,295.7,394,3,0.0076,337.62,581,1,0.0012,332.92,310,2,0.0055,304.75
August,2,17:00,144,3,0.0217,307.02,381,2,0.0053,332.07,544,1,0.0025,336.04,289,2,0.0071,305.81
August,2,17:30,122,2,0.0153,318.88,356,4,0.0108,335.54,525,1,0.0016,332.26,278,1,0.0026,305.59
August,2,18:00,117,1,0.0079,320.11,324,6,0.0198,344.34,498,2,0.0032,328.57,259,1,0.0036,305.5
August,2,18:30,99,1,0.0104,334.17,301,6,0.0203,330.97,452,2,0.0054,339.95,226,0,0.0018,323.51
August,2,19:00,75,0,0.0043,321.13,264,5,0.0184,331.08,408,4,0.0088,328.68,215,1,0.0047,315.79
August,2,19:30,58,0,0.0083,331.16,239,3,0.012,313.61,363,8,0.0208,326.19,193,1,0.0036,321.0
August,2,1:00,4,0,0.0485,371.55,12,1,0.0791,394.99,41,1,0.0131,310.59,24,0,0.0033,320.93
August,2,1:30,2,0,0.0758,275.36,7,0,0.0427,296.2,35,0,0.0134,330.33,17,0,0.0123,313.66
August,2,20:00,46,1,0.0209,300.31,209,10,0.046,317.73,327,4,0.0137,334.68,166,2,0.0092,304.61
August,2,20:30,37,2,0.0499,275.72,181,3,0.0164,304.41,277,3,0.0096,328.58,151,1,0.0077,296.52
August,2,21:00,27,1,0.0418,296.27,141,3,0.0237,306.36,232,2,0.0075,328.0,128,4,0.0279,302.11
August,2,21:30,21,1,0.0369,297.1,127,2,0.0124,307.71,187,1,0.0029,330.08,107,1,0.0053,310.03
August,2,22:00,14,0,0.007,364.23,99,2,0.0186,297.7,157,1,0.0033,322.09,90,0,0.0046,295.68
August,2,22:30,10,1,0.0712,305.03,82,1,0.0106,316.69,133,0,0.0022,319.64,74,0,0.0047,301.93
August,2,23:00,9,1,0.0737,332.33,62,1,0.0198,289.28,99,0,0.0025,309.68,64,0,0.0014,299.49
August,2,23:30,6,0,0.0,259.56,49,0,0.0085,294.57,87,0,0.0011,314.49,51,0,0.0093,282.47
August,2,2:00,2,0,0.0909,459.32,7,0,0.0385,330.34,22,1,0.0234,317.15,12,0,0.0141,326.52
August,2,2:30,2,0,0.0,399.45,4,0,0.0,340.01,16,0,0.0,341.8,7,0,0.0,373.83
August,2,3:00,2,0,0.0,232.19,4,0,0.0,320.54,13,1,0.0465,354.07,3,0,0.0128,370.68
August,2,3:30,2,0,0.0,488.59,5,0,0.0,137.68,14,0,0.0,295.04,0,0,0.0,0.0
August,2,4:00,2,0,0.0,244.13,3,0,0.0,289.17,11,0,0.0055,375.09,0,0,0.0,0.0
August,2,4:30,1,0,0.0,160.33,3,0,0.0,304.88,12,0,0.0131,298.48,0,0,0.0,0.0
August,2,5:00,1,0,0.0,408.33,4,0,0.0,260.05,12,0,0.0,445.44,0,0,0.0,0.0
August,2,5:30,1,0,0.0,117.09,3,0,0.0,217.19,15,0,0.0,306.59,1,0,0.0,192.36
August,2,6:00,2,0,0.02,238.48,3,0,0.0,366.35,20,0,0.0,277.86,9,0,0.0288,254.78
August,2,6:30,3,1,0.1746,278.17,9,2,0.2671,369.46,37,0,0.0092,266.28,15,1,0.0515,295.79
August,2,7:00,7,0,0.0624,254.9,13,0,0.0123,286.55,66,0,0.006,266.04,28,0,0.0157,255.16
August,2,7:30,12,1,0.0746,303.19,23,0,0.0035,310.99,107,1,0.0124,257.54,45,1,0.0158,284.46
August,2,8:00,34,0,0.0092,250.17,41,0,0.0118,294.66,188,1,0.0033,270.12,77,0,0.0042,278.78
August,2,8:30,56,0,0.0036,277.52,55,1,0.025,304.74,271,2,0.0085,292.79,114,1,0.0081,273.04
August,2,9:00,78,0,0.0034,278.22,144,1,0.01,281.38,378,2,0.005,291.09,172,2,0.0109,281.8
August,2,9:30,93,1,0.0114,271.92,192,2,0.0116,304.56,454,10,0.0214,310.07,212,3,0.0162,274.24
August,3,0:00,3,0,0.0556,466.65,39,1,0.0339,272.05,60,1,0.0096,294.19,41,0,0.0063,279.74
August,3,0:30,3,0,0.1205,396.29,29,1,0.0384,273.13,44,0,0.0077,333.96,28,0,0.0,293.25
August,3,10:00,26,0,0.0,288.09,122,1,0.0043,294.8,312,1,0.0027,287.37,136,2,0.0158,290.26
August,3,10:30,38,0,0.0,275.02,137,2,0.0112,313.97,363,1,0.0029,294.55,168,7,0.0409,305.39
August,3,11:00,33,0,0.0032,289.4,148,1,0.0081,309.3,390,1,0.0027,306.36,182,2,0.0121,290.44
August,3,11:30,37,0,0.0037,297.52,175,2,0.011,301.91,438,2,0.0052,307.61,197,2,0.009,298.51
August,3,12:00,57,0,0.0047,289.54,196,1,0.0075,302.49,470,1,0.0022,306.57,214,2,0.0088,292.11
August,3,12:30,66,1,0.0147,297.11,225,4,0.0175,307.26,471,2,0.004,304.09,215,1,0.0053,289.94
August,3,13:00,84,2,0.0237,301.6,252,2,0.0076,292.69,489,4,0.0085,318.86,217,3,0.0122,297.37
August,3,13:30,88,1,0.0096,285.93,262,3,0.0108,297.61,468,7,0.0143,317.27,233,3,0.012,302.59
August,3,14:00,90,0,0.0049,297.89,288,2,0.0084,306.99,473,3,0.0056,321.41,228,2,0.0066,303.07
August,3,14:30,92,2,0.0212,295.96,271,2,0.0066,307.22,465,1,0.0022,311.98,236,3,0.012,291.44
August,3,15:00,87,1,0.0161,298.16,287,1,0.0018,306.4,467,1,0.0012,318.35,224,1,0.0045,302.77
August,3,15:30,89,2,0.0245,284.54,303,1,0.0049,302.84,454,1,0.0017,321.79,237,4,0.017,295.34
August,3,16:00,91,0,0.0035,294.61,292,1,0.0051,302.72,449,1,0.0025,317.02,215,1,0.0056,307.77
August,3,16:30,81,0,0.0011,284.01,280,1,0.005,296.16,441,2,0.0047,322.86,219,3,0.0138,302.02
August,3,17:00,72,1,0.009,302.69,271,2,0.0071,306.67,413,1,0.0019,323.57,208,1,0.0045,307.64
August,3,17:30,68,0,0.0048,282.47,254,2,0.0073,308.29,388,0,0.0009,313.53,199,1,0.0043,303.16
August,3,18:00,50,0,0.003,298.27,236,1,0.0062,302.62,345,0,0.0011,316.88,185,1,0.0057,298.24
August,3,18:30,43,0,0.0069,285.09,209,2,0.0119,302.78,327,1,0.0026,314.67,175,1,0.0048,299.35
August,3,19:00,34,0,0.0025,283.91,187,2,0.0108,286.58,295,1,0.0018,320.39,157,0,0.0022,297.23
August,3,19:30,31,0,0.0064,268.73,172,1,0.0057,309.04,266,1,0.003,319.17,158,1,0.0051,313.45
August,3,1:00,3,0,0.0694,388.54,11,0,0.0,368.51,33,0,0.0139,297.22,22,0,0.0086,301.91
August,3,1:30,3,0,0.0227,363.83,8,0,0.011,309.58,27,0,0.0072,281.89,18,0,0.0049,357.36
August,3,20:00,30,1,0.0201,289.2,153,0,0.0029,302.05,246,1,0.0033,311.75,143,2,0.0124,312.75
August,3,20:30,24,0,0.0198,291.39,135,0,0.0033,295.8,226,1,0.0055,315.83,127,1,0.0045,298.85
August,3,21:00,22,1,0.0397,276.46,123,0,0.0032,298.42,197,0,0.001,307.86,102,1,0.0143,303.85
August,3,21:30,16,0,0.0128,330.04,105,1,0.0075,304.17,171,1,0.0046,303.47,92,0,0.0008,304.84
August,3,22:00,16,0,0.0183,280.63,92,1,0.0064,310.28,149,0,0.0019,316.51,83,1,0.0174,312.41
August,3,22:30,15,2,0.1182,269.12,70,1,0.013,289.3,129,1,0.0077,305.3,71,1,0.0097,308.19
August,3,23:00,9,1,0.0814,346.08,56,0,0.0046,252.45,104,0,0.0023,306.36,57,0,0.0046,307.66
August,3,23:30,8,0,0.0334,290.11,46,0,0.0027,272.06,85,0,0.0043,305.72,53,1,0.0128,320.81
August,3,2:00,2,0,0.0,157.29,6,0,0.0,353.04,21,1,0.0247,302.69,14,0,0.0101,330.04
August,3,2:30,1,0,0.0,296.88,4,0,0.0,268.24,15,0,0.0302,320.24,10,1,0.0513,381.05
August,3,3:00,2,0,0.0,229.42,6,0,0.0,380.51,14,1,0.054,322.37,3,0,0.0577,323.21
August,3,3:30,2,0,0.0,550.7,3,0,0.0,272.09,9,0,0.0,397.15,1,0,0.0,80.12
August,3,4:00,2,0,0.0,302.33,3,0,0.0,245.14,10,0,0.0,411.28,1,0,0.0,31.42
August,3,4:30,1,0,0.0,294.8,3,0,0.0,350.06,7,0,0.0,371.21,0,0,0.0,0.0
August,3,5:00,3,0,0.0,179.0,3,0,0.0,535.47,11,0,0.0,358.85,1,0,0.0,183.12
August,3,5:30,2,0,0.0,274.31,3,0,0.0454,271.37,11,0,0.0,277.0,1,0,0.0,121.54
August,3,6:00,3,0,0.0,236.89,4,0,0.0,414.45,18,0,0.0059,268.0,6,0,0.0346,246.69
August,3,6:30,2,0,0.0,219.48,4,0,0.0,256.12,26,1,0.0228,249.91,11,0,0.0174,277.0
August,3,7:00,5,0,0.0,289.54,8,0,0.0,284.77,41,0,0.0021,269.65,18,0,0.0,292.21
August,3,7:30,6,0,0.0192,362.18,12,0,0.0248,295.61,66,0,0.0072,258.01,32,0,0.0103,278.7
August,3,8:00,12,0,0.0166,247.57,23,0,0.0051,267.17,105,0,0.0009,267.79,49,0,0.0096,289.47
August,3,8:30,15,0,0.0043,279.38,32,0,0.0079,297.73,150,0,0.003,281.93,67,0,0.0014,298.31
August,3,9:00,20,0,0.0,272.9,78,0,0.0048,291.17,196,0,0.0013,291.74,99,1,0.0137,295.96
August,3,9:30,24,0,0.0027,298.7,95,0,0.0,305.42,252,0,0.0014,283.15,117,1,0.0046,272.38
August,4,0:00,5,0,0.0,473.64,25,1,0.0499,363.6,58,0,0.0083,316.54,35,0,0.0052,301.36
August,4,0:30,3,0,0.0,295.31,19,0,0.0,310.89,46,0,0.0017,303.5,25,0,0.0032,323.34
August,4,10:00,207,1,0.0032,320.27,371,2,0.0058,322.73,925,11,0.0115,325.03,434,6,0.0149,309.14
August,4,10:30,230,1,0.0047,305.14,414,10,0.0242,337.1,1028,16,0.0156,333.28,492,13,0.0256,315.16
August,4,11:00,241,0,0.0013,314.29,475,4,0.0085,342.72,1118,8,0.0076,341.98,522,9,0.0165,319.14
August,4,11:30,250,0,0.0009,328.82,502,7,0.0148,342.76,1137,12,0.0108,345.53,545,8,0.0146,320.65
August,4,12:00,248,1,0.0052,319.54,549,4,0.0072,337.01,1180,14,0.0115,343.92,586,10,0.0163,321.96
August,4,12:30,257,1,0.0034,312.73,564,10,0.0177,346.23,1179,18,0.0149,344.02,587,13,0.0229,321.36
August,4,13:00,256,2,0.0062,313.24,565,4,0.0072,345.87,1162,8,0.0065,350.1,586,7,0.0121,322.63
August,4,13:30,252,1,0.0052,323.91,572,11,0.0186,338.9,1153,17,0.0144,356.77,587,10,0.0167,322.86
August,4,14:00,256,1,0.0055,323.66,601,11,0.0189,337.18,1185,17,0.0143,357.07,613,12,0.0194,317.92
August,4,14:30,271,5,0.0172,324.42,601,16,0.0266,338.44,1190,37,0.0315,354.84,624,26,0.041,325.78
August,4,15:00,261,2,0.0082,320.44,602,9,0.0147,345.86,1201,17,0.0145,350.89,623,12,0.0198,322.78
August,4,15:30,274,2,0.0066,325.51,602,2,0.0041,340.55,1178,6,0.0048,357.46,610,9,0.0144,328.37
August,4,16:00,260,0,0.0016,337.92,606,2,0.0031,340.11,1189,3,0.0025,353.69,627,3,0.0052,333.95
August,4,16:30,254,0,0.0013,323.12,597,5,0.008,352.3,1145,3,0.0027,354.46,606,6,0.0091,336.91
August,4,17:00,225,1,0.0055,328.76,570,3,0.0044,349.08,1089,5,0.0042,350.8,579,3,0.0047,337.57
August,4,17:30,211,1,0.0034,318.36,536,2,0.0028,350.81,998,5,0.0047,356.77,535,6,0.0115,331.21
August,4,18:00,172,1,0.0036,310.71,480,3,0.0055,354.53,933,9,0.01,352.99,493,2,0.0037,334.23
August,4,18:30,156,1,0.0061,332.55,450,4,0.0092,342.46,822,4,0.0046,354.24,430,1,0.0032,337.08
August,4,19:00,103,0,0.0007,328.15,400,4,0.01,352.47,720,5,0.0066,364.09,395,3,0.0069,319.54
August,4,19:30,82,1,0.0136,329.94,374,3,0.0079,334.85,652,7,0.0102,357.52,365,8,0.0222,334.51
August,4,1:00,3,0,0.0,369.17,10,0,0.0,376.47,35,0,0.0066,307.33,17,0,0.0,342.46
August,4,1:30,1,0,0.0,244.33,6,0,0.0,414.83,25,0,0.0144,329.4,15,0,0.0086,348.6
August,4,20:00,60,1,0.0101,319.78,335,5,0.0144,336.48,574,6,0.0105,356.95,316,6,0.02,323.52
August,4,20:30,46,1,0.024,325.33,269,2,0.0075,327.73,478,1,0.003,346.35,269,3,0.0108,325.45
August,4,21:00,38,1,0.0283,329.27,222,2,0.0085,328.46,397,1,0.0024,348.37,226,5,0.0218,326.03
August,4,21:30,28,1,0.0323,319.33,181,1,0.0032,335.38,343,1,0.0015,342.24,181,1,0.0071,333.03
August,4,22:00,22,0,0.0,324.92,142,1,0.004,320.15,263,1,0.0022,335.63,150,1,0.0061,328.12
August,4,22:30,15,2,0.1486,331.34,110,0,0.0038,314.98,208,0,0.002,329.63,127,1,0.0041,327.19
August,4,23:00,15,1,0.0338,301.53,83,0,0.0039,294.74,162,0,0.001,320.25,102,1,0.0067,335.23
August,4,23:30,10,0,0.0,336.36,61,0,0.0023,298.34,121,0,0.0013,331.01,73,0,0.0051,318.49
August,4,2:00,2,0,0.0,500.01,5,0,0.0,283.69,16,1,0.0343,297.49,9,0,0.0495,309.84
August,4,2:30,2,0,0.0,449.0,5,0,0.0,414.03,15,1,0.0599,365.37,9,0,0.0257,325.68
August,4,3:00,1,0,0.0,211.71,3,0,0.0455,381.64,12,0,0.0346,316.18,6,0,0.0458,387.79
August,4,3:30,1,0,0.0,216.98,2,0,0.0,364.09,10,0,0.0,304.52,5,0,0.0532,235.86
August,4,4:00,1,0,0.0,215.4,3,0,0.0227,269.82,11,0,0.0064,316.84,5,0,0.0509,275.85
August,4,4:30,2,0,0.0,137.6,3,0,0.0,224.12,9,0,0.0,311.18,6,0,0.0708,208.81
August,4,5:00,1,0,0.0,234.79,2,0,0.0,289.51,12,0,0.0077,340.09,5,0,0.0333,311.22
August,4,5:30,2,0,0.0417,261.79,4,0,0.0,326.75,15,0,0.0214,274.22,5,0,0.011,316.34
August,4,6:00,2,0,0.0,269.17,4,0,0.0,254.27,26,0,0.0,270.18,13,0,0.0077,238.37
August,4,6:30,3,0,0.1397,199.57,7,1,0.1989,424.69,44,0,0.0107,294.97,21,0,0.0174,245.81
August,4,7:00,7,0,0.0096,223.1,26,0,0.0066,270.82,81,0,0.0,246.8,36,0,0.0086,271.15
August,4,7:30,13,0,0.0204,314.7,42,1,0.026,274.16,134,1,0.0041,253.02,58,0,0.0078,269.06
August,4,8:00,45,0,0.0059,281.48,89,0,0.0045,276.61,268,1,0.0024,284.07,119,0,0.0041,267.84
August,4,8:30,82,1,0.0142,309.56,141,2,0.0146,298.7,420,1,0.0015,295.9,183,2,0.0115,283.41
August,4,9:00,129,1,0.006,301.46,226,0,0.0013,301.74,599,1,0.0023,304.7,294,2,0.0052,288.81
August,4,9:30,174,1,0.0056,317.95,285,1,0.0046,317.39,776,9,0.011,324.01,360,7,0.0195,301.86
August,5,0:00,5,0,0.0,538.79,39,0,0.0,311.21,79,0,0.0036,328.31,48,1,0.0113,315.81
August,5,0:30,5,0,0.0,298.01,28,0,0.0038,308.65,57,0,0.0,339.99,34,0,0.0,336.69
August,5,10:00,197,1,0.0056,318.64,335,1,0.0043,317.39,835,4,0.0044,326.01,407,3,0.0069,306.52
August,5,10:30,216,1,0.0028,315.23,372,7,0.0177,329.78,931,11,0.012,336.57,443,8,0.0179,306.87
August,5,11:00,230,1,0.0047,321.05,417,2,0.0045,333.91,996,6,0.0056,338.82,474,6,0.0125,324.61
August,5,11:30,245,1,0.0052,326.12,446,4,0.0079,334.23,1041,5,0.0048,342.49,516,6,0.0125,318.75
August,5,12:00,250,1,0.0039,322.21,467,2,0.0033,343.67,1042,9,0.0084,342.86,526,3,0.0062,319.0
August,5,12:30,246,2,0.0075,316.7,484,6,0.0121,345.72,1043,19,0.0186,347.3,536,10,0.0188,324.78
August,5,13:00,248,1,0.0023,320.23,507,3,0.0067,342.71,1045,5,0.0045,346.14,536,8,0.0145,319.53
August,5,13:30,241,1,0.0026,329.39,509,7,0.0131,343.11,1037,13,0.0129,347.72,514,15,0.0284,329.01
August,5,14:00,261,1,0.0034,320.97,548,4,0.0074,334.78,1074,5,0.0048,349.46,567,10,0.0176,325.04
August,5,14:30,258,1,0.0034,320.83,560,3,0.0058,345.88,1073,8,0.0071,352.86,543,7,0.0136,327.25
August,5,15:00,254,1,0.0023,323.99,561,2,0.0037,335.91,1057,4,0.0038,353.08,548,4,0.008,325.53
August,5,15:30,252,1,0.0047,322.71,537,2,0.0043,342.38,1051,3,0.0024,353.3,555,8,0.0149,323.52
August,5,16:00,267,2,0.0069,333.5,537,2,0.0028,349.86,1022,2,0.002,353.97,572,3,0.0045,325.95
August,5,16:30,248,0,0.0006,337.45,519,2,0.0029,345.8,1017,3,0.0029,351.04,551,4,0.0065,328.24
August,5,17:00,221,0,0.0016,324.75,492,3,0.0063,351.19,960,5,0.0055,356.71,494,2,0.0037,331.29
August,5,17:30,185,0,0.0009,322.49,474,3,0.0071,350.96,904,4,0.0047,351.23,476,4,0.0092,328.91
August,5,18:00,172,1,0.0037,328.02,447,3,0.0078,345.98,840,6,0.0069,350.73,443,2,0.0056,331.16
August,5,18:30,149,1,0.0073,323.45,404,1,0.0033,339.22,718,6,0.0087,349.29,385,1,0.0034,333.85
August,5,19:00,97,1,0.0066,339.26,358,2,0.0062,340.66,658,5,0.0075,351.18,351,3,0.0081,322.7
August,5,19:30,71,0,0.0041,320.9,325,1,0.0032,341.68,574,4,0.0066,345.73,321,5,0.016,334.19
August,5,1:00,3,0,0.0,355.18,13,0,0.0064,329.01,40,0,0.0,340.9,28,0,0.0,369.42
August,5,1:30,2,0,0.0385,240.53,7,0,0.0,386.44,29,0,0.0091,298.75,19,0,0.0188,348.89
August,5,20:00,55,1,0.0249,344.82,280,4,0.0141,335.38,485,5,0.0101,351.58,281,6,0.0225,329.77
August,5,20:30,53,2,0.0323,319.63,245,3,0.0119,326.29,434,2,0.0046,349.29,246,2,0.0086,318.83
August,5,21:00,36,1,0.0246,327.04,196,2,0.0114,326.71,362,1,0.0019,342.81,194,2,0.0117,322.55
August,5,21:30,28,0,0.0053,313.42,162,1,0.006,328.03,295,0,0.0002,342.86,174,2,0.0108,336.27
August,5,22:00,21,0,0.0,302.41,132,1,0.0088,332.7,249,2,0.0076,338.35,137,1,0.007,342.74
August,5,22:30,14,2,0.174,297.76,104,1,0.0072,312.16,193,1,0.0039,337.29,112,1,0.0065,328.81
August,5,23:00,12,1,0.0561,343.04,78,0,0.0058,309.99,145,0,0.001,329.63,85,0,0.0036,333.94
August,5,23:30,8,0,0.0,338.11,55,0,0.0084,297.95,108,0,0.0016,327.52,68,0,0.0061,328.11
August,5,2:00,2,0,0.0,455.23,4,0,0.011,338.33,21,0,0.0088,294.73,13,1,0.0422,326.74
August,5,2:30,2,0,0.0,176.92,4,0,0.0,358.37,20,0,0.0031,265.17,10,0,0.0,300.34
August,5,3:00,2,0,0.0,483.29,3,0,0.0,358.79,14,0,0.0256,274.23,2,0,0.0,347.64
August,5,3:30,2,0,0.1667,241.25,3,0,0.0,217.54,13,0,0.011,304.58,0,0,0.0,0.0
August,5,4:00,1,0,0.0,199.52,2,0,0.0,253.68,10,0,0.0166,324.61,0,0,0.0,0.0
August,5,4:30,2,0,0.0,206.81,3,0,0.0,224.41,11,0,0.0077,281.56,0,0,0.0,0.0
