Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,19:00,75,0,0.0028,320.83,258,4,0.0169,332.95,405,3,0.0062,330.84,207,1,0.0042,318.4
August,2,19:30,61,0,0.0063,328.3,236,2,0.0074,318.74,363,6,0.0161,328.84,188,1,0.0028,322.18
August,2,1:00,5,0,0.0222,316.72,14,1,0.0682,351.69,42,0,0.006,314.5,24,0,0.0,323.53
August,2,1:30,2,0,0.037,316.72,6,0,0.0202,351.69,36,0,0.0108,323.38,17,0,0.007,311.75
August,2,20:00,43,0,0.0099,296.97,209,8,0.0387,319.97,325,3,0.0101,335.86,168,1,0.0067,307.1
August,2,20:30,41,1,0.0306,276.25,180,2,0.0116,309.14,278,1,0.0037,329.73,151,1,0.0057,299.47
August,2,21:00,29,1,0.0342,294.85,136,3,0.0215,310.72,240,1,0.0052,331.19,128,3,0.0219,305.62
August,2,21:30,20,0,0.0133,296.99,122,1,0.0106,314.8,190,0,0.0018,332.05,108,0,0.0038,313.38
August,2,22:00,16,0,0.0,355.38,98,1,0.0109,304.08,153,0,0.0027,321.7,91,0,0.0037,297.32
August,2,22:30,10,1,0.0614,316.72,81,1,0.0077,316.57,133,0,0.0,322.91,72,0,0.0028,303.88
August,2,23:00,10,1,0.0661,316.72,61,1,0.0182,291.78,100,0,0.0019,311.88,65,0,0.0,303.25
August,2,23:30,6,0,0.0,316.72,53,0,0.0059,301.19,86,0,0.0,312.48,50,0,0.0064,286.97
August,2,2:00,2,0,0.0,316.72,6,0,0.0,351.69,20,0,0.017,312.33,9,0,0.0053,336.76
August,2,2:30,3,0,0.0,316.72,4,0,0.0,351.69,16,0,0.0,340.16,6,0,0.0,336.76
August,2,3:00,1,0,0.0,316.72,4,0,0.0,351.69,11,0,0.0247,346.33,3,0,0.0,336.76
August,2,3:30,2,0,0.0,316.72,3,0,0.0,351.69,12,0,0.0,346.33,0,0,0.0,0.0
August,2,4:00,1,0,0.0,316.72,3,0,0.0,351.69,10,0,0.0,346.33,0,0,0.0,0.0
August,2,4:30,3,0,0.0,316.72,4,0,0.0,351.69,12,0,0.0053,346.33,0,0,0.0,0.0
August,2,5:00,1,0,0.0,316.72,3,0,0.0,351.69,13,0,0.0,346.33,0,0,0.0,0.0
August,2,5:30,1,0,0.0,316.72,2,0,0.0,351.69,16,0,0.0,308.89,1,0,0.0,336.76
August,2,6:00,3,0,0.0,316.72,4,0,0.0,351.69,22,0,0.0,278.82,9,0,0.0,336.76
August,2,6:30,4,0,0.1095,316.72,10,2,0.2399,351.69,35,0,0.0078,273.86,19,1,0.0394,297.56
August,2,7:00,6,0,0.051,316.72,15,0,0.007,285.21,71,0,0.0048,269.55,29,0,0.0115,262.02
August,2,7:30,11,1,0.0621,316.72,23,0,0.0,313.32,112,1,0.0096,267.04,46,1,0.0158,289.29
August,2,8:00,35,0,0.0079,255.4,46,0,0.0098,295.18,193,1,0.0028,277.61,78,0,0.0036,284.45
August,2,8:30,57,0,0.0019,282.86,61,1,0.0157,308.18,277,1,0.0041,299.54,114,1,0.0057,278.64
August,2,9:00,79,0,0.0014,281.18,155,1,0.0082,287.36,383,2,0.0041,295.48,181,1,0.0068,287.26
August,2,9:30,93,1,0.0082,276.87,191,2,0.0107,307.73,468,8,0.018,314.12,217,3,0.014,280.55
August,3,0:00,4,0,0.0417,331.61,35,1,0.0252,288.6,55,1,0.0091,293.92,38,0,0.0028,279.14
August,3,0:30,3,0,0.1,331.61,28,1,0.0259,262.72,42,0,0.0032,328.24,27,0,0.0,292.48
August,3,10:00,25,0,0.0,293.17,123,0,0.0035,299.71,306,1,0.0026,294.74,138,2,0.0114,294.97
August,3,10:30,36,0,0.0,281.17,138,1,0.0045,313.86,349,1,0.0019,300.89,175,7,0.0412,305.9
August,3,11:00,30,0,0.0,281.57,149,0,0.002,306.02,374,1,0.002,308.62,180,2,0.0122,295.05
August,3,11:30,36,0,0.0,298.89,176,2,0.0112,301.28,418,2,0.0036,312.89,199,2,0.0087,301.85
August,3,12:00,56,0,0.0,284.72,196,1,0.0039,297.57,456,0,0.0009,310.49,216,1,0.0055,294.54
August,3,12:30,63,1,0.0089,292.9,225,4,0.0168,307.84,453,2,0.0044,310.16,216,1,0.006,294.5
August,3,13:00,82,2,0.0264,301.87,255,2,0.0068,299.76,481,3,0.0058,325.41,219,3,0.0143,301.71
August,3,13:30,89,1,0.0087,287.53,263,3,0.0102,304.72,478,6,0.0132,318.31,237,2,0.0088,302.38
August,3,14:00,93,1,0.0055,300.06,292,2,0.0071,313.46,475,2,0.0047,325.41,222,1,0.0045,298.46
August,3,14:30,92,2,0.0183,303.91,267,1,0.0031,307.5,471,1,0.0024,319.27,236,2,0.0101,300.29
August,3,15:00,82,1,0.0141,303.24,283,0,0.0005,310.52,473,0,0.0006,326.07,220,0,0.0008,309.09
August,3,15:30,88,1,0.0156,297.57,298,1,0.0042,308.7,461,1,0.0015,321.68,236,4,0.0159,300.62
August,3,16:00,86,0,0.0,301.31,275,1,0.0031,304.68,451,1,0.0023,318.63,219,1,0.0047,312.9
August,3,16:30,81,0,0.0,282.99,273,1,0.0029,301.42,444,2,0.0046,324.4,219,3,0.0129,307.59
August,3,17:00,74,0,0.0025,297.42,267,2,0.0065,312.85,409,1,0.0021,325.15,206,1,0.0028,310.76
August,3,17:30,69,0,0.0048,277.25,247,2,0.0067,313.17,384,0,0.001,316.34,197,1,0.004,306.94
August,3,18:00,48,0,0.0019,300.95,234,1,0.0044,306.68,343,0,0.0,325.86,188,1,0.0057,301.33
August,3,18:30,39,0,0.0058,287.8,201,3,0.0126,310.46,318,1,0.0021,321.69,173,0,0.0027,301.94
August,3,19:00,32,0,0.0,282.88,177,1,0.0064,295.73,294,0,0.0,322.95,153,0,0.0015,301.38
August,3,19:30,31,0,0.0028,273.0,166,1,0.005,311.31,266,1,0.0028,324.1,159,0,0.0021,315.93
August,3,1:00,3,0,0.0417,331.61,13,0,0.0,348.61,30,0,0.0153,292.3,20,0,0.0,307.83
August,3,1:30,3,0,0.0,331.61,10,0,0.0,348.61,28,0,0.0,272.09,16,0,0.0,340.62
August,3,20:00,31,0,0.0037,297.17,150,0,0.002,309.13,243,0,0.0016,320.96,144,1,0.0104,315.34
August,3,20:30,24,0,0.0094,289.08,128,0,0.0011,305.89,226,0,0.0011,319.99,123,0,0.0039,299.86
August,3,21:00,22,0,0.0205,279.7,121,0,0.0,303.19,199,0,0.0,314.76,101,1,0.0065,307.01
August,3,21:30,17,0,0.0,341.49,103,0,0.0046,313.49,169,0,0.0014,308.13,89,0,0.0,312.19
August,3,22:00,14,0,0.0,331.61,86,0,0.0028,316.98,142,0,0.0,317.53,85,1,0.01,316.5
August,3,22:30,13,1,0.1041,331.61,69,0,0.0056,300.78,127,1,0.0046,313.23,70,0,0.0069,306.16
August,3,23:00,9,0,0.037,331.61,56,0,0.0,256.83,99,0,0.0,313.97,56,0,0.0041,309.3
August,3,23:30,7,0,0.0139,331.61,46,0,0.0,275.34,85,0,0.0015,306.43,58,1,0.0106,327.18
August,3,2:00,1,0,0.0,331.61,6,0,0.0,348.61,19,0,0.0119,316.3,14,0,0.0035,329.76
August,3,2:30,1,0,0.0,331.61,4,0,0.0,348.61,15,0,0.0,321.5,9,0,0.0,329.76
August,3,3:00,1,0,0.0,331.61,5,0,0.0,348.61,15,0,0.0309,319.7,3,0,0.0278,329.76
August,3,3:30,2,0,0.0,331.61,2,0,0.0,348.61,9,0,0.0,342.93,1,0,0.0,329.76
August,3,4:00,1,0,0.0,331.61,3,0,0.0,348.61,10,0,0.0,342.93,0,0,0.0,0.0
August,3,4:30,1,0,0.0,331.61,3,0,0.0,348.61,7,0,0.0,342.93,0,0,0.0,0.0
August,3,5:00,1,0,0.0,331.61,3,0,0.0,348.61,11,0,0.0,342.93,1,0,0.0,329.76
August,3,5:30,2,0,0.0,331.61,3,0,0.0208,348.61,11,0,0.0,342.93,1,0,0.0,329.76
August,3,6:00,3,0,0.0,331.61,4,0,0.0,348.61,18,0,0.0,266.78,6,0,0.0,329.76
August,3,6:30,1,0,0.0,331.61,4,0,0.0,348.61,26,0,0.0152,257.41,11,0,0.0093,329.76
August,3,7:00,4,0,0.0,331.61,8,0,0.0,348.61,42,0,0.0,270.78,20,0,0.0,296.16
August,3,7:30,7,0,0.0,331.61,13,0,0.0111,348.61,68,0,0.0059,264.66,34,0,0.007,293.11
August,3,8:00,13,0,0.0101,331.61,23,0,0.0,277.04,103,0,0.0,281.21,51,0,0.0075,283.16
August,3,8:30,16,0,0.0,282.64,33,0,0.0,301.92,152,0,0.0025,286.62,72,0,0.0,302.87
August,3,9:00,20,0,0.0,248.61,76,0,0.0016,298.1,200,0,0.0007,297.05,98,1,0.0065,294.34
August,3,9:30,24,0,0.0,296.56,96,0,0.0,308.2,246,0,0.0012,293.7,114,0,0.0031,276.26
August,4,0:00,5,0,0.0,307.45,22,0,0.0153,341.0,55,0,0.007,317.6,32,0,0.003,302.73
August,4,0:30,3,0,0.0,307.45,18,0,0.0,316.17,45,0,0.0,306.89,26,0,0.0,324.83
August,4,10:00,213,1,0.0029,320.45,373,2,0.0055,328.07,929,8,0.0083,327.38,444,5,0.0106,312.11
August,4,10:30,228,1,0.0042,309.81,410,9,0.0226,337.1,1013,16,0.0155,336.26,497,12,0.024,315.67
August,4,11:00,234,0,0.0013,320.69,462,4,0.0077,338.66,1111,6,0.0056,344.52,521,5,0.0092,319.95
August,4,11:30,240,0,0.0,331.05,486,7,0.0141,340.45,1140,12,0.0109,347.79,544,7,0.013,320.39
August,4,12:00,239,1,0.0032,316.1,526,3,0.0064,336.55,1170,13,0.0113,346.54,597,10,0.0164,323.72
August,4,12:30,249,1,0.0022,313.5,536,7,0.0139,343.99,1164,16,0.0137,348.31,587,12,0.021,323.01
August,4,13:00,249,1,0.0032,309.82,569,4,0.0074,343.72,1144,7,0.0065,351.39,588,7,0.0118,324.36
August,4,13:30,249,1,0.0022,325.44,586,10,0.017,337.41,1174,13,0.0114,355.22,590,5,0.0091,321.23
August,4,14:00,254,1,0.0029,324.25,611,5,0.0075,336.19,1179,10,0.0087,358.09,622,5,0.0078,317.51
August,4,14:30,265,2,0.0094,325.74,602,5,0.0076,338.78,1187,26,0.0219,355.64,628,10,0.0152,326.33
August,4,15:00,252,1,0.0041,320.39,601,3,0.0044,341.01,1210,10,0.0083,355.38,618,4,0.0063,326.39
August,4,15:30,268,2,0.0062,327.66,602,2,0.0035,342.97,1188,4,0.0037,358.78,616,6,0.0096,328.82
August,4,16:00,254,0,0.0016,334.44,605,2,0.0034,341.49,1197,3,0.0021,355.59,620,2,0.0036,332.81
August,4,16:30,255,0,0.0009,324.51,589,4,0.0067,351.34,1144,3,0.0022,356.91,608,5,0.0086,335.86
August,4,17:00,221,1,0.0045,327.66,553,2,0.0044,347.13,1089,4,0.0037,353.24,574,2,0.0043,337.78
August,4,17:30,210,1,0.0031,319.85,528,2,0.003,349.45,994,4,0.0044,357.01,536,5,0.0084,330.68
August,4,18:00,166,0,0.0022,311.24,480,2,0.0048,349.93,928,9,0.0099,353.56,486,2,0.0036,333.04
August,4,18:30,160,1,0.0051,333.56,451,4,0.0094,340.72,823,4,0.0043,356.09,429,1,0.003,333.94
August,4,19:00,101,0,0.0,329.9,389,4,0.01,351.81,710,5,0.007,359.54,401,2,0.0057,320.32
August,4,19:30,81,1,0.0127,333.14,368,3,0.0077,337.98,655,6,0.0098,356.63,364,8,0.0211,333.43
August,4,1:00,2,0,0.0,307.45,9,0,0.0,321.84,35,0,0.0053,311.3,16,0,0.0,331.02
August,4,1:30,1,0,0.0,307.45,6,0,0.0,321.84,23,0,0.0083,326.17,15,0,0.0046,348.61
August,4,20:00,59,1,0.0094,323.9,339,4,0.0129,335.1,560,5,0.0097,358.85,314,6,0.0193,321.32
August,4,20:30,48,1,0.0233,328.13,269,2,0.006,326.46,468,1,0.0028,348.04,258,2,0.0088,322.98
August,4,21:00,38,1,0.0276,328.39,219,2,0.0085,329.66,389,1,0.0022,351.94,222,3,0.0144,327.28
August,4,21:30,28,1,0.0294,321.33,183,0,0.0015,334.59,348,0,0.001,342.73,180,1,0.003,336.5
August,4,22:00,23,0,0.0,324.45,136,0,0.0021,319.03,274,1,0.002,335.93,152,1,0.0065,325.21
August,4,22:30,17,3,0.1631,326.39,107,0,0.0013,311.79,212,0,0.0016,328.33,126,0,0.0037,324.05
August,4,23:00,15,0,0.0209,304.81,84,0,0.0013,300.12,160,0,0.0006,322.36,99,1,0.0056,334.1
August,4,23:30,11,0,0.0,307.45,65,0,0.0,296.66,123,0,0.0008,338.92,70,0,0.0034,317.75
August,4,2:00,2,0,0.0,307.45,6,0,0.0,321.84,16,0,0.0224,296.13,9,0,0.0393,311.48
August,4,2:30,1,0,0.0,307.45,5,0,0.0,321.84,14,1,0.0528,340.48,8,0,0.0168,311.48
August,4,3:00,1,0,0.0,307.45,3,0,0.0,321.84,13,0,0.0283,340.48,5,0,0.031,311.48
August,4,3:30,2,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,4,0,0.0492,311.48
August,4,4:00,1,0,0.0,307.45,3,0,0.0,321.84,10,0,0.0,340.48,6,0,0.0309,311.48
August,4,4:30,2,0,0.0,307.45,2,0,0.0,321.84,9,0,0.0,340.48,7,0,0.05,311.48
August,4,5:00,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.01,311.48
August,4,5:30,2,0,0.0,307.45,5,0,0.0,321.84,17,0,0.0111,271.64,5,0,0.0,311.48
August,4,6:00,2,0,0.0,307.45,4,0,0.0,321.84,28,0,0.0,267.44,14,0,0.0,311.48
August,4,6:30,3,0,0.1317,307.45,8,2,0.2186,321.84,48,0,0.008,286.35,24,0,0.0154,253.42
August,4,7:00,7,0,0.0,307.45,27,0,0.0042,280.31,87,0,0.0,258.75,37,0,0.0031,279.54
August,4,7:30,15,0,0.0122,321.06,46,1,0.0181,284.43,135,0,0.0024,260.06,59,0,0.0076,269.43
August,4,8:00,47,0,0.0053,285.05,88,0,0.0042,282.15,276,0,0.0015,292.13,116,0,0.0017,269.12
August,4,8:30,79,1,0.0125,306.61,146,2,0.0139,299.09,432,1,0.0013,300.23,178,2,0.0106,286.38
August,4,9:00,131,1,0.0039,299.82,224,0,0.0011,305.91,604,2,0.0026,312.12,292,1,0.0039,292.17
August,4,9:30,173,1,0.006,318.58,293,1,0.0037,319.82,793,8,0.0099,323.78,360,7,0.0201,304.59
August,5,0:00,6,0,0.0,289.73,38,0,0.0,304.83,84,0,0.0019,328.07,51,0,0.0093,313.71
August,5,0:30,4,0,0.0,289.73,30,0,0.0,310.65,56,0,0.0,336.74,35,0,0.0,334.47
August,5,10:00,198,1,0.0033,315.16,337,1,0.003,314.91,827,4,0.0044,325.04,405,2,0.0051,306.57
August,5,10:30,218,0,0.0017,313.9,381,5,0.013,327.72,916,9,0.0103,334.12,447,8,0.0172,306.9
August,5,11:00,233,1,0.004,317.36,422,2,0.0037,331.92,1003,4,0.0037,337.2,479,6,0.0121,323.16
August,5,11:30,245,1,0.0035,319.95,460,3,0.0076,332.57,1047,5,0.0046,340.4,505,5,0.0102,317.52
August,5,12:00,242,1,0.0024,320.76,461,1,0.0028,340.8,1037,8,0.0074,340.21,531,3,0.0059,317.95
August,5,12:30,246,1,0.0057,312.05,485,3,0.0059,341.63,1026,18,0.0172,343.84,522,8,0.0154,321.74
August,5,13:00,246,0,0.0019,316.06,505,3,0.005,341.35,1044,3,0.0031,343.56,541,7,0.0127,318.68
August,5,13:30,241,0,0.0011,325.85,505,4,0.008,339.4,1040,9,0.0084,345.99,509,5,0.0089,325.22
August,5,14:00,255,0,0.0017,317.73,545,3,0.0049,333.79,1062,4,0.0036,346.4,565,8,0.0133,323.6
August,5,14:30,264,1,0.0021,319.42,563,2,0.0042,342.74,1053,7,0.0064,350.13,530,6,0.011,325.52
August,5,15:00,253,0,0.0008,321.41,554,1,0.0026,334.21,1063,2,0.0021,349.72,551,4,0.0065,324.01
August,5,15:30,254,1,0.0042,320.54,539,1,0.0025,339.49,1051,2,0.0023,350.65,551,6,0.0103,320.81
August,5,16:00,264,1,0.0044,329.4,539,1,0.0027,346.05,1012,2,0.0016,350.86,575,2,0.0034,324.32
August,5,16:30,242,0,0.0003,330.67,525,1,0.0025,344.23,1000,2,0.002,348.68,549,2,0.0032,326.96
August,5,17:00,219,0,0.001,321.51,491,2,0.0047,347.53,966,3,0.0028,352.12,499,1,0.002,327.32
August,5,17:30,184,0,0.0005,317.35,466,2,0.0038,348.62,913,3,0.0035,348.02,468,1,0.0019,326.48
August,5,18:00,175,0,0.0025,324.02,441,2,0.0046,342.35,844,5,0.0065,347.42,447,2,0.0054,328.24
August,5,18:30,149,1,0.0065,320.3,400,1,0.0027,338.37,709,5,0.0068,345.89,379,1,0.0027,329.5
August,5,19:00,94,0,0.0009,334.46,351,2,0.0061,337.38,661,4,0.0064,347.91,336,2,0.0062,321.38
August,5,19:30,70,0,0.0012,318.02,323,1,0.0028,338.76,582,3,0.0058,341.88,322,5,0.0148,330.18
August,5,1:00,2,0,0.0,289.73,12,0,0.0,316.47,45,0,0.0,339.27,30,0,0.0,357.48
August,5,1:30,2,0,0.0,289.73,6,0,0.0,316.47,29,0,0.007,300.08,19,0,0.0126,340.92
August,5,20:00,55,1,0.0213,336.03,283,3,0.0123,331.95,473,4,0.008,346.69,290,6,0.0195,326.85
August,5,20:30,51,1,0.0257,317.9,234,3,0.0112,324.8,438,2,0.0043,345.7,241,2,0.0067,314.7
August,5,21:00,38,1,0.0173,323.16,189,1,0.0063,326.02,363,0,0.0013,340.09,194,2,0.0083,321.5
August,5,21:30,30,0,0.0023,309.84,159,1,0.0041,326.29,301,0,0.0,340.61,179,1,0.0059,334.03
August,5,22:00,20,0,0.0,295.93,127,1,0.0063,331.18,252,1,0.005,336.67,145,1,0.0041,336.96
August,5,22:30,13,2,0.156,289.73,102,1,0.0052,312.48,202,1,0.0036,334.79,115,1,0.006,325.22
August,5,23:00,11,1,0.0512,289.73,75,0,0.0041,311.71,145,0,0.0,328.92,85,0,0.0031,330.89
August,5,23:30,8,0,0.0,289.73,56,0,0.0068,298.44,113,0,0.0008,325.35,71,0,0.0055,325.46
August,5,2:00,2,0,0.0,289.73,5,0,0.0,316.47,21,0,0.0041,296.7,14,0,0.0289,307.34
August,5,2:30,2,0,0.0,289.73,3,0,0.0,316.47,20,0,0.0,264.26,10,0,0.0,307.34
August,5,3:00,2,0,0.0,289.73,3,0,0.0,316.47,14,0,0.0152,320.13,2,0,0.0,307.34
August,5,3:30,1,0,0.0,289.73,4,0,0.0,316.47,14,0,0.0,320.13,1,0,0.0,307.34
August,5,4:00,1,0,0.0,289.73,2,0,0.0,316.47,10,0,0.0083,320.13,0,0,0.0,0.0
August,5,4:30,1,0,0.0,289.73,3,0,0.0,316.47,11,0,0.0,320.13,0,0,0.0,0.0
August,5,5:00,2,0,0.0,289.73,2,0,0.0,316.47,10,0,0.0,320.13,0,0,0.0,0.0
