Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,1:30,2,0,0.037,316.72,5,0,0.0202,351.69,32,0,0.0108,323.38,15,0,0.007,311.75
August,2,20:00,41,0,0.0099,296.97,167,6,0.0387,319.97,298,3,0.0101,335.86,154,1,0.0067,307.1
August,2,20:30,32,1,0.0306,276.25,145,2,0.0116,309.14,251,1,0.0037,329.73,141,1,0.0057,299.47
August,2,21:00,23,1,0.0342,294.85,112,2,0.0215,310.72,211,1,0.0052,331.19,121,3,0.0219,305.62
August,2,21:30,18,0,0.0133,296.99,101,1,0.0106,314.8,169,0,0.0018,332.05,100,0,0.0038,313.38
August,2,22:00,12,0,0.0,316.72,79,1,0.0109,304.08,142,0,0.0027,321.7,84,0,0.0037,297.32
August,2,22:30,9,1,0.0614,316.72,66,1,0.0077,316.57,121,0,0.0,322.91,70,0,0.0028,303.88
August,2,23:00,8,1,0.0661,316.72,49,1,0.0182,291.78,90,0,0.0019,311.88,60,0,0.0,303.25
August,2,23:30,5,0,0.0,316.72,37,0,0.0059,301.19,79,0,0.0,312.48,47,0,0.0064,286.97
August,2,2:00,1,0,0.0,316.72,5,0,0.0,351.69,19,0,0.017,312.33,11,0,0.0053,336.76
August,2,2:30,2,0,0.0,316.72,3,0,0.0,351.69,14,0,0.0,346.33,6,0,0.0,336.76
August,2,3:00,2,0,0.0,316.72,3,0,0.0,351.69,11,0,0.0247,346.33,2,0,0.0,336.76
August,2,3:30,1,0,0.0,316.72,3,0,0.0,351.69,12,0,0.0,346.33,0,0,0.0,0.0
August,2,4:00,1,0,0.0,316.72,2,0,0.0,351.69,10,0,0.0,346.33,0,0,0.0,0.0
August,2,4:30,1,0,0.0,316.72,3,0,0.0,351.69,11,0,0.0053,346.33,0,0,0.0,0.0
August,2,5:00,1,0,0.0,316.72,3,0,0.0,351.69,11,0,0.0,346.33,0,0,0.0,0.0
August,2,5:30,1,0,0.0,316.72,2,0,0.0,351.69,13,0,0.0,346.33,1,0,0.0,336.76
August,2,6:00,2,0,0.0,316.72,3,0,0.0,351.69,18,0,0.0,278.82,8,0,0.0,336.76
August,2,6:30,3,0,0.1095,316.72,7,2,0.2399,351.69,34,0,0.0078,273.86,14,1,0.0394,336.76
August,2,7:00,5,0,0.051,316.72,10,0,0.007,351.69,60,0,0.0048,269.55,26,0,0.0115,262.02
August,2,7:30,10,1,0.0621,316.72,18,0,0.0,313.32,97,1,0.0096,267.04,42,1,0.0158,289.29
August,2,8:00,29,0,0.0079,255.4,32,0,0.0098,295.18,170,0,0.0028,277.61,71,0,0.0036,284.45
August,2,8:30,48,0,0.0019,282.86,43,1,0.0157,308.18,246,1,0.0041,299.54,106,1,0.0057,278.64
August,2,9:00,68,0,0.0014,281.18,112,1,0.0082,287.36,344,1,0.0041,295.48,160,1,0.0068,287.26
August,2,9:30,80,1,0.0082,276.87,154,2,0.0107,307.73,411,7,0.018,314.12,196,3,0.014,280.55
August,3,0:00,3,0,0.0417,331.61,29,1,0.0252,288.6,50,0,0.0091,293.92,36,0,0.0028,279.14
August,3,0:30,3,0,0.1,331.61,22,1,0.0259,262.72,39,0,0.0032,328.24,25,0,0.0,292.48
August,3,10:00,23,0,0.0,293.17,95,0,0.0035,299.71,270,1,0.0026,294.74,124,1,0.0114,294.97
August,3,10:30,34,0,0.0,281.17,106,0,0.0045,313.86,322,1,0.0019,300.89,158,7,0.0412,305.9
August,3,11:00,29,0,0.0,281.57,115,0,0.002,306.02,346,1,0.002,308.62,173,2,0.0122,295.05
August,3,11:30,34,0,0.0,298.89,139,2,0.0112,301.28,382,1,0.0036,312.89,182,2,0.0087,301.85
August,3,12:00,52,0,0.0,284.72,153,1,0.0039,297.57,412,0,0.0009,310.49,199,1,0.0055,294.54
August,3,12:30,61,1,0.0089,292.9,174,3,0.0168,307.84,412,2,0.0044,310.16,198,1,0.006,294.5
August,3,13:00,77,2,0.0264,301.87,196,1,0.0068,299.76,433,3,0.0058,325.41,206,3,0.0143,301.71
August,3,13:30,80,1,0.0087,287.53,205,2,0.0102,304.72,429,6,0.0132,318.31,216,2,0.0088,302.38
August,3,14:00,85,0,0.0055,300.06,227,2,0.0071,313.46,435,2,0.0047,325.41,211,1,0.0045,298.46
August,3,14:30,84,2,0.0183,303.91,214,1,0.0031,307.5,428,1,0.0024,319.27,221,2,0.0101,300.29
August,3,15:00,78,1,0.0141,303.24,227,0,0.0005,310.52,426,0,0.0006,326.07,212,0,0.0008,309.09
August,3,15:30,82,1,0.0156,297.57,237,1,0.0042,308.7,410,1,0.0015,321.68,222,4,0.0159,300.62
August,3,16:00,80,0,0.0,301.31,230,1,0.0031,304.68,412,1,0.0023,318.63,200,1,0.0047,312.9
August,3,16:30,73,0,0.0,282.99,214,1,0.0029,301.42,402,2,0.0046,324.4,200,3,0.0129,307.59
August,3,17:00,64,0,0.0025,297.42,215,1,0.0065,312.85,374,1,0.0021,325.15,195,1,0.0028,310.76
August,3,17:30,61,0,0.0048,277.25,197,1,0.0067,313.17,355,0,0.001,316.34,184,1,0.004,306.94
August,3,18:00,44,0,0.0019,300.95,189,1,0.0044,306.68,313,0,0.0,325.86,175,1,0.0057,301.33
August,3,18:30,36,0,0.0058,287.8,166,2,0.0126,310.46,296,1,0.0021,321.69,165,0,0.0027,301.94
August,3,19:00,30,0,0.0,282.88,147,1,0.0064,295.73,269,0,0.0,322.95,144,0,0.0015,301.38
August,3,19:30,27,0,0.0028,273.0,134,1,0.005,311.31,239,1,0.0028,324.1,145,0,0.0021,315.93
August,3,1:00,2,0,0.0417,331.61,9,0,0.0,348.61,29,0,0.0153,292.3,19,0,0.0,307.83
August,3,1:30,3,0,0.0,331.61,6,0,0.0,348.61,24,0,0.0,272.09,14,0,0.0,329.76
August,3,20:00,26,0,0.0037,297.17,113,0,0.002,309.13,222,0,0.0016,320.96,133,1,0.0104,315.34
August,3,20:30,21,0,0.0094,289.08,103,0,0.0011,305.89,201,0,0.0011,319.99,117,0,0.0039,299.86
August,3,21:00,18,0,0.0205,279.7,95,0,0.0,303.19,179,0,0.0,314.76,95,1,0.0065,307.01
August,3,21:30,14,0,0.0,331.61,80,0,0.0046,313.49,152,0,0.0014,308.13,83,0,0.0,312.19
August,3,22:00,12,0,0.0,331.61,67,0,0.0028,316.98,127,0,0.0,317.53,75,1,0.01,316.5
August,3,22:30,12,1,0.1041,331.61,51,0,0.0056,300.78,112,1,0.0046,313.23,64,0,0.0069,306.16
August,3,23:00,7,0,0.037,331.61,43,0,0.0,256.83,90,0,0.0,313.97,52,0,0.0041,309.3
August,3,23:30,7,0,0.0139,331.61,34,0,0.0,275.34,75,0,0.0015,306.43,47,0,0.0106,327.18
August,3,2:00,1,0,0.0,331.61,5,0,0.0,348.61,19,0,0.0119,316.3,11,0,0.0035,329.76
August,3,2:30,1,0,0.0,331.61,2,0,0.0,348.61,13,0,0.0,342.93,8,0,0.0,329.76
August,3,3:00,1,0,0.0,331.61,4,0,0.0,348.61,13,0,0.0309,342.93,2,0,0.0278,329.76
August,3,3:30,2,0,0.0,331.61,2,0,0.0,348.61,8,0,0.0,342.93,1,0,0.0,329.76
August,3,4:00,1,0,0.0,331.61,2,0,0.0,348.61,9,0,0.0,342.93,0,0,0.0,0.0
August,3,4:30,1,0,0.0,331.61,2,0,0.0,348.61,7,0,0.0,342.93,0,0,0.0,0.0
August,3,5:00,2,0,0.0,331.61,2,0,0.0,348.61,9,0,0.0,342.93,1,0,0.0,329.76
August,3,5:30,2,0,0.0,331.61,2,0,0.0208,348.61,10,0,0.0,342.93,0,0,0.0,0.0
August,3,6:00,3,0,0.0,331.61,2,0,0.0,348.61,15,0,0.0,266.78,5,0,0.0,329.76
August,3,6:30,1,0,0.0,331.61,3,0,0.0,348.61,23,0,0.0152,257.41,9,0,0.0093,329.76
August,3,7:00,4,0,0.0,331.61,6,0,0.0,348.61,36,0,0.0,270.78,16,0,0.0,296.16
August,3,7:30,6,0,0.0,331.61,10,0,0.0111,348.61,58,0,0.0059,264.66,30,0,0.007,293.11
August,3,8:00,10,0,0.0101,331.61,17,0,0.0,277.04,94,0,0.0,281.21,44,0,0.0075,283.16
August,3,8:30,14,0,0.0,331.61,25,0,0.0,301.92,132,0,0.0025,286.62,62,0,0.0,302.87
August,3,9:00,18,0,0.0,248.61,59,0,0.0016,298.1,175,0,0.0007,297.05,91,1,0.0065,294.34
August,3,9:30,21,0,0.0,296.56,74,0,0.0,308.2,220,0,0.0012,293.7,109,0,0.0031,276.26
August,4,0:00,4,0,0.0,307.45,21,0,0.0153,341.0,52,0,0.007,317.6,31,0,0.003,302.73
August,4,0:30,3,0,0.0,307.45,17,0,0.0,316.17,41,0,0.0,306.89,22,0,0.0,324.83
August,4,10:00,192,1,0.0029,320.45,336,2,0.0055,328.07,865,7,0.0083,327.38,404,4,0.0106,312.11
August,4,10:30,215,1,0.0042,309.81,372,8,0.0226,337.1,958,15,0.0155,336.26,458,11,0.024,315.67
August,4,11:00,220,0,0.0013,320.69,412,3,0.0077,338.66,1034,6,0.0056,344.52,491,5,0.0092,319.95
August,4,11:30,229,0,0.0,331.05,432,6,0.0141,340.45,1065,12,0.0109,347.79,500,6,0.013,320.39
August,4,12:00,225,1,0.0032,316.1,478,3,0.0064,336.55,1097,12,0.0113,346.54,546,9,0.0164,323.72
August,4,12:30,233,1,0.0022,313.5,488,7,0.0139,343.99,1103,15,0.0137,348.31,550,12,0.021,323.01
August,4,13:00,234,1,0.0032,309.82,509,4,0.0074,343.72,1086,7,0.0065,351.39,545,6,0.0118,324.36
August,4,13:30,231,1,0.0022,325.44,516,9,0.017,337.41,1081,12,0.0114,355.22,550,5,0.0091,321.23
August,4,14:00,238,1,0.0029,324.25,543,4,0.0075,336.19,1112,10,0.0087,358.09,576,4,0.0078,317.51
August,4,14:30,252,2,0.0094,325.74,538,4,0.0076,338.78,1108,24,0.0219,355.64,586,9,0.0152,326.33
August,4,15:00,239,1,0.0041,320.39,542,2,0.0044,341.01,1128,9,0.0083,355.38,581,4,0.0063,326.39
August,4,15:30,252,2,0.0062,327.66,545,2,0.0035,342.97,1111,4,0.0037,358.78,575,6,0.0096,328.82
August,4,16:00,240,0,0.0016,334.44,546,2,0.0034,341.49,1115,2,0.0021,355.59,586,2,0.0036,332.81
August,4,16:30,234,0,0.0009,324.51,530,4,0.0067,351.34,1075,2,0.0022,356.91,566,5,0.0086,335.86
August,4,17:00,207,1,0.0045,327.66,509,2,0.0044,347.13,1017,4,0.0037,353.24,544,2,0.0043,337.78
August,4,17:30,198,1,0.0031,319.85,480,1,0.003,349.45,940,4,0.0044,357.01,500,4,0.0084,330.68
August,4,18:00,153,0,0.0022,311.24,424,2,0.0048,349.93,876,9,0.0099,353.56,460,2,0.0036,333.04
August,4,18:30,144,1,0.0051,333.56,403,4,0.0094,340.72,771,3,0.0043,356.09,400,1,0.003,333.94
August,4,19:00,94,0,0.0,329.9,361,4,0.01,351.81,674,5,0.007,359.54,369,2,0.0057,320.32
August,4,19:30,76,1,0.0127,333.14,335,3,0.0077,337.98,615,6,0.0098,356.63,340,7,0.0211,333.43
August,4,1:00,2,0,0.0,307.45,9,0,0.0,321.84,31,0,0.0053,311.3,15,0,0.0,331.02
August,4,1:30,1,0,0.0,307.45,5,0,0.0,321.84,22,0,0.0083,326.17,13,0,0.0046,311.48
August,4,20:00,55,1,0.0094,323.9,300,4,0.0129,335.1,539,5,0.0097,358.85,294,6,0.0193,321.32
August,4,20:30,41,1,0.0233,328.13,242,1,0.006,326.46,444,1,0.0028,348.04,253,2,0.0088,322.98
August,4,21:00,35,1,0.0276,328.39,196,2,0.0085,329.66,371,1,0.0022,351.94,210,3,0.0144,327.28
August,4,21:30,26,1,0.0294,321.33,160,0,0.0015,334.59,321,0,0.001,342.73,169,1,0.003,336.5
August,4,22:00,20,0,0.0,324.45,126,0,0.0021,319.03,245,0,0.002,335.93,138,1,0.0065,325.21
August,4,22:30,14,2,0.1631,307.45,99,0,0.0013,311.79,193,0,0.0016,328.33,118,0,0.0037,324.05
August,4,23:00,13,0,0.0209,307.45,73,0,0.0013,300.12,150,0,0.0006,322.36,93,1,0.0056,334.1
August,4,23:30,8,0,0.0,307.45,53,0,0.0,296.66,112,0,0.0008,338.92,67,0,0.0034,317.75
August,4,2:00,2,0,0.0,307.45,5,0,0.0,321.84,14,0,0.0224,340.48,8,0,0.0393,311.48
August,4,2:30,2,0,0.0,307.45,4,0,0.0,321.84,14,1,0.0528,340.48,8,0,0.0168,311.48
August,4,3:00,1,0,0.0,307.45,3,0,0.0,321.84,12,0,0.0283,340.48,5,0,0.031,311.48
August,4,3:30,1,0,0.0,307.45,2,0,0.0,321.84,8,0,0.0,340.48,4,0,0.0492,311.48
August,4,4:00,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,4,0,0.0309,311.48
August,4,4:30,2,0,0.0,307.45,2,0,0.0,321.84,9,0,0.0,340.48,5,0,0.05,311.48
August,4,5:00,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,4,0,0.01,311.48
August,4,5:30,1,0,0.0,307.45,3,0,0.0,321.84,14,0,0.0111,340.48,4,0,0.0,311.48
August,4,6:00,2,0,0.0,307.45,3,0,0.0,321.84,23,0,0.0,267.44,11,0,0.0,311.48
August,4,6:30,3,0,0.1317,307.45,6,1,0.2186,321.84,40,0,0.008,286.35,19,0,0.0154,253.42
August,4,7:00,6,0,0.0,307.45,23,0,0.0042,280.31,76,0,0.0,258.75,33,0,0.0031,279.54
August,4,7:30,12,0,0.0122,307.45,38,1,0.0181,284.43,123,0,0.0024,260.06,53,0,0.0076,269.43
August,4,8:00,41,0,0.0053,285.05,78,0,0.0042,282.15,246,0,0.0015,292.13,111,0,0.0017,269.12
August,4,8:30,77,1,0.0125,306.61,125,2,0.0139,299.09,392,1,0.0013,300.23,170,2,0.0106,286.38
August,4,9:00,120,0,0.0039,299.82,203,0,0.0011,305.91,559,1,0.0026,312.12,274,1,0.0039,292.17
August,4,9:30,162,1,0.006,318.58,255,1,0.0037,319.82,721,7,0.0099,323.78,331,7,0.0201,304.59
August,5,0:00,5,0,0.0,289.73,34,0,0.0,304.83,75,0,0.0019,328.07,45,0,0.0093,313.71
August,5,0:30,4,0,0.0,289.73,24,0,0.0,310.65,53,0,0.0,336.74,32,0,0.0,334.47
August,5,10:00,172,1,0.0033,315.16,289,1,0.003,314.91,778,3,0.0044,325.04,373,2,0.0051,306.57
August,5,10:30,188,0,0.0017,313.9,321,4,0.013,327.72,874,9,0.0103,334.12,408,7,0.0172,306.9
August,5,11:00,201,1,0.004,317.36,363,1,0.0037,331.92,932,3,0.0037,337.2,438,5,0.0121,323.16
August,5,11:30,215,1,0.0035,319.95,385,3,0.0076,332.57,968,4,0.0046,340.4,473,5,0.0102,317.52
August,5,12:00,216,1,0.0024,320.76,405,1,0.0028,340.8,976,7,0.0074,340.21,485,3,0.0059,317.95
August,5,12:30,215,1,0.0057,312.05,419,2,0.0059,341.63,975,17,0.0172,343.84,492,8,0.0154,321.74
August,5,13:00,217,0,0.0019,316.06,441,2,0.005,341.35,978,3,0.0031,343.56,492,6,0.0127,318.68
August,5,13:30,210,0,0.0011,325.85,442,4,0.008,339.4,968,8,0.0084,345.99,474,4,0.0089,325.22
August,5,14:00,226,0,0.0017,317.73,476,2,0.0049,333.79,1000,4,0.0036,346.4,524,7,0.0133,323.6
August,5,14:30,227,0,0.0021,319.42,483,2,0.0042,342.74,1000,6,0.0064,350.13,499,5,0.011,325.52
August,5,15:00,221,0,0.0008,321.41,488,1,0.0026,334.21,988,2,0.0021,349.72,503,3,0.0065,324.01
August,5,15:30,220,1,0.0042,320.54,466,1,0.0025,339.49,981,2,0.0023,350.65,514,5,0.0103,320.81
August,5,16:00,235,1,0.0044,329.4,467,1,0.0027,346.05,956,2,0.0016,350.86,530,2,0.0034,324.32
August,5,16:30,214,0,0.0003,330.67,448,1,0.0025,344.23,950,2,0.002,348.68,506,2,0.0032,326.96
August,5,17:00,190,0,0.001,321.51,430,2,0.0047,347.53,895,3,0.0028,352.12,457,1,0.002,327.32
August,5,17:30,161,0,0.0005,317.35,414,2,0.0038,348.62,842,3,0.0035,348.02,438,1,0.0019,326.48
August,5,18:00,150,0,0.0025,324.02,389,2,0.0046,342.35,783,5,0.0065,347.42,409,2,0.0054,328.24
August,5,18:30,129,1,0.0065,320.3,352,1,0.0027,338.37,672,5,0.0068,345.89,355,1,0.0027,329.5
August,5,19:00,84,0,0.0009,334.46,311,2,0.0061,337.38,610,4,0.0064,347.91,324,2,0.0062,321.38
August,5,19:30,61,0,0.0012,318.02,286,1,0.0028,338.76,535,3,0.0058,341.88,297,4,0.0148,330.18
August,5,1:00,2,0,0.0,289.73,11,0,0.0,316.47,38,0,0.0,339.27,25,0,0.0,357.48
August,5,1:30,2,0,0.0,289.73,6,0,0.0,316.47,28,0,0.007,300.08,17,0,0.0126,340.92
August,5,20:00,47,1,0.0213,336.03,244,3,0.0123,331.95,452,4,0.008,346.69,260,5,0.0195,326.85
August,5,20:30,46,1,0.0257,317.9,212,2,0.0112,324.8,407,2,0.0043,345.7,226,2,0.0067,314.7
August,5,21:00,32,1,0.0173,323.16,170,1,0.0063,326.02,341,0,0.0013,340.09,180,1,0.0083,321.5
August,5,21:30,23,0,0.0023,309.84,141,1,0.0041,326.29,277,0,0.0,340.61,163,1,0.0059,334.03
August,5,22:00,19,0,0.0,295.93,115,1,0.0063,331.18,234,1,0.005,336.67,127,1,0.0041,336.96
August,5,22:30,12,2,0.156,289.73,90,0,0.0052,312.48,182,1,0.0036,334.79,104,1,0.006,325.22
August,5,23:00,10,1,0.0512,289.73,68,0,0.0041,311.71,137,0,0.0,328.92,78,0,0.0031,330.89
August,5,23:30,7,0,0.0,289.73,48,0,0.0068,298.44,101,0,0.0008,325.35,62,0,0.0055,325.46
August,5,2:00,2,0,0.0,289.73,4,0,0.0,316.47,20,0,0.0041,296.7,12,0,0.0289,307.34
August,5,2:30,1,0,0.0,289.73,3,0,0.0,316.47,18,0,0.0,264.26,9,0,0.0,307.34
August,5,3:00,1,0,0.0,289.73,3,0,0.0,316.47,12,0,0.0152,320.13,2,0,0.0,307.34
August,5,3:30,1,0,0.0,289.73,3,0,0.0,316.47,12,0,0.0,320.13,0,0,0.0,0.0
August,5,4:00,1,0,0.0,289.73,2,0,0.0,316.47,9,0,0.0083,320.13,0,0,0.0,0.0
August,5,4:30,2,0,0.0,289.73,2,0,0.0,316.47,10,0,0.0,320.13,0,0,0.0,0.0
August,5,5:00,2,0,0.0,289.73,2,0,0.0,316.47,11,0,0.0,320.13,0,0,0.0,0.0
August,5,5:30,2,0,0.0,289.73,3,0,0.0,316.47,15,0,0.0083,311.31,0,0,0.0,0.0
